z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0479555,2.45291e-05,0.0201714,8.97088e-06,-0.0192727,9.85795e-06,-0.00810665,3.60529e-06,0.232317,0.00011883,0.0977191,4.34588e-05,-1.79357e-09,6.4507e-13,-4.16677e-10,1.51544e-13,0.585396,0.47972,0.206423,-0.0829587,54.3368,10000000,0
0.15,0.0484065,2.47604e-05,0.0203608,9.05544e-06,-0.0214415,1.09675e-05,-0.00901877,4.01108e-06,0.232317,0.000118832,0.0977176,4.34597e-05,-1.79354e-09,6.45075e-13,-4.1667e-10,1.51546e-13,0.275567,0.230366,0.208364,-0.0922942,55.4365,10000000,0
0.2,0.04938,2.52588e-05,0.0207702,9.2377e-06,-0.0248557,1.27141e-05,-0.0104548,4.64984e-06,0.232317,0.000118834,0.0977167,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.152858,0.126023,0.212555,-0.10699,53.9062,10000000,0
0.25,0.0506943,2.59314e-05,0.0213229,9.48371e-06,-0.02922,1.49468e-05,-0.0122904,5.46637e-06,0.232316,0.000118836,0.0977161,4.34609e-05,-1.79351e-09,6.45083e-13,-4.16662e-10,1.51548e-13,0.0925333,0.0729266,0.218212,-0.125777,55.7456,10000000,0
0.3,0.0520555,2.6628e-05,0.0218953,9.73847e-06,-0.0340511,1.74182e-05,-0.0143224,6.37023e-06,0.232316,0.000118837,0.0977155,4.34614e-05,-1.7935e-09,6.45086e-13,-4.16659e-10,1.51548e-13,0.058916,0.0437194,0.224072,-0.146572,55.8785,10000000,0
0.35,0.0532935,2.72616e-05,0.0224159,9.97018e-06,-0.0389703,1.99347e-05,-0.0163914,7.29058e-06,0.232316,0.000118838,0.0977151,4.34618e-05,-1.79349e-09,6.45088e-13,-4.16656e-10,1.51549e-13,0.0386748,0.0270038,0.229401,-0.167747,54.9869,10000000,0
0.4,0.0543722,2.78137e-05,0.0228695,1.01721e-05,-0.0437861,2.23984e-05,-0.0184169,8.19161e-06,0.232316,0.000118839,0.0977147,4.34623e-05,-1.79348e-09,6.45091e-13,-4.16654e-10,1.5155e-13,0.0260829,0.0172528,0.234044,-0.188476,55.2384,10000000,0
0.45,0.0553224,2.83e-05,0.0232691,1.03499e-05,-0.0484868,2.48032e-05,-0.020394,9.0711e-06,0.232316,0.00011884,0.0977143,4.34627e-05,-1.79347e-09,6.45093e-13,-4.16652e-10,1.5155e-13,0.0180536,0.011376,0.238134,-0.20871,55.9034,10000000,0
0.5,0.0561672,2.87323e-05,0.0236244,1.05081e-05,-0.0531145,2.71707e-05,-0.0223404,9.93695e-06,0.232316,0.000118841,0.097714,4.3463e-05,-1.79346e-09,6.45095e-13,-4.1665e-10,1.51551e-13,0.0128265,0.00768582,0.241771,-0.22863,55.7251,10000000,0
0.55,0.0568844,2.90994e-05,0.023926,1.06423e-05,-0.0576249,2.94782e-05,-0.0242374,1.07808e-05,0.232316,0.000118842,0.0977138,4.34633e-05,-1.79345e-09,6.45097e-13,-4.16648e-10,1.51551e-13,0.00933723,0.00526626,0.244858,-0.248045,55.5988,10000000,0
0.6,0.0574164,2.93717e-05,0.0241497,1.07419e-05,-0.0618129,3.16207e-05,-0.0259989,1.15644e-05,0.232316,0.000118843,0.0977136,4.34635e-05,-1.79345e-09,6.45098e-13,-4.16647e-10,1.51551e-13,0.00691219,0.00361201,0.247148,-0.266072,52.51,10000000,0
0.65,0.0577162,2.95252e-05,0.0242758,1.0798e-05,-0.0653465,3.34285e-05,-0.0274851,1.22256e-05,0.232316,0.000118843,0.0977134,4.34637e-05,-1.79345e-09,6.45099e-13,-4.16646e-10,1.51552e-13,0.00512762,0.00244723,0.248438,-0.281283,52.3388,10000000,0
0.7,0.0577676,2.95515e-05,0.0242973,1.08077e-05,-0.0678368,3.47025e-05,-0.0285325,1.26915e-05,0.232316,0.000118843,0.0977133,4.34638e-05,-1.79344e-09,6.451e-13,-4.16645e-10,1.51552e-13,0.00375721,0.00161971,0.248659,-0.292002,52.242,10000000,0
0.75,0.0576031,2.94675e-05,0.0242281,1.07769e-05,-0.0689532,3.52737e-05,-0.029002,1.29004e-05,0.232316,0.000118844,0.0977132,4.3464e-05,-1.79344e-09,6.45101e-13,-4.16645e-10,1.51552e-13,0.00266012,0.0010323,0.247951,-0.296808,51.985,10000000,0
0.8,0.0572875,2.93061e-05,0.0240954,1.07179e-05,-0.0685525,3.50688e-05,-0.0288335,1.28255e-05,0.232316,0.000118844,0.0977131,4.3464e-05,-1.79344e-09,6.45101e-13,-4.16644e-10,1.51552e-13,0.00176625,0.000620171,0.246593,-0.295083,52.2323,10000000,0
0.1,0.0558524,2.85682e-05,0.0234931,1.04481e-05,-0.0201079,1.02851e-05,-0.00845798,3.76151e-06,0.232317,0.000118829,0.0977195,4.34587e-05,-1.79357e-09,6.45068e-13,-4.16678e-10,1.51544e-13,0.585396,0.47972,0.240414,-0.0865537,52.0292,10000000,0
0.15,0.0561863,2.87397e-05,0.0236333,1.05108e-05,-0.022175,1.13427e-05,-0.00932733,4.14828e-06,0.232317,0.000118832,0.0977179,4.34595e-05,-1.79355e-09,6.45074e-13,-4.16672e-10,1.51546e-13,0.275567,0.230366,0.241852,-0.0954516,51.9503,10000000,0
