z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0491332,2.51379e-05,0.0206646,9.1935e-06,-0.00544306,2.78481e-06,-0.00228926,1.01847e-06,0.232317,0.00011886,0.0977087,4.34697e-05,-1.7933e-09,6.45134e-13,-4.16613e-10,1.51559e-13,8.58481,7.96294,0.211492,-0.0234294,55.7158,10000000,0
0.15,0.04888,2.50007e-05,0.020561,9.14348e-06,-0.00690632,3.53239e-06,-0.00290509,1.29189e-06,0.23232,0.000118825,0.0977237,4.34577e-05,-1.79362e-09,6.4506e-13,-4.16692e-10,1.51541e-13,4.06599,3.79999,0.2104,-0.0297276,55.6357,10000000,0
0.2,0.0495101,2.53231e-05,0.020826,9.26137e-06,-0.00915218,4.68109e-06,-0.00384979,1.71201e-06,0.23232,0.000118825,0.0977233,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16691e-10,1.51542e-13,2.24577,2.08784,0.213112,-0.0393948,55.6491,10000000,0
0.25,0.0509202,2.60447e-05,0.0214189,9.52524e-06,-0.0118822,6.0775e-06,-0.00499807,2.2227e-06,0.232319,0.000118826,0.0977217,4.3458e-05,-1.7936e-09,6.45063e-13,-4.16687e-10,1.51542e-13,1.34145,1.22607,0.219183,-0.051146,55.6413,10000000,0
0.3,0.0526639,2.6937e-05,0.0221521,9.85152e-06,-0.0147759,7.55771e-06,-0.00621523,2.76404e-06,0.232318,0.000118828,0.0977204,4.34583e-05,-1.79359e-09,6.45066e-13,-4.16682e-10,1.51543e-13,0.839663,0.750236,0.226689,-0.0636022,55.6446,10000000,0
0.35,0.0543713,2.78107e-05,0.0228701,1.0171e-05,-0.0176542,9.03002e-06,-0.00742585,3.3025e-06,0.232317,0.000118829,0.0977193,4.34587e-05,-1.79357e-09,6.45069e-13,-4.16678e-10,1.51544e-13,0.542202,0.473526,0.234039,-0.0759916,55.6768,10000000,0
0.4,0.0558769,2.85811e-05,0.0235033,1.04528e-05,-0.0204708,1.04708e-05,-0.00861053,3.82943e-06,0.232317,0.000118831,0.0977185,4.34591e-05,-1.79356e-09,6.45071e-13,-4.16674e-10,1.51545e-13,0.360599,0.308642,0.24052,-0.0881157,55.5799,10000000,0
0.45,0.0572176,2.92672e-05,0.024067,1.07037e-05,-0.0232197,1.1877e-05,-0.00976672,4.3437e-06,0.232317,0.000118832,0.0977178,4.34595e-05,-1.79355e-09,6.45074e-13,-4.16671e-10,1.51546e-13,0.246605,0.207314,0.246291,-0.0999482,55.6777,10000000,0
0.5,0.0585383,2.99431e-05,0.0246224,1.09509e-05,-0.0258078,1.3201e-05,-0.0108553,4.82791e-06,0.232317,0.000118833,0.0977173,4.34599e-05,-1.79354e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.173114,0.142867,0.251976,-0.111089,55.7776,10000000,0
0.55,0.0599721,3.06768e-05,0.0252254,1.12192e-05,-0.0280027,1.43239e-05,-0.0117785,5.23857e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.124289,0.100337,0.258148,-0.120537,55.7563,10000000,0
