z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
,0.1,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000257963,7.03769e-06,0.000178728,7.64079e-06,-0.000178728,7.64079e-06,0.0181287,1.18874e-05,0.0181287,1.18874e-05,-0.000184441,1.60367e-07,0.000191778,1.0544e-07,-0.000191778,1.0544e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,3.7106,10000000,1
,0.15,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000265426,7.24131e-06,0.000183899,7.86186e-06,-0.000183899,7.86186e-06,0.0186533,1.22313e-05,0.0186533,1.22313e-05,-0.000189778,1.65007e-07,0.000197326,1.08491e-07,-0.000197326,1.08491e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,4.03049,10000000,1
,0.2,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000278709,7.60368e-06,0.000193102,8.25529e-06,-0.000193102,8.25529e-06,0.0195867,1.28434e-05,0.0195867,1.28434e-05,-0.000199275,1.73264e-07,0.000207201,1.1392e-07,-0.000207201,1.1392e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,4.04971,10000000,1
,0.25,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000296967,8.1018e-06,0.000205752,8.79609e-06,-0.000205752,8.79609e-06,0.0208698,1.36848e-05,0.0208698,1.36848e-05,-0.000212329,1.84615e-07,0.000220775,1.21383e-07,-0.000220775,1.21383e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,3.58492,10000000,1
,0.3,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000318424,8.68719e-06,0.000220619,9.43164e-06,-0.000220619,9.43164e-06,0.0223778,1.46736e-05,0.0223778,1.46736e-05,-0.000227671,1.97954e-07,0.000236727,1.30153e-07,-0.000236727,1.30153e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,4.03949,10000000,1
,0.35,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.0003416,9.31947e-06,0.000236676,1.01181e-05,-0.000236676,1.01181e-05,0.0240065,1.57415e-05,0.0240065,1.57415e-05,-0.000244241,2.12362e-07,0.000253956,1.39626e-07,-0.000253956,1.39626e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,3.93109,10000000,1
,0.4,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000365694,9.97679e-06,0.000253369,1.08318e-05,-0.000253369,1.08318e-05,0.0256997,1.68518e-05,0.0256997,1.68518e-05,-0.000261468,2.2734e-07,0.000271869,1.49474e-07,-0.000271869,1.49474e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,3.79016,10000000,1
,0.45,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000390595,1.06561e-05,0.000270622,1.15693e-05,-0.000270622,1.15693e-05,0.0274497,1.79993e-05,0.0274497,1.79993e-05,-0.000279272,2.4282e-07,0.000290381,1.59652e-07,-0.000290381,1.59652e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,3.59905,10000000,1
,0.5,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000416629,1.13664e-05,0.00028866,1.23404e-05,-0.00028866,1.23404e-05,0.0292793,1.9199e-05,0.0292793,1.9199e-05,-0.000297887,2.59005e-07,0.000309735,1.70293e-07,-0.000309735,1.70293e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,3.49221,10000000,1
,0.55,0.00780844,9.36837e-05,0.0968328,6.58776e-05,-0.0149175,1.20308e-05,-0.002555,1.41072e-06,0.000443963,1.21121e-05,0.000307598,1.31501e-05,-0.000307598,1.31501e-05,0.0312002,2.04586e-05,0.0312002,2.04586e-05,-0.00031743,2.75997e-07,0.000330056,1.81466e-07,-0.000330056,1.81466e-07,1.01139e-05,4.13693e-09,3.94871e-08,4.73481e-10,9.79362e-07,5.32409e-10,-1.50875e-07,1.04868e-10,-1.29206e-08,4.792e-12,7.17701e-09,1.9578e-10,4.97256e-09,2.12571e-10,-4.97256e-09,2.12571e-10,5.04376e-07,2.58495e-10,5.04376e-07,2.58495e-10,-5.13151e-09,3.93717e-12,5.33562e-09,1.96025e-12,-5.33562e-09,1.96025e-12,3.01862,10000000,1
