z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
,0.1,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00191583,5.93547e-06,-0.00503435,5.97557e-06,0.00503435,5.97557e-06,0.0103961,7.7022e-06,0.0103961,7.7022e-06,-4.20442e-05,2.81812e-08,2.15134e-05,1.24814e-08,-2.15134e-05,1.24814e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,2.96984,10000000,1
,0.15,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.0019238,5.96015e-06,-0.00505529,6.00042e-06,0.00505529,6.00042e-06,0.0104393,7.73423e-06,0.0104393,7.73423e-06,-4.22191e-05,2.82984e-08,2.16029e-05,1.25333e-08,-2.16029e-05,1.25333e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,2.98526,10000000,1
,0.2,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00199801,6.19007e-06,-0.0052503,6.23189e-06,0.0052503,6.23189e-06,0.010842,8.03258e-06,0.010842,8.03258e-06,-4.38477e-05,2.939e-08,2.24362e-05,1.30168e-08,-2.24362e-05,1.30168e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,3.22085,10000000,1
,0.25,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00212722,6.59037e-06,-0.00558982,6.63489e-06,0.00558982,6.63489e-06,0.0115431,8.55202e-06,0.0115431,8.55202e-06,-4.66832e-05,3.12906e-08,2.38871e-05,1.38586e-08,-2.38871e-05,1.38586e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,3.67935,10000000,1
,0.3,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00228155,7.0685e-06,-0.00599537,7.11625e-06,0.00599537,7.11625e-06,0.0123806,9.17248e-06,0.0123806,9.17248e-06,-5.00701e-05,3.35608e-08,2.56201e-05,1.4864e-08,-2.56201e-05,1.4864e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,3.91602,10000000,1
,0.35,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00243746,7.55152e-06,-0.00640506,7.60254e-06,0.00640506,7.60254e-06,0.0132266,9.79927e-06,0.0132266,9.79927e-06,-5.34916e-05,3.58541e-08,2.73708e-05,1.58797e-08,-2.73708e-05,1.58797e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,4.2543,10000000,1
,0.4,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00258487,8.00822e-06,-0.00679242,8.06232e-06,0.00679242,8.06232e-06,0.0140265,1.03919e-05,0.0140265,1.03919e-05,-5.67267e-05,3.80225e-08,2.90262e-05,1.68401e-08,-2.90262e-05,1.68401e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,4.28651,10000000,1
,0.45,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00272458,8.44107e-06,-0.00715955,8.49809e-06,0.00715955,8.49809e-06,0.0147847,1.09536e-05,0.0147847,1.09536e-05,-5.97928e-05,4.00776e-08,3.05951e-05,1.77503e-08,-3.05951e-05,1.77503e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,3.28678,10000000,1
,0.5,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00286052,8.86223e-06,-0.00751678,8.9221e-06,0.00751678,8.9221e-06,0.0155224,1.15001e-05,0.0155224,1.15001e-05,-6.27761e-05,4.20773e-08,3.21216e-05,1.8636e-08,-3.21216e-05,1.8636e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,4.19707,10000000,1
,0.55,0.106641,9.80369e-05,0.140725,0.000113702,-0.00362587,2.62373e-06,-0.000384327,2.22686e-07,-0.00299169,9.26861e-06,-0.00786146,9.33123e-06,0.00786146,9.33123e-06,0.0162341,1.20275e-05,0.0162341,1.20275e-05,-6.56547e-05,4.40067e-08,3.35945e-05,1.94905e-08,-3.35945e-05,1.94905e-08,0.000989038,4.42435e-07,5.2736e-05,4.23543e-08,0.000139183,9.36464e-08,-3.58613e-06,2.0397e-09,-1.90057e-07,6.99896e-11,-7.60917e-06,2.3327e-08,-1.99951e-05,2.19833e-08,1.99951e-05,2.19833e-08,4.12904e-05,2.43853e-08,4.12904e-05,2.43853e-08,-1.66988e-07,8.33532e-11,8.54454e-08,3.15668e-11,-8.54454e-08,3.15668e-11,4.38114,10000000,1
