z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
0.1,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.0027263,8.52643e-06,-0.0072329,8.58317e-06,0.0072329,8.58317e-06,0.0148924,1.10561e-05,0.0148924,1.10561e-05,-6.06265e-05,4.06901e-08,3.08856e-05,1.79372e-08,-3.08856e-05,1.79372e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.88993,10000000,1
0.15,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00275052,8.60218e-06,-0.00729716,8.65942e-06,0.00729716,8.65942e-06,0.0150247,1.11543e-05,0.0150247,1.11543e-05,-6.11651e-05,4.10516e-08,3.116e-05,1.80966e-08,-3.116e-05,1.80966e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.86481,10000000,1
0.2,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00286159,8.94954e-06,-0.00759182,9.0091e-06,0.00759182,9.0091e-06,0.0156314,1.16048e-05,0.0156314,1.16048e-05,-6.3635e-05,4.27093e-08,3.24183e-05,1.88273e-08,-3.24183e-05,1.88273e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.86313,10000000,1
0.25,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00304574,9.52546e-06,-0.00808037,9.58885e-06,0.00808037,9.58885e-06,0.0166373,1.23515e-05,0.0166373,1.23515e-05,-6.773e-05,4.54578e-08,3.45045e-05,2.00389e-08,-3.45045e-05,2.00389e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.90536,10000000,1
0.3,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00326717,1.0218e-05,-0.00866782,1.0286e-05,0.00866782,1.0286e-05,0.0178468,1.32495e-05,0.0178468,1.32495e-05,-7.26541e-05,4.87626e-08,3.7013e-05,2.14958e-08,-3.7013e-05,2.14958e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.91006,10000000,1
0.35,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00349683,1.09362e-05,-0.00927712,1.1009e-05,0.00927712,1.1009e-05,0.0191013,1.41809e-05,0.0191013,1.41809e-05,-7.77612e-05,5.21903e-08,3.96148e-05,2.30068e-08,-3.96148e-05,2.30068e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.86682,10000000,1
0.4,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00372077,1.16366e-05,-0.00987123,1.1714e-05,0.00987123,1.1714e-05,0.0203246,1.5089e-05,0.0203246,1.5089e-05,-8.27411e-05,5.55326e-08,4.21517e-05,2.44801e-08,-4.21517e-05,2.44801e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.92673,10000000,1
0.45,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00393869,1.23181e-05,-0.0104494,1.24001e-05,0.0104494,1.24001e-05,0.021515,1.59728e-05,0.021515,1.59728e-05,-8.75872e-05,5.87851e-08,4.46205e-05,2.59139e-08,-4.46205e-05,2.59139e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.86138,10000000,1
0.5,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00415604,1.29979e-05,-0.011026,1.30844e-05,0.011026,1.30844e-05,0.0227023,1.68542e-05,0.0227023,1.68542e-05,-9.24204e-05,6.2029e-08,4.70828e-05,2.73439e-08,-4.70828e-05,2.73439e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.87167,10000000,1
0.55,0.106805,9.82317e-05,0.140545,0.000113827,-0.00365111,2.64573e-06,-0.000384976,2.23279e-07,-0.00437359,1.36783e-05,-0.0116032,1.37693e-05,0.0116032,1.37693e-05,0.0238906,1.77364e-05,0.0238906,1.77364e-05,-9.72583e-05,6.5276e-08,4.95474e-05,2.87753e-08,-4.95474e-05,2.87753e-08,0.00102092,4.57403e-07,5.45198e-05,4.37918e-08,0.000143485,9.68081e-08,-3.7275e-06,2.12294e-09,-1.96516e-07,7.23775e-11,-7.79602e-06,2.41303e-08,-2.06829e-05,2.27276e-08,2.06829e-05,2.27276e-08,4.25856e-05,2.52094e-08,4.25856e-05,2.52094e-08,-1.73365e-07,8.66351e-11,8.83192e-08,3.26369e-11,-8.83192e-08,3.26369e-11,2.88122,10000000,1
