z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
0.1,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000102983,2.77853e-06,6.03905e-05,2.9592e-06,-6.03905e-05,2.9592e-06,0.00723378,4.54879e-06,0.00723378,4.54879e-06,-7.41512e-05,6.38274e-08,7.66673e-05,4.07113e-08,-7.66673e-05,4.07113e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.77591,10000000,1
0.15,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000105903,2.85732e-06,6.21029e-05,3.04311e-06,-6.21029e-05,3.04311e-06,0.00743891,4.67778e-06,0.00743891,4.67778e-06,-7.62539e-05,6.56374e-08,7.88413e-05,4.18657e-08,-7.88413e-05,4.18657e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.77794,10000000,1
0.2,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000110432,2.97952e-06,6.47589e-05,3.17326e-06,-6.47589e-05,3.17326e-06,0.00775704,4.87783e-06,0.00775704,4.87783e-06,-7.95151e-05,6.84445e-08,8.22131e-05,4.36562e-08,-8.22131e-05,4.36562e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.985,10000000,1
0.25,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000115819,3.12486e-06,6.79179e-05,3.32805e-06,-6.79179e-05,3.32805e-06,0.00813544,5.11578e-06,0.00813544,5.11578e-06,-8.33939e-05,7.17832e-08,8.62235e-05,4.57858e-08,-8.62235e-05,4.57858e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.79052,10000000,1
0.3,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000121232,3.2709e-06,7.10919e-05,3.48358e-06,-7.10919e-05,3.48358e-06,0.00851564,5.35485e-06,0.00851564,5.35485e-06,-8.72911e-05,7.51379e-08,9.0253e-05,4.79255e-08,-9.0253e-05,4.79255e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.79398,10000000,1
0.35,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000126323,3.40826e-06,7.40774e-05,3.62988e-06,-7.40774e-05,3.62988e-06,0.00887325,5.57973e-06,0.00887325,5.57973e-06,-9.09569e-05,7.82933e-08,9.40432e-05,4.99381e-08,-9.40432e-05,4.99381e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.84565,10000000,1
0.4,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000131134,3.53806e-06,7.68987e-05,3.76812e-06,-7.68987e-05,3.76812e-06,0.00921119,5.79224e-06,0.00921119,5.79224e-06,-9.4421e-05,8.12752e-08,9.76249e-05,5.184e-08,-9.76249e-05,5.184e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.78947,10000000,1
0.45,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000135726,3.66197e-06,7.95917e-05,3.90008e-06,-7.95917e-05,3.90008e-06,0.00953377,5.99508e-06,0.00953377,5.99508e-06,-9.77277e-05,8.41214e-08,0.000101044,5.36555e-08,-0.000101044,5.36555e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.8657,10000000,1
0.5,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000139813,3.77222e-06,8.19881e-05,4.01751e-06,-8.19881e-05,4.01751e-06,0.00982082,6.17559e-06,0.00982082,6.17559e-06,-0.00010067,8.66542e-08,0.000104086,5.5271e-08,-0.000104086,5.5271e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.7908,10000000,1
0.55,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000142757,3.85167e-06,8.37149e-05,4.10213e-06,-8.37149e-05,4.10213e-06,0.0100277,6.30565e-06,0.0100277,6.30565e-06,-0.00010279,8.84793e-08,0.000106278,5.64351e-08,-0.000106278,5.64351e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,3.02216,10000000,1
