z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
0.1,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000257989,6.96071e-06,0.000151289,7.41332e-06,-0.000151289,7.41332e-06,0.0181219,1.13955e-05,0.0181219,1.13955e-05,-0.000185762,1.59899e-07,0.000192065,1.01989e-07,-0.000192065,1.01989e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.79751,10000000,1
0.15,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000265454,7.1621e-06,0.000155666,7.62781e-06,-0.000155666,7.62781e-06,0.0186462,1.17252e-05,0.0186462,1.17252e-05,-0.000191137,1.64525e-07,0.000197622,1.0494e-07,-0.000197622,1.0494e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.793,10000000,1
0.2,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000278738,7.52052e-06,0.000163456,8.00953e-06,-0.000163456,8.00953e-06,0.0195793,1.2312e-05,0.0195793,1.2312e-05,-0.000200702,1.72759e-07,0.000207512,1.10191e-07,-0.000207512,1.10191e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.80035,10000000,1
0.25,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000296998,8.01318e-06,0.000174164,8.53423e-06,-0.000174164,8.53423e-06,0.020862,1.31185e-05,0.020862,1.31185e-05,-0.000213849,1.84076e-07,0.000221106,1.1741e-07,-0.000221106,1.1741e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.79138,10000000,1
0.3,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000318457,8.59217e-06,0.000186748,9.15087e-06,-0.000186748,9.15087e-06,0.0223693,1.40664e-05,0.0223693,1.40664e-05,-0.000229301,1.97376e-07,0.000237082,1.25893e-07,-0.000237082,1.25893e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.80619,10000000,1
0.35,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000341636,9.21753e-06,0.00020034,9.81689e-06,-0.00020034,9.81689e-06,0.0239974,1.50902e-05,0.0239974,1.50902e-05,-0.00024599,2.11742e-07,0.000254337,1.35056e-07,-0.000254337,1.35056e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.80333,10000000,1
0.4,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000365732,9.86766e-06,0.00021447,1.05093e-05,-0.00021447,1.05093e-05,0.02569,1.61546e-05,0.02569,1.61546e-05,-0.00026334,2.26677e-07,0.000272276,1.44582e-07,-0.000272276,1.44582e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.92607,10000000,1
0.45,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000390635,1.05396e-05,0.000229074,1.12249e-05,-0.000229074,1.12249e-05,0.0274393,1.72546e-05,0.0274393,1.72546e-05,-0.000281272,2.42111e-07,0.000290816,1.54427e-07,-0.000290816,1.54427e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.79084,10000000,1
0.5,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000416672,1.12421e-05,0.000244343,1.19731e-05,-0.000244343,1.19731e-05,0.0292682,1.84046e-05,0.0292682,1.84046e-05,-0.000300019,2.58249e-07,0.000310199,1.6472e-07,-0.000310199,1.6472e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.82688,10000000,1
0.55,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000444009,1.19796e-05,0.000260373,1.27586e-05,-0.000260373,1.27586e-05,0.0311884,1.96121e-05,0.0311884,1.96121e-05,-0.000319703,2.75192e-07,0.000330551,1.75527e-07,-0.000330551,1.75527e-07,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,3.11647,10000000,1
