z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
0.1,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000111729,3.01452e-06,6.55197e-05,3.21054e-06,-6.55197e-05,3.21054e-06,0.00784818,4.93514e-06,0.00784818,4.93514e-06,-8.04493e-05,6.92486e-08,8.3179e-05,4.41691e-08,-8.3179e-05,4.41691e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.77741,10000000,1
0.15,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000115471,3.11549e-06,6.77141e-05,3.31807e-06,-6.77141e-05,3.31807e-06,0.00811103,5.10043e-06,0.00811103,5.10043e-06,-8.31437e-05,7.15679e-08,8.59649e-05,4.56484e-08,-8.59649e-05,4.56484e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.81207,10000000,1
0.2,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000120265,3.24483e-06,7.05253e-05,3.45582e-06,-7.05253e-05,3.45582e-06,0.00844777,5.31218e-06,0.00844777,5.31218e-06,-8.65955e-05,7.45391e-08,8.95338e-05,4.75436e-08,-8.95338e-05,4.75436e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.78183,10000000,1
0.25,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000125313,3.38103e-06,7.34856e-05,3.60088e-06,-7.34856e-05,3.60088e-06,0.00880236,5.53516e-06,0.00880236,5.53516e-06,-9.02303e-05,7.76679e-08,9.32919e-05,4.95392e-08,-9.32919e-05,4.95392e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.77279,10000000,1
0.3,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000130041,3.50857e-06,7.62577e-05,3.73671e-06,-7.62577e-05,3.73671e-06,0.00913441,5.74396e-06,0.00913441,5.74396e-06,-9.3634e-05,8.05977e-08,9.68111e-05,5.14079e-08,-9.68111e-05,5.14079e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.84321,10000000,1
0.35,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000134392,3.62596e-06,7.88091e-05,3.86174e-06,-7.88091e-05,3.86174e-06,0.00944003,5.93614e-06,0.00944003,5.93614e-06,-9.67668e-05,8.32944e-08,0.00010005,5.3128e-08,-0.00010005,5.3128e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.79047,10000000,1
0.4,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000138577,3.73888e-06,8.12635e-05,3.982e-06,-8.12635e-05,3.982e-06,0.00973402,6.12101e-06,0.00973402,6.12101e-06,-9.97804e-05,8.58884e-08,0.000103166,5.47825e-08,-0.000103166,5.47825e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.84493,10000000,1
0.45,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000142648,3.84873e-06,8.3651e-05,4.09899e-06,-8.3651e-05,4.09899e-06,0.01002,6.30084e-06,0.01002,6.30084e-06,-0.000102712,8.84118e-08,0.000106197,5.6392e-08,-0.000106197,5.6392e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.86261,10000000,1
0.5,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000146137,3.94286e-06,8.56969e-05,4.19924e-06,-8.56969e-05,4.19924e-06,0.0102651,6.45494e-06,0.0102651,6.45494e-06,-0.000105224,9.05741e-08,0.000108794,5.77712e-08,-0.000108794,5.77712e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.81559,10000000,1
0.55,0.00815435,9.09414e-05,0.0967558,6.31127e-05,-0.0150209,1.20325e-05,-0.00255914,1.36524e-06,0.000148189,3.99823e-06,8.69003e-05,4.25821e-06,-8.69003e-05,4.25821e-06,0.0104092,6.54559e-06,0.0104092,6.54559e-06,-0.000106702,9.1846e-08,0.000110322,5.85825e-08,-0.000110322,5.85825e-08,1.04785e-05,4.13753e-09,4.27225e-08,4.76164e-10,1.01385e-06,5.26389e-10,-1.57396e-07,1.097e-10,-1.34079e-08,4.8097e-12,7.43644e-09,2.00618e-10,4.36084e-09,2.13679e-10,-4.36084e-09,2.13679e-10,5.22356e-07,2.55639e-10,5.22356e-07,2.55639e-10,-5.35451e-09,4.09547e-12,5.5362e-09,1.96562e-12,-5.5362e-09,1.96562e-12,2.91918,10000000,1
