,z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
,0.1,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000260081,2.04086e-06,0.000298966,2.02711e-06,-0.000298966,2.02711e-06,0.00541164,3.46034e-06,0.00541164,3.46034e-06,-7.46857e-05,6.70899e-08,9.89542e-05,5.29864e-08,-9.89542e-05,5.29864e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,4.27696,10000000,1
,0.15,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000265818,2.08588e-06,0.000305561,2.07183e-06,-0.000305561,2.07183e-06,0.00553102,3.53668e-06,0.00553102,3.53668e-06,-7.63333e-05,6.85699e-08,0.000101137,5.41553e-08,-0.000101137,5.41553e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,3.53201,10000000,1
,0.2,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000278158,2.18271e-06,0.000319745,2.16801e-06,-0.000319745,2.16801e-06,0.00578777,3.70085e-06,0.00578777,3.70085e-06,-7.98767e-05,7.17529e-08,0.000105832,5.66692e-08,-0.000105832,5.66692e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,4.18351,10000000,1
,0.25,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000295136,2.31594e-06,0.000339262,2.30034e-06,-0.000339262,2.30034e-06,0.00614105,3.92675e-06,0.00614105,3.92675e-06,-8.47523e-05,7.61326e-08,0.000112292,6.01282e-08,-0.000112292,6.01282e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,4.05011,10000000,1
,0.3,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000313565,2.46055e-06,0.000360446,2.44398e-06,-0.000360446,2.44398e-06,0.00652452,4.17194e-06,0.00652452,4.17194e-06,-9.00444e-05,8.08866e-08,0.000119304,6.38828e-08,-0.000119304,6.38828e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,4.08785,10000000,1
,0.35,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.00033142,2.60066e-06,0.00038097,2.58314e-06,-0.00038097,2.58314e-06,0.00689602,4.4095e-06,0.00689602,4.4095e-06,-9.51716e-05,8.54923e-08,0.000126097,6.75203e-08,-0.000126097,6.75203e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,3.87104,10000000,1
,0.4,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000348112,2.73164e-06,0.000400158,2.71324e-06,-0.000400158,2.71324e-06,0.00724335,4.63158e-06,0.00724335,4.63158e-06,-9.9965e-05,8.97982e-08,0.000132448,7.0921e-08,-0.000132448,7.0921e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,3.93472,10000000,1
,0.45,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000363799,2.85474e-06,0.000418191,2.83551e-06,-0.000418191,2.83551e-06,0.00756977,4.84031e-06,0.00756977,4.84031e-06,-0.00010447,9.38449e-08,0.000138416,7.41171e-08,-0.000138416,7.41171e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,3.95884,10000000,1
,0.5,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000378389,2.96922e-06,0.000434962,2.94922e-06,-0.000434962,2.94922e-06,0.00787333,5.03441e-06,0.00787333,5.03441e-06,-0.000108659,9.76083e-08,0.000143967,7.70893e-08,-0.000143967,7.70893e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,3.29336,10000000,1
,0.55,-0.00684739,8.79869e-05,0.0856141,5.64838e-05,-0.0225789,1.7694e-05,-0.00455064,2.44279e-06,0.000390952,3.06781e-06,0.000449404,3.04714e-06,-0.000449404,3.04714e-06,0.00813475,5.20157e-06,0.00813475,5.20157e-06,-0.000112267,1.00849e-07,0.000148747,7.96489e-08,-0.000148747,7.96489e-08,2.22412e-06,8.99679e-10,-7.61472e-09,9.77984e-11,1.90416e-07,9.92434e-11,-5.02182e-08,3.37054e-11,-5.06059e-09,1.78581e-12,5.42055e-09,4.24786e-11,6.23098e-09,4.21734e-11,-6.23098e-09,4.21734e-11,1.12788e-07,5.58544e-11,1.12788e-07,5.58544e-11,-1.55658e-09,1.24848e-12,2.06238e-09,7.23582e-13,-2.06238e-09,7.23582e-13,3.14701,10000000,1
