z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0642094,3.10417e-05,0.047392,2.17388e-05,-0.0146981,7.10569e-06,-0.0108484,4.9762e-06,0.230407,0.000111389,0.17006,7.80069e-05,-1.82737e-10,6.17858e-14,-4.21039e-11,1.45486e-14,1.47833,1.2782,0.278679,-0.0637918,51.6297,10000000,0
0.15,0.0641962,3.10363e-05,0.0473818,2.1735e-05,-0.0163763,7.91729e-06,-0.012087,5.54456e-06,0.230406,0.000111392,0.170058,7.80091e-05,-1.82733e-10,6.17865e-14,-4.21029e-11,1.45487e-14,0.691896,0.606043,0.278622,-0.0710758,51.5996,10000000,0
0.2,0.065074,3.14617e-05,0.0480294,2.20329e-05,-0.0192935,9.32792e-06,-0.01424,6.53243e-06,0.230406,0.000111396,0.170057,7.80114e-05,-1.8273e-10,6.17872e-14,-4.2102e-11,1.45489e-14,0.38072,0.329567,0.282432,-0.0837368,51.7108,10000000,0
0.25,0.0666772,3.22377e-05,0.0492124,2.25763e-05,-0.0231374,1.11867e-05,-0.017077,7.83413e-06,0.230406,0.000111399,0.170056,7.80136e-05,-1.82726e-10,6.17879e-14,-4.21013e-11,1.4549e-14,0.228075,0.190763,0.28939,-0.10042,51.817,10000000,0
0.3,0.0685354,3.3137e-05,0.0505837,2.32061e-05,-0.027437,1.32659e-05,-0.0202504,9.2902e-06,0.230406,0.000111402,0.170055,7.80156e-05,-1.82723e-10,6.17885e-14,-4.21006e-11,1.45492e-14,0.143623,0.114841,0.297455,-0.119081,51.5873,10000000,0
0.35,0.0703074,3.39946e-05,0.0518913,2.38067e-05,-0.031851,1.54004e-05,-0.0235081,1.0785e-05,0.230406,0.000111404,0.170054,7.80175e-05,-1.82721e-10,6.17891e-14,-4.20999e-11,1.45493e-14,0.0933524,0.0713397,0.305146,-0.138239,51.8926,10000000,0
0.4,0.0718604,3.47463e-05,0.0530374,2.43332e-05,-0.0362214,1.75139e-05,-0.0267336,1.22652e-05,0.230406,0.000111407,0.170054,7.80194e-05,-1.82718e-10,6.17897e-14,-4.20993e-11,1.45494e-14,0.0624491,0.0458467,0.311886,-0.157207,51.2461,10000000,0
0.45,0.0732431,3.54156e-05,0.0540577,2.48019e-05,-0.0405347,1.96e-05,-0.029917,1.3726e-05,0.230406,0.00011141,0.170053,7.80211e-05,-1.82716e-10,6.17903e-14,-4.20988e-11,1.45496e-14,0.0429299,0.0303971,0.317887,-0.175927,51.8741,10000000,0
0.5,0.0745631,3.60547e-05,0.0550318,2.52494e-05,-0.0447635,2.16452e-05,-0.033038,1.51583e-05,0.230406,0.000111412,0.170053,7.80227e-05,-1.82714e-10,6.17908e-14,-4.20983e-11,1.45497e-14,0.0303006,0.0206656,0.323616,-0.194281,51.5758,10000000,0
0.55,0.0758953,3.66995e-05,0.0560149,2.5701e-05,-0.0487436,2.35702e-05,-0.0359755,1.65064e-05,0.230406,0.000111414,0.170052,7.80242e-05,-1.82712e-10,6.17913e-14,-4.20979e-11,1.45498e-14,0.0218856,0.0142715,0.329398,-0.211555,51.8622,10000000,0
0.6,0.0772249,3.73431e-05,0.0569962,2.61517e-05,-0.0521451,2.52154e-05,-0.0384859,1.76586e-05,0.230406,0.000111416,0.170052,7.80255e-05,-1.8271e-10,6.17917e-14,-4.20975e-11,1.45499e-14,0.0160514,0.00990111,0.335169,-0.226318,51.9766,10000000,0
0.65,0.07846,3.79409e-05,0.0579076,2.65704e-05,-0.0545754,2.6391e-05,-0.0402795,1.84819e-05,0.230406,0.000111417,0.170052,7.80268e-05,-1.82708e-10,6.17922e-14,-4.20971e-11,1.455e-14,0.011777,0.00680865,0.340529,-0.236866,51.7046,10000000,0
0.7,0.0795184,3.84533e-05,0.0586887,2.69292e-05,-0.0556398,2.69061e-05,-0.0410651,1.88427e-05,0.230406,0.000111419,0.170051,7.8028e-05,-1.82707e-10,6.17926e-14,-4.20967e-11,1.45501e-14,0.00852425,0.00458907,0.345123,-0.241486,51.8639,10000000,0
0.75,0.0803319,3.88472e-05,0.059289,2.72051e-05,-0.0551396,2.66646e-05,-0.0406958,1.86735e-05,0.230406,0.000111421,0.170051,7.80291e-05,-1.82705e-10,6.1793e-14,-4.20964e-11,1.45502e-14,0.00595638,0.002984,0.348654,-0.239315,51.5483,10000000,0
0.8,0.080884,3.91147e-05,0.0596964,2.73924e-05,-0.0531341,2.56951e-05,-0.0392156,1.79946e-05,0.230406,0.000111422,0.170051,7.80301e-05,-1.82704e-10,6.17933e-14,-4.20961e-11,1.45503e-14,0.0039006,0.00182757,0.35105,-0.230611,51.1772,10000000,0
0.1,0.0581534,2.8114e-05,0.0429221,1.96886e-05,-0.013908,6.72375e-06,-0.0102652,4.70872e-06,0.230407,0.000111389,0.170059,7.80071e-05,-1.82737e-10,6.17859e-14,-4.21037e-11,1.45486e-14,1.47833,1.2782,0.252395,-0.0603627,51.5719,10000000,0
0.15,0.0581572,2.81169e-05,0.0429245,1.96905e-05,-0.015399,7.44486e-06,-0.0113657,5.21371e-06,0.230406,0.000111393,0.170058,7.80095e-05,-1.82733e-10,6.17866e-14,-4.21027e-11,1.45487e-14,0.691896,0.606043,0.252412,-0.0668343,51.9839,10000000,0
0.2,0.0589852,2.8518e-05,0.0435353,1.99714e-05,-0.0181059,8.75383e-06,-0.0133635,6.13039e-06,0.230406,0.000111396,0.170056,7.80119e-05,-1.82729e-10,6.17873e-14,-4.21019e-11,1.45489e-14,0.38072,0.329567,0.256005,-0.0785827,51.4093,10000000,0
0.25,0.0604827,2.92429e-05,0.0446404,2.04791e-05,-0.0217462,1.05141e-05,-0.0160502,7.36314e-06,0.230406,0.000111399,0.170055,7.8014e-05,-1.82726e-10,6.1788e-14,-4.21011e-11,1.45491e-14,0.228075,0.190763,0.262505,-0.0943822,51.2129,10000000,0
0.3,0.0622186,3.0083e-05,0.0459215,2.10674e-05,-0.0258734,1.25099e-05,-0.0190963,8.7608e-06,0.230406,0.000111402,0.170055,7.80161e-05,-1.82723e-10,6.17886e-14,-4.21004e-11,1.45492e-14,0.143623,0.114841,0.270039,-0.112295,51.1829,10000000,0
0.35,0.0638809,3.08875e-05,0.0471482,2.16308e-05,-0.0301576,1.45817e-05,-0.0222582,1.02117e-05,0.230406,0.000111405,0.170054,7.8018e-05,-1.8272e-10,6.17893e-14,-4.20998e-11,1.45493e-14,0.0933524,0.0713397,0.277254,-0.130889,51.5918,10000000,0
0.4,0.0653491,3.15981e-05,0.0482316,2.21285e-05,-0.0344429,1.66541e-05,-0.0254209,1.1663e-05,0.230406,0.000111408,0.170054,7.80199e-05,-1.82717e-10,6.17899e-14,-4.20992e-11,1.45495e-14,0.0624491,0.0458467,0.283626,-0.149488,51.8392,10000000,0
0.45,0.0666656,3.22354e-05,0.0492031,2.25748e-05,-0.0387123,1.87189e-05,-0.0285719,1.3109e-05,0.230406,0.00011141,0.170053,7.80216e-05,-1.82715e-10,6.17904e-14,-4.20986e-11,1.45496e-14,0.0429299,0.0303971,0.28934,-0.168018,51.3259,10000000,0
0.5,0.0679226,3.28439e-05,0.0501308,2.30009e-05,-0.042933,2.07602e-05,-0.031687,1.45386e-05,0.230406,0.000111412,0.170053,7.80232e-05,-1.82713e-10,6.1791e-14,-4.20982e-11,1.45497e-14,0.0303006,0.0206656,0.294796,-0.186336,51.5572,10000000,0
0.55,0.0691775,3.34513e-05,0.0510568,2.34263e-05,-0.0469339,2.26952e-05,-0.0346398,1.58937e-05,0.230406,0.000111414,0.170052,7.80246e-05,-1.82711e-10,6.17914e-14,-4.20977e-11,1.45498e-14,0.0218856,0.0142715,0.300242,-0.203701,50.9769,10000000,0
0.6,0.0704051,3.40454e-05,0.0519628,2.38424e-05,-0.0503742,2.43592e-05,-0.0371789,1.7059e-05,0.230406,0.000111416,0.170052,7.8026e-05,-1.82709e-10,6.17919e-14,-4.20973e-11,1.45499e-14,0.0160514,0.00990111,0.30557,-0.218632,51.2873,10000000,0
0.65,0.0715156,3.4583e-05,0.0527822,2.42188e-05,-0.0528469,2.55553e-05,-0.0390038,1.78966e-05,0.230406,0.000111418,0.170052,7.80272e-05,-1.82708e-10,6.17923e-14,-4.2097e-11,1.455e-14,0.011777,0.00680865,0.310389,-0.229364,51.061,10000000,0
0.7,0.072432,3.50266e-05,0.0534586,2.45295e-05,-0.0539382,2.60834e-05,-0.0398092,1.82665e-05,0.230406,0.00011142,0.170051,7.80283e-05,-1.82706e-10,6.17927e-14,-4.20966e-11,1.45501e-14,0.00852425,0.00458907,0.314367,-0.234101,50.967,10000000,0
0.75,0.0730986,3.53494e-05,0.0539504,2.47556e-05,-0.0534317,2.58388e-05,-0.0394353,1.80952e-05,0.230406,0.000111421,0.170051,7.80293e-05,-1.82705e-10,6.17931e-14,-4.20963e-11,1.45502e-14,0.00595638,0.002984,0.31726,-0.231903,51.5537,10000000,0
0.8,0.0735102,3.55489e-05,0.0542542,2.48953e-05,-0.0513755,2.48447e-05,-0.0379176,1.7399e-05,0.230406,0.000111422,0.170051,7.80303e-05,-1.82704e-10,6.17934e-14,-4.20961e-11,1.45503e-14,0.0039006,0.00182757,0.319047,-0.222978,51.1162,10000000,0
0.1,0.0580337,2.80561e-05,0.0428337,1.9648e-05,-0.0145163,7.01784e-06,-0.0107142,4.91467e-06,0.230407,0.000111389,0.170059,7.80071e-05,-1.82737e-10,6.17859e-14,-4.21037e-11,1.45486e-14,1.47833,1.2782,0.251875,-0.0630029,51.8429,10000000,0
0.15,0.0580673,2.80734e-05,0.0428581,1.96601e-05,-0.0160581,7.76348e-06,-0.0118521,5.43684e-06,0.230406,0.000111393,0.170058,7.80095e-05,-1.82733e-10,6.17866e-14,-4.21027e-11,1.45487e-14,0.691896,0.606043,0.252021,-0.0696946,51.8769,10000000,0
0.2,0.0589301,2.84914e-05,0.0434947,1.99528e-05,-0.0188589,9.11788e-06,-0.0139193,6.38534e-06,0.230406,0.000111396,0.170056,7.80119e-05,-1.82729e-10,6.17873e-14,-4.21019e-11,1.45489e-14,0.38072,0.329567,0.255766,-0.0818509,51.5421,10000000,0
0.25,0.0604625,2.92331e-05,0.0446255,2.04722e-05,-0.0226286,1.09407e-05,-0.0167014,7.66189e-06,0.230406,0.000111399,0.170056,7.8014e-05,-1.82726e-10,6.1788e-14,-4.21011e-11,1.45491e-14,0.228075,0.190763,0.262417,-0.0982117,51.6713,10000000,0
0.3,0.0622312,3.00891e-05,0.0459307,2.10716e-05,-0.0269058,1.30091e-05,-0.0198583,9.11037e-06,0.230406,0.000111402,0.170055,7.8016e-05,-1.82723e-10,6.17886e-14,-4.21004e-11,1.45492e-14,0.143623,0.114841,0.270094,-0.116776,51.3396,10000000,0
0.35,0.0639249,3.09087e-05,0.0471806,2.16457e-05,-0.0313493,1.51579e-05,-0.0231378,1.06152e-05,0.230406,0.000111405,0.170054,7.8018e-05,-1.8272e-10,6.17892e-14,-4.20998e-11,1.45493e-14,0.0933524,0.0713397,0.277445,-0.136061,51.7171,10000000,0
0.4,0.0654247,3.16347e-05,0.0482874,2.21541e-05,-0.0357976,1.73092e-05,-0.0264208,1.21218e-05,0.230406,0.000111408,0.170054,7.80198e-05,-1.82717e-10,6.17898e-14,-4.20992e-11,1.45495e-14,0.0624491,0.0458467,0.283954,-0.155368,50.589,10000000,0
0.45,0.0667726,3.22871e-05,0.0492821,2.2611e-05,-0.0402326,1.9454e-05,-0.029694,1.36238e-05,0.230406,0.00011141,0.170053,7.80216e-05,-1.82715e-10,6.17904e-14,-4.20987e-11,1.45496e-14,0.0429299,0.0303971,0.289804,-0.174616,51.4363,10000000,0
