z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0488556,2.36187e-05,0.0360597,1.65405e-05,-0.0118404,5.72411e-06,-0.00873925,4.00867e-06,0.230407,0.000111388,0.17006,7.80062e-05,-1.82738e-10,6.17856e-14,-4.21042e-11,1.45485e-14,3.30282,2.9533,0.212041,-0.0513891,52.2606,10000000,0
0.15,0.0489584,2.36688e-05,0.0361353,1.65756e-05,-0.0137097,6.62795e-06,-0.0101189,4.64163e-06,0.230407,0.00011139,0.170059,7.80075e-05,-1.82736e-10,6.1786e-14,-4.21036e-11,1.45486e-14,1.54816,1.39821,0.212487,-0.0595024,51.8657,10000000,0
0.2,0.049824,2.4088e-05,0.036774,1.68691e-05,-0.0164745,7.96479e-06,-0.0121595,5.57782e-06,0.230406,0.000111393,0.170058,7.80094e-05,-1.82733e-10,6.17866e-14,-4.21028e-11,1.45487e-14,0.85075,0.76141,0.216244,-0.0715019,51.8366,10000000,0
0.25,0.0513028,2.48036e-05,0.0378653,1.73702e-05,-0.0198109,9.57807e-06,-0.0146219,6.70762e-06,0.230406,0.000111395,0.170057,7.80113e-05,-1.8273e-10,6.17872e-14,-4.21021e-11,1.45489e-14,0.507728,0.442563,0.222663,-0.0859826,52.3293,10000000,0
0.3,0.0529918,2.56208e-05,0.0391116,1.79425e-05,-0.0233332,1.12813e-05,-0.0172216,7.9004e-06,0.230406,0.000111398,0.170056,7.80132e-05,-1.82727e-10,6.17877e-14,-4.21014e-11,1.4549e-14,0.318209,0.267941,0.229993,-0.10127,51.5134,10000000,0
0.35,0.0545978,2.6398e-05,0.0402969,1.84867e-05,-0.0268032,1.29593e-05,-0.0197826,9.07551e-06,0.230406,0.000111401,0.170055,7.80151e-05,-1.82724e-10,6.17883e-14,-4.21007e-11,1.45491e-14,0.205886,0.167441,0.236964,-0.11633,51.0585,10000000,0
0.4,0.0560054,2.70792e-05,0.0413356,1.89638e-05,-0.0301391,1.45726e-05,-0.0222446,1.02053e-05,0.230406,0.000111404,0.170055,7.80169e-05,-1.82722e-10,6.17889e-14,-4.21001e-11,1.45493e-14,0.137194,0.108199,0.243073,-0.130809,52.1058,10000000,0
0.45,0.057256,2.76844e-05,0.0422585,1.93877e-05,-0.0333397,1.61204e-05,-0.0246068,1.12893e-05,0.230406,0.000111406,0.170054,7.80186e-05,-1.82719e-10,6.17894e-14,-4.20996e-11,1.45494e-14,0.0939934,0.0721051,0.248501,-0.1447,51.5315,10000000,0
0.5,0.0584448,2.82598e-05,0.0431358,1.97906e-05,-0.0363494,1.7576e-05,-0.026828,1.23086e-05,0.230406,0.000111408,0.170054,7.80202e-05,-1.82717e-10,6.179e-14,-4.20991e-11,1.45495e-14,0.0661172,0.0492901,0.25366,-0.157762,51.6446,10000000,0
0.55,0.0596402,2.88384e-05,0.044018,2.01958e-05,-0.0389824,1.88495e-05,-0.0287713,1.32005e-05,0.230406,0.00011141,0.170053,7.80217e-05,-1.82715e-10,6.17905e-14,-4.20986e-11,1.45496e-14,0.0475691,0.0342715,0.258848,-0.16919,52.0323,10000000,0
0.6,0.0608334,2.94159e-05,0.0448985,2.06002e-05,-0.040945,1.97989e-05,-0.0302198,1.38654e-05,0.230406,0.000111412,0.170053,7.80232e-05,-1.82713e-10,6.17909e-14,-4.20982e-11,1.45497e-14,0.0347277,0.0239866,0.264027,-0.177708,51.2406,10000000,0
0.65,0.061947,2.99549e-05,0.0457203,2.09777e-05,-0.0419605,2.02903e-05,-0.0309692,1.42095e-05,0.230406,0.000111414,0.170052,7.80245e-05,-1.82711e-10,6.17914e-14,-4.20977e-11,1.45498e-14,0.025351,0.0166741,0.26886,-0.182116,51.7809,10000000,0
0.7,0.0629101,3.04211e-05,0.0464311,2.13042e-05,-0.0417945,2.02103e-05,-0.0308466,1.41535e-05,0.230406,0.000111416,0.170052,7.8026e-05,-1.82709e-10,6.17919e-14,-4.20973e-11,1.45499e-14,0.0182534,0.0113809,0.27304,-0.181395,51.6958,10000000,0
