z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0384778,1.86082e-05,0.0283984,1.30315e-05,-0.0029744,1.43844e-06,-0.00219525,1.00736e-06,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,27.1526,25.601,0.167,-0.0129094,51.7075,10000000,0
0.15,0.0382987,1.85215e-05,0.0282662,1.29708e-05,-0.00466305,2.25508e-06,-0.00344155,1.57926e-06,0.230407,0.000111426,0.170051,7.8033e-05,-1.827e-10,6.17943e-14,-4.20954e-11,1.45505e-14,12.7592,12.0936,0.166222,-0.0202384,51.5579,10000000,0
0.2,0.0388164,1.87657e-05,0.0286497,1.31418e-05,-0.00682572,3.29987e-06,-0.00503795,2.31094e-06,0.230407,0.000111389,0.170059,7.80072e-05,-1.82736e-10,6.17859e-14,-4.21037e-11,1.45486e-14,6.99597,6.59937,0.168469,-0.0296247,51.4146,10000000,0
0.25,0.0399482,1.93125e-05,0.0294852,1.35248e-05,-0.00917801,4.43701e-06,-0.00677417,3.1073e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,4.14898,3.8597,0.173381,-0.0398339,51.6843,10000000,0
0.3,0.0413389,1.99851e-05,0.0305116,1.39958e-05,-0.011495,5.55721e-06,-0.00848431,3.89178e-06,0.230407,0.000111389,0.17006,7.80069e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,2.57958,2.35643,0.179417,-0.0498902,51.3708,10000000,0
0.35,0.0426986,2.06428e-05,0.031515,1.44564e-05,-0.0136903,6.61862e-06,-0.0101046,4.63509e-06,0.230406,0.000111391,0.170059,7.80081e-05,-1.82735e-10,6.17862e-14,-4.21033e-11,1.45486e-14,1.65606,1.48539,0.185319,-0.0594181,51.8298,10000000,0
0.4,0.0438908,2.12195e-05,0.0323948,1.48603e-05,-0.0157732,7.62577e-06,-0.0116419,5.3404e-06,0.230406,0.000111393,0.170058,7.80094e-05,-1.82733e-10,6.17866e-14,-4.21028e-11,1.45487e-14,1.09615,0.967433,0.190493,-0.0684584,51.089,10000000,0
0.45,0.0449524,2.17332e-05,0.0331782,1.522e-05,-0.0177427,8.57811e-06,-0.0130955,6.00733e-06,0.230406,0.000111395,0.170057,7.80108e-05,-1.82731e-10,6.1787e-14,-4.21022e-11,1.45488e-14,0.746568,0.649403,0.195101,-0.0770064,51.8129,10000000,0
0.5,0.0460073,2.22436e-05,0.0339567,1.55774e-05,-0.0194959,9.42587e-06,-0.0143893,6.60102e-06,0.230406,0.000111397,0.170056,7.80122e-05,-1.82728e-10,6.17874e-14,-4.21017e-11,1.45489e-14,0.522034,0.447335,0.199679,-0.0846152,51.8146,10000000,0
0.55,0.0471798,2.28109e-05,0.034822,1.59747e-05,-0.0208088,1.00608e-05,-0.0153583,7.04569e-06,0.230406,0.000111399,0.170056,7.80136e-05,-1.82726e-10,6.17879e-14,-4.21012e-11,1.4549e-14,0.372993,0.313962,0.204768,-0.0903136,51.8737,10000000,0
0.6,0.0485135,2.34562e-05,0.0358063,1.64266e-05,-0.0214138,1.03535e-05,-0.0158048,7.25066e-06,0.230406,0.000111401,0.170055,7.8015e-05,-1.82724e-10,6.17883e-14,-4.21008e-11,1.45491e-14,0.27006,0.222378,0.210557,-0.0929394,51.7816,10000000,0
0.65,0.0499436,2.4148e-05,0.0368616,1.69111e-05,-0.0211405,1.02216e-05,-0.0156031,7.15825e-06,0.230406,0.000111403,0.170055,7.80164e-05,-1.82722e-10,6.17887e-14,-4.21003e-11,1.45492e-14,0.19533,0.156812,0.216763,-0.0917532,51.167,10000000,0
0.7,0.0513876,2.48467e-05,0.0379273,1.74004e-05,-0.0198916,9.61792e-06,-0.0146813,6.73552e-06,0.230406,0.000111405,0.170054,7.80179e-05,-1.8272e-10,6.17892e-14,-4.20998e-11,1.45493e-14,0.139292,0.108784,0.223031,-0.086333,51.5143,10000000,0
0.75,0.0527256,2.54942e-05,0.0389147,1.78538e-05,-0.0177925,8.60314e-06,-0.013132,6.02485e-06,0.230406,0.000111407,0.170054,7.80195e-05,-1.82718e-10,6.17898e-14,-4.20993e-11,1.45495e-14,0.0959608,0.0729178,0.228838,-0.0772224,51.7856,10000000,0
0.8,0.0538686,2.60475e-05,0.0397582,1.82413e-05,-0.0151092,7.3059e-06,-0.0111515,5.11639e-06,0.230406,0.00011141,0.170053,7.80216e-05,-1.82715e-10,6.17904e-14,-4.20987e-11,1.45496e-14,0.0620629,0.0459924,0.233799,-0.0655766,52.029,10000000,0
0.1,0.0449527,2.17394e-05,0.0331772,1.52244e-05,-0.00197834,9.56738e-07,-0.0014601,6.70015e-07,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,27.1526,25.601,0.195102,-0.00858628,51.4116,10000000,0
0.15,0.0446754,2.16053e-05,0.0329725,1.51305e-05,-0.00361749,1.74944e-06,-0.00266987,1.22516e-06,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,12.7592,12.0936,0.193898,-0.0157004,50.8172,10000000,0
0.2,0.0452141,2.18594e-05,0.0333715,1.53084e-05,-0.0058283,2.81778e-06,-0.00430173,1.97332e-06,0.230406,0.000111393,0.170058,7.80099e-05,-1.82732e-10,6.17867e-14,-4.21026e-11,1.45488e-14,6.99597,6.59937,0.196236,-0.0252957,51.1168,10000000,0
0.25,0.0464813,2.24709e-05,0.0343073,1.57367e-05,-0.00831353,4.01908e-06,-0.00613611,2.81462e-06,0.230407,0.000111388,0.17006,7.80062e-05,-1.82738e-10,6.17856e-14,-4.21042e-11,1.45485e-14,4.14898,3.8597,0.201736,-0.0360819,51.3608,10000000,0
0.3,0.0480631,2.32357e-05,0.0354747,1.62723e-05,-0.010824,5.23279e-06,-0.00798905,3.66459e-06,0.230407,0.000111388,0.17006,7.80066e-05,-1.82738e-10,6.17857e-14,-4.2104e-11,1.45485e-14,2.57958,2.35643,0.208601,-0.0469779,51.8595,10000000,0
0.35,0.0496173,2.39875e-05,0.0366217,1.67987e-05,-0.0132532,6.40723e-06,-0.00978192,4.48706e-06,0.230406,0.00011139,0.170059,7.80076e-05,-1.82736e-10,6.1786e-14,-4.21035e-11,1.45486e-14,1.65606,1.48539,0.215347,-0.0575208,51.9388,10000000,0
0.4,0.0509803,2.46469e-05,0.0376275,1.72605e-05,-0.0155994,7.54166e-06,-0.0115136,5.2815e-06,0.230406,0.000111392,0.170058,7.80089e-05,-1.82734e-10,6.17864e-14,-4.2103e-11,1.45487e-14,1.09615,0.967433,0.221263,-0.0677039,51.4913,10000000,0
0.45,0.052195,2.52346e-05,0.0385239,1.7672e-05,-0.0178551,8.63235e-06,-0.0131784,6.04532e-06,0.230406,0.000111394,0.170057,7.80102e-05,-1.82732e-10,6.17868e-14,-4.21025e-11,1.45488e-14,0.746568,0.649403,0.226535,-0.0774939,51.7739,10000000,0
0.5,0.0534107,2.58228e-05,0.039421,1.8084e-05,-0.0199029,9.6226e-06,-0.0146898,6.7388e-06,0.230406,0.000111396,0.170057,7.80116e-05,-1.82729e-10,6.17872e-14,-4.2102e-11,1.45489e-14,0.522034,0.447335,0.231811,-0.086382,51.6894,10000000,0
0.55,0.0547804,2.64855e-05,0.0404318,1.8548e-05,-0.0214891,1.03896e-05,-0.0158604,7.27596e-06,0.230406,0.000111398,0.170056,7.80129e-05,-1.82727e-10,6.17877e-14,-4.21015e-11,1.4549e-14,0.372993,0.313962,0.237756,-0.093266,51.1409,10000000,0
0.6,0.0563611,2.72502e-05,0.0415984,1.90836e-05,-0.0223027,1.07832e-05,-0.0164609,7.55156e-06,0.230406,0.0001114,0.170055,7.80143e-05,-1.82725e-10,6.17881e-14,-4.2101e-11,1.45491e-14,0.27006,0.222378,0.244617,-0.0967972,51.2773,10000000,0
0.65,0.0580773,2.80805e-05,0.0428649,1.9665e-05,-0.0221337,1.07017e-05,-0.0163361,7.49449e-06,0.230406,0.000111402,0.170055,7.80156e-05,-1.82723e-10,6.17885e-14,-4.21006e-11,1.45492e-14,0.19533,0.156812,0.252065,-0.0960639,51.4397,10000000,0
0.7,0.0598302,2.89286e-05,0.0441586,2.02589e-05,-0.0208513,1.00818e-05,-0.0153896,7.0604e-06,0.230406,0.000111404,0.170054,7.80171e-05,-1.82721e-10,6.1789e-14,-4.21001e-11,1.45493e-14,0.139292,0.108784,0.259673,-0.0904981,51.8815,10000000,0
0.75,0.0614715,2.97228e-05,0.0453698,2.08151e-05,-0.0185761,8.98195e-06,-0.0137103,6.29014e-06,0.230406,0.000111406,0.170054,7.80188e-05,-1.82719e-10,6.17895e-14,-4.20995e-11,1.45494e-14,0.0959608,0.0729178,0.266797,-0.0806234,52.0695,10000000,0
0.8,0.0628882,3.04086e-05,0.0464153,2.12954e-05,-0.0155957,7.54107e-06,-0.0115106,5.28108e-06,0.230406,0.000111409,0.170053,7.80208e-05,-1.82716e-10,6.17902e-14,-4.20989e-11,1.45496e-14,0.0620629,0.0459924,0.272945,-0.0676881,51.5503,10000000,0
0.1,0.0460141,2.22527e-05,0.0339605,1.55839e-05,-0.00110265,5.3325e-07,-0.000813807,3.73441e-07,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,27.1526,25.601,0.199708,-0.00478567,51.3312,10000000,0
0.15,0.0456941,2.2098e-05,0.0337243,1.54755e-05,-0.00256155,1.23879e-06,-0.00189054,8.67537e-07,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,12.7592,12.0936,0.198319,-0.0111175,51.2615,10000000,0
0.2,0.0462093,2.23416e-05,0.0341058,1.5646e-05,-0.00461505,2.23132e-06,-0.00340624,1.56261e-06,0.230406,0.000111398,0.170056,7.80134e-05,-1.82727e-10,6.17879e-14,-4.21015e-11,1.4549e-14,6.99597,6.59937,0.200556,-0.0200301,51.4925,10000000,0
