z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0693581,3.35353e-05,0.0511907,2.34851e-05,-0.0143691,6.94762e-06,-0.0106053,4.86548e-06,0.230406,0.000111404,0.170055,7.8017e-05,-1.82722e-10,6.17889e-14,-4.21001e-11,1.45493e-14,0.130456,0.0967489,0.301026,-0.0623644,51.5167,10000000,0
0.15,0.0694935,3.36024e-05,0.0512904,2.35321e-05,-0.0164466,7.95245e-06,-0.0121385,5.56918e-06,0.230406,0.000111409,0.170053,7.80207e-05,-1.82716e-10,6.17901e-14,-4.20989e-11,1.45495e-14,0.0606742,0.0462145,0.301613,-0.0713808,51.7635,10000000,0
0.2,0.0699547,3.38266e-05,0.0516306,2.36891e-05,-0.020097,9.71792e-06,-0.0148327,6.80555e-06,0.230406,0.000111413,0.170053,7.80235e-05,-1.82713e-10,6.17911e-14,-4.20981e-11,1.45498e-14,0.0335712,0.024956,0.303615,-0.0872244,51.6604,10000000,0
0.25,0.0706428,3.41603e-05,0.0521382,2.39228e-05,-0.0251915,1.21817e-05,-0.0185927,8.53097e-06,0.230406,0.000111416,0.170052,7.80258e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.020425,0.0141409,0.306601,-0.109335,52.1035,10000000,0
0.3,0.0713805,3.45178e-05,0.0526825,2.41732e-05,-0.0313806,1.51748e-05,-0.0231605,1.06271e-05,0.230406,0.000111418,0.170052,7.80275e-05,-1.82707e-10,6.17924e-14,-4.20969e-11,1.45501e-14,0.0131095,0.00826185,0.309803,-0.136197,51.6016,10000000,0
0.35,0.0720657,3.48497e-05,0.0531881,2.44056e-05,-0.0383288,1.85351e-05,-0.0282886,1.29804e-05,0.230406,0.00011142,0.170051,7.80289e-05,-1.82706e-10,6.17929e-14,-4.20965e-11,1.45502e-14,0.00867526,0.00496762,0.312777,-0.166353,51.9929,10000000,0
0.4,0.0726755,3.5145e-05,0.0536381,2.46125e-05,-0.045805,2.21508e-05,-0.0338064,1.55125e-05,0.230406,0.000111422,0.170051,7.80299e-05,-1.82704e-10,6.17932e-14,-4.20962e-11,1.45502e-14,0.00589085,0.00309441,0.315424,-0.198802,51.8461,10000000,0
0.45,0.0732265,3.54118e-05,0.0540447,2.47993e-05,-0.0537767,2.6006e-05,-0.0396899,1.82123e-05,0.230406,0.000111423,0.170051,7.80305e-05,-1.82704e-10,6.17935e-14,-4.2096e-11,1.45503e-14,0.00410173,0.00199073,0.317815,-0.2334,51.3063,10000000,0
0.5,0.0737267,3.56538e-05,0.0544139,2.49688e-05,-0.0623343,3.01445e-05,-0.0460057,2.11106e-05,0.230406,0.000111423,0.170051,7.80309e-05,-1.82703e-10,6.17936e-14,-4.20959e-11,1.45503e-14,0.00293177,0.00130887,0.319986,-0.270541,51.681,10000000,0
0.55,0.0741549,3.5861e-05,0.0547299,2.51139e-05,-0.0715589,3.46056e-05,-0.052814,2.42347e-05,0.230406,0.000111423,0.170051,7.80311e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45503e-14,0.00214799,0.000865458,0.321844,-0.310578,51.2467,10000000,0
0.6,0.074469,3.6013e-05,0.0549617,2.52203e-05,-0.0813783,3.93543e-05,-0.0600611,2.75602e-05,0.230406,0.000111424,0.170051,7.80312e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.0016016,0.000565614,0.323208,-0.353195,51.6588,10000000,0
0.65,0.0746376,3.60945e-05,0.0550862,2.52774e-05,-0.0914767,4.42379e-05,-0.0675143,3.09803e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.0011962,0.000359264,0.32394,-0.397024,52.1093,10000000,0
0.7,0.0746496,3.61003e-05,0.055095,2.52815e-05,-0.101318,4.89972e-05,-0.0747777,3.43133e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000881474,0.000218549,0.323992,-0.439738,51.9085,10000000,0
0.75,0.074527,3.6041e-05,0.0550045,2.524e-05,-0.110005,5.31982e-05,-0.0811891,3.72553e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000626214,0.000125454,0.323459,-0.47744,52.1598,10000000,0
0.8,0.0743097,3.5936e-05,0.0548441,2.51664e-05,-0.116291,5.62381e-05,-0.0858284,3.93842e-05,0.230406,0.000111424,0.170051,7.80314e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.00041592,6.66526e-05,0.322516,-0.504723,51.3526,10000000,0
0.1,0.0621655,3.00578e-05,0.0458821,2.10498e-05,-0.0144312,6.97769e-06,-0.0106512,4.88654e-06,0.230406,0.000111404,0.170054,7.80175e-05,-1.82721e-10,6.17891e-14,-4.21e-11,1.45493e-14,0.130456,0.0967489,0.269808,-0.0626339,51.7521,10000000,0
0.15,0.0623803,3.01631e-05,0.0460403,2.11235e-05,-0.0169563,8.19898e-06,-0.0125147,5.74182e-06,0.230406,0.00011141,0.170053,7.80212e-05,-1.82716e-10,6.17903e-14,-4.20988e-11,1.45496e-14,0.0606742,0.0462145,0.270741,-0.0735931,51.3767,10000000,0
0.2,0.062881,3.04063e-05,0.0464097,2.12939e-05,-0.0209289,1.01203e-05,-0.0154467,7.08732e-06,0.230406,0.000111414,0.170052,7.8024e-05,-1.82712e-10,6.17912e-14,-4.20979e-11,1.45498e-14,0.0335712,0.024956,0.272914,-0.090835,51.4373,10000000,0
0.25,0.0635614,3.07362e-05,0.0469117,2.15249e-05,-0.0261795,1.26596e-05,-0.0193219,8.86562e-06,0.230406,0.000111417,0.170052,7.80262e-05,-1.82709e-10,6.1792e-14,-4.20972e-11,1.455e-14,0.020425,0.0141409,0.275867,-0.113624,51.483,10000000,0
0.3,0.0642618,3.10755e-05,0.0474285,2.17625e-05,-0.0323524,1.56449e-05,-0.0238777,1.09563e-05,0.230406,0.000111419,0.170051,7.80279e-05,-1.82707e-10,6.17926e-14,-4.20967e-11,1.45501e-14,0.0131095,0.00826185,0.278907,-0.140415,51.5001,10000000,0
0.35,0.0648985,3.13839e-05,0.0478984,2.19785e-05,-0.0391199,1.89178e-05,-0.0288724,1.32483e-05,0.230406,0.000111421,0.170051,7.80292e-05,-1.82705e-10,6.1793e-14,-4.20964e-11,1.45502e-14,0.00867526,0.00496762,0.28167,-0.169787,52.0166,10000000,0
0.4,0.0654587,3.16551e-05,0.0483117,2.21685e-05,-0.0462606,2.23712e-05,-0.0341426,1.56668e-05,0.230406,0.000111422,0.170051,7.80301e-05,-1.82704e-10,6.17933e-14,-4.20961e-11,1.45503e-14,0.00589085,0.00309441,0.284102,-0.200779,51.1455,10000000,0
0.45,0.065958,3.18968e-05,0.0486803,2.23377e-05,-0.0537379,2.59873e-05,-0.0396612,1.81992e-05,0.230406,0.000111423,0.170051,7.80306e-05,-1.82703e-10,6.17935e-14,-4.2096e-11,1.45503e-14,0.00410173,0.00199073,0.286269,-0.233231,51.744,10000000,0
0.5,0.0663992,3.21103e-05,0.0490058,2.24872e-05,-0.0616262,2.98021e-05,-0.0454831,2.08708e-05,0.230406,0.000111423,0.170051,7.80309e-05,-1.82703e-10,6.17936e-14,-4.20959e-11,1.45503e-14,0.00293177,0.00130887,0.288184,-0.267468,51.1006,10000000,0
0.55,0.0667568,3.22833e-05,0.0492697,2.26084e-05,-0.0699911,3.38474e-05,-0.0516568,2.37037e-05,0.230406,0.000111423,0.170051,7.80311e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45503e-14,0.00214799,0.000865458,0.289736,-0.303773,51.3213,10000000,0
0.6,0.0669912,3.23967e-05,0.0494427,2.26878e-05,-0.0787636,3.80898e-05,-0.0581313,2.66747e-05,0.230406,0.000111424,0.170051,7.80312e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.0016016,0.000565614,0.290753,-0.341847,51.5759,10000000,0
0.65,0.0670795,3.24394e-05,0.0495079,2.27177e-05,-0.0876664,4.23952e-05,-0.064702,2.96899e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.0011962,0.000359264,0.291136,-0.380487,51.1654,10000000,0
0.7,0.0670191,3.24102e-05,0.0494633,2.26973e-05,-0.0962397,4.65413e-05,-0.0710296,3.25934e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000881474,0.000218549,0.290874,-0.417696,51.8032,10000000,0
0.75,0.0668392,3.23233e-05,0.0493306,2.26364e-05,-0.103726,5.01616e-05,-0.0765548,3.51288e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000626214,0.000125454,0.290093,-0.450188,51.151,10000000,0
0.8,0.0665829,3.21993e-05,0.0491414,2.25496e-05,-0.109087,5.27544e-05,-0.0805117,3.69445e-05,0.230406,0.000111424,0.170051,7.80314e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.00041592,6.66526e-05,0.288981,-0.473457,50.922,10000000,0
0.1,0.0747532,3.61438e-05,0.0551728,2.53118e-05,-0.0147126,7.11364e-06,-0.0108588,4.98175e-06,0.230406,0.000111403,0.170055,7.80166e-05,-1.82722e-10,6.17888e-14,-4.21002e-11,1.45492e-14,0.130456,0.0967489,0.324441,-0.063855,51.9767,10000000,0
0.15,0.0749018,3.62173e-05,0.0552821,2.53633e-05,-0.0173027,8.36639e-06,-0.0127704,5.85906e-06,0.230406,0.000111408,0.170053,7.80203e-05,-1.82717e-10,6.179e-14,-4.2099e-11,1.45495e-14,0.0606742,0.0462145,0.325086,-0.0750966,51.6816,10000000,0
