z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0444893,2.15084e-05,0.0328367,1.50626e-05,-0.0158467,7.66112e-06,-0.0116962,5.36517e-06,0.230406,0.00011139,0.170059,7.80078e-05,-1.82735e-10,6.17861e-14,-4.21034e-11,1.45486e-14,1.47833,1.2782,0.193091,-0.0687773,51.961,10000000,0
0.15,0.0448507,2.1684e-05,0.0331032,1.51855e-05,-0.0178205,8.61567e-06,-0.0131529,6.03364e-06,0.230406,0.000111394,0.170057,7.80105e-05,-1.82731e-10,6.17869e-14,-4.21023e-11,1.45488e-14,0.691896,0.606043,0.194659,-0.0773439,51.4442,10000000,0
0.2,0.0458213,2.21539e-05,0.0338193,1.55146e-05,-0.0207985,1.00558e-05,-0.0153508,7.04216e-06,0.230406,0.000111398,0.170056,7.8013e-05,-1.82727e-10,6.17877e-14,-4.21015e-11,1.4549e-14,0.38072,0.329567,0.198872,-0.0902691,52.1694,10000000,0
0.25,0.0472301,2.28357e-05,0.034859,1.59921e-05,-0.0244717,1.18321e-05,-0.0180618,8.2861e-06,0.230406,0.000111401,0.170055,7.80152e-05,-1.82724e-10,6.17884e-14,-4.21007e-11,1.45491e-14,0.228075,0.190763,0.204987,-0.106211,52.1095,10000000,0
0.3,0.0487441,2.35683e-05,0.0359763,1.65051e-05,-0.0284152,1.37391e-05,-0.0209722,9.62159e-06,0.230406,0.000111404,0.170054,7.80172e-05,-1.82721e-10,6.1789e-14,-4.21e-11,1.45493e-14,0.143623,0.114841,0.211557,-0.123326,52.078,10000000,0
0.35,0.0501488,2.42482e-05,0.0370129,1.69812e-05,-0.0323372,1.56358e-05,-0.0238669,1.09499e-05,0.230406,0.000111407,0.170054,7.80192e-05,-1.82718e-10,6.17896e-14,-4.20994e-11,1.45494e-14,0.0933524,0.0713397,0.217654,-0.140349,51.3394,10000000,0
0.4,0.0513774,2.48428e-05,0.0379196,1.73976e-05,-0.0361142,1.74625e-05,-0.0266544,1.22291e-05,0.230406,0.000111409,0.170053,7.8021e-05,-1.82716e-10,6.17902e-14,-4.20988e-11,1.45496e-14,0.0624491,0.0458467,0.222986,-0.156742,51.8959,10000000,0
0.45,0.0524647,2.53691e-05,0.0387219,1.77662e-05,-0.039746,1.9219e-05,-0.0293349,1.34593e-05,0.230406,0.000111412,0.170053,7.80228e-05,-1.82714e-10,6.17908e-14,-4.20983e-11,1.45497e-14,0.0429299,0.0303971,0.227705,-0.172504,51.5841,10000000,0
0.5,0.0534597,2.58507e-05,0.0394562,1.81035e-05,-0.0432193,2.08989e-05,-0.0318983,1.46357e-05,0.230406,0.000111414,0.170052,7.80243e-05,-1.82711e-10,6.17913e-14,-4.20978e-11,1.45498e-14,0.0303006,0.0206656,0.232024,-0.187579,51.8838,10000000,0
0.55,0.0543728,2.62927e-05,0.0401301,1.84131e-05,-0.0464101,2.24422e-05,-0.0342531,1.57165e-05,0.230406,0.000111416,0.170052,7.80257e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.0218856,0.0142715,0.235987,-0.201427,51.8449,10000000,0
0.6,0.0551632,2.66753e-05,0.0407134,1.8681e-05,-0.0490665,2.37272e-05,-0.0362137,1.66164e-05,0.230406,0.000111418,0.170052,7.8027e-05,-1.82708e-10,6.17922e-14,-4.2097e-11,1.455e-14,0.0160514,0.00990111,0.239418,-0.212957,52.1683,10000000,0
0.65,0.0557709,2.69696e-05,0.0411618,1.88871e-05,-0.0508982,2.46132e-05,-0.0375655,1.72369e-05,0.230406,0.000111419,0.170051,7.80281e-05,-1.82707e-10,6.17926e-14,-4.20967e-11,1.45501e-14,0.011777,0.00680865,0.242055,-0.220907,52.1005,10000000,0
0.7,0.056158,2.71571e-05,0.0414474,1.90184e-05,-0.0516232,2.49641e-05,-0.0381005,1.74827e-05,0.230406,0.000111421,0.170051,7.80291e-05,-1.82705e-10,6.1793e-14,-4.20964e-11,1.45502e-14,0.00852425,0.00458907,0.243735,-0.224053,51.6677,10000000,0
0.75,0.0563225,2.7237e-05,0.0415688,1.90744e-05,-0.0511217,2.47219e-05,-0.0377304,1.7313e-05,0.230406,0.000111422,0.170051,7.803e-05,-1.82704e-10,6.17933e-14,-4.20962e-11,1.45503e-14,0.00595638,0.002984,0.244449,-0.221877,51.3459,10000000,0
0.8,0.0562998,2.72262e-05,0.041552,1.90668e-05,-0.0494754,2.39259e-05,-0.0365152,1.67556e-05,0.230406,0.000111423,0.170051,7.80306e-05,-1.82703e-10,6.17935e-14,-4.2096e-11,1.45503e-14,0.0039006,0.00182757,0.244351,-0.214731,51.1892,10000000,0
0.1,0.0518035,2.50443e-05,0.0382353,1.75388e-05,-0.0159698,7.72056e-06,-0.011787,5.40679e-06,0.230407,0.00011139,0.170059,7.80074e-05,-1.82736e-10,6.1786e-14,-4.21036e-11,1.45486e-14,1.47833,1.2782,0.224835,-0.0693113,51.2792,10000000,0
0.15,0.0520363,2.51578e-05,0.0384068,1.76182e-05,-0.0178687,8.63889e-06,-0.0131884,6.0499e-06,0.230406,0.000111393,0.170057,7.80099e-05,-1.82732e-10,6.17867e-14,-4.21026e-11,1.45488e-14,0.691896,0.606043,0.225846,-0.0775529,51.5737,10000000,0
0.2,0.0529964,2.56227e-05,0.0391151,1.79438e-05,-0.0209215,1.01152e-05,-0.0154416,7.08375e-06,0.230406,0.000111397,0.170056,7.80123e-05,-1.82728e-10,6.17875e-14,-4.21017e-11,1.45489e-14,0.38072,0.329567,0.230013,-0.0908029,51.5967,10000000,0
0.25,0.0545102,2.63554e-05,0.0402322,1.84569e-05,-0.0248066,1.19939e-05,-0.018309,8.39942e-06,0.230406,0.0001114,0.170055,7.80145e-05,-1.82725e-10,6.17881e-14,-4.21009e-11,1.45491e-14,0.228075,0.190763,0.236583,-0.107665,51.9577,10000000,0
0.3,0.0561887,2.71677e-05,0.041471,1.90258e-05,-0.0290618,1.40516e-05,-0.0214495,9.84046e-06,0.230406,0.000111403,0.170055,7.80166e-05,-1.82722e-10,6.17888e-14,-4.21003e-11,1.45492e-14,0.143623,0.114841,0.243868,-0.126133,51.3441,10000000,0
0.35,0.057768,2.7932e-05,0.0426364,1.9561e-05,-0.0333608,1.61306e-05,-0.0246223,1.12964e-05,0.230406,0.000111406,0.170054,7.80185e-05,-1.82719e-10,6.17894e-14,-4.20996e-11,1.45494e-14,0.0933524,0.0713397,0.250723,-0.144791,51.577,10000000,0
0.4,0.0591563,2.86039e-05,0.0436609,2.00316e-05,-0.0375585,1.81607e-05,-0.0277205,1.27181e-05,0.230406,0.000111408,0.170053,7.80204e-05,-1.82717e-10,6.179e-14,-4.2099e-11,1.45495e-14,0.0624491,0.0458467,0.256748,-0.16301,51.5908,10000000,0
0.45,0.0603925,2.92023e-05,0.0445732,2.04506e-05,-0.0416474,2.01383e-05,-0.0307382,1.4103e-05,0.230406,0.000111411,0.170053,7.80221e-05,-1.82714e-10,6.17906e-14,-4.20985e-11,1.45496e-14,0.0429299,0.0303971,0.262113,-0.180757,51.1842,10000000,0
0.5,0.0615443,2.97598e-05,0.0454231,2.08411e-05,-0.0456051,2.20524e-05,-0.0336591,1.54435e-05,0.230406,0.000111413,0.170053,7.80237e-05,-1.82712e-10,6.17911e-14,-4.2098e-11,1.45498e-14,0.0303006,0.0206656,0.267112,-0.197934,51.3106,10000000,0
0.55,0.0626397,3.029e-05,0.0462315,2.12124e-05,-0.0492821,2.38308e-05,-0.0363729,1.6689e-05,0.230406,0.000111415,0.170052,7.80251e-05,-1.8271e-10,6.17916e-14,-4.20976e-11,1.45499e-14,0.0218856,0.0142715,0.271867,-0.213892,51.5645,10000000,0
