z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0723012,3.49583e-05,0.053363,2.44816e-05,-0.0141216,6.82794e-06,-0.0104227,4.78166e-06,0.230406,0.000111403,0.170055,7.80168e-05,-1.82722e-10,6.17889e-14,-4.21002e-11,1.45493e-14,0.130456,0.0967489,0.313799,-0.0612902,51.6047,10000000,0
0.15,0.0724392,3.50267e-05,0.0534645,2.45295e-05,-0.01658,8.01698e-06,-0.0122371,5.61437e-06,0.230406,0.000111409,0.170053,7.80205e-05,-1.82717e-10,6.17901e-14,-4.2099e-11,1.45495e-14,0.0606742,0.0462145,0.314398,-0.0719602,52.125,10000000,0
0.2,0.0728949,3.52483e-05,0.0538006,2.46847e-05,-0.020483,9.90454e-06,-0.0151176,6.93624e-06,0.230406,0.000111413,0.170053,7.80233e-05,-1.82713e-10,6.1791e-14,-4.20981e-11,1.45497e-14,0.0335712,0.024956,0.316376,-0.0888996,51.6861,10000000,0
0.25,0.0735683,3.55749e-05,0.0542974,2.49135e-05,-0.0256636,1.241e-05,-0.0189411,8.69082e-06,0.230406,0.000111416,0.170052,7.80256e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.020425,0.0141409,0.319299,-0.111384,52.062,10000000,0
0.3,0.0742818,3.59207e-05,0.0548238,2.51557e-05,-0.0317691,1.53627e-05,-0.0234473,1.07587e-05,0.230406,0.000111418,0.170052,7.80274e-05,-1.82708e-10,6.17924e-14,-4.20969e-11,1.45501e-14,0.0131095,0.00826185,0.322395,-0.137883,51.997,10000000,0
0.35,0.0749336,3.62365e-05,0.0553048,2.53769e-05,-0.0384745,1.86056e-05,-0.0283961,1.30297e-05,0.230406,0.00011142,0.170051,7.80288e-05,-1.82706e-10,6.17929e-14,-4.20965e-11,1.45502e-14,0.00867526,0.00496762,0.325224,-0.166986,52.0016,10000000,0
0.4,0.0755011,3.65114e-05,0.0557236,2.55694e-05,-0.0455596,2.20321e-05,-0.0336252,1.54293e-05,0.230406,0.000111422,0.170051,7.80298e-05,-1.82705e-10,6.17932e-14,-4.20962e-11,1.45502e-14,0.00589085,0.00309441,0.327687,-0.197736,51.8395,10000000,0
0.45,0.0760032,3.67545e-05,0.0560941,2.57396e-05,-0.0529883,2.56247e-05,-0.039108,1.79453e-05,0.230406,0.000111422,0.170051,7.80304e-05,-1.82704e-10,6.17934e-14,-4.2096e-11,1.45503e-14,0.00410173,0.00199073,0.329866,-0.229978,51.9613,10000000,0
0.5,0.0764545,3.69729e-05,0.0564271,2.58926e-05,-0.0608357,2.94198e-05,-0.0448997,2.0603e-05,0.230406,0.000111423,0.170051,7.80308e-05,-1.82703e-10,6.17936e-14,-4.20959e-11,1.45503e-14,0.00293177,0.00130887,0.331825,-0.264037,51.5156,10000000,0
0.55,0.0768447,3.71618e-05,0.0567151,2.60248e-05,-0.069168,3.34493e-05,-0.0510493,2.3425e-05,0.230406,0.000111423,0.170051,7.80311e-05,-1.82703e-10,6.17937e-14,-4.20959e-11,1.45503e-14,0.00214799,0.000865458,0.333519,-0.3002,51.1944,10000000,0
0.6,0.0771434,3.73063e-05,0.0569356,2.6126e-05,-0.0779169,3.76804e-05,-0.0575065,2.6388e-05,0.230406,0.000111423,0.170051,7.80312e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.0016016,0.000565614,0.334815,-0.338172,51.5772,10000000,0
0.65,0.0773244,3.73938e-05,0.0570692,2.61874e-05,-0.0868063,4.19793e-05,-0.0640673,2.93986e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.0011962,0.000359264,0.335601,-0.376754,52.2406,10000000,0
0.7,0.0773785,3.742e-05,0.0571091,2.62057e-05,-0.0953769,4.6124e-05,-0.0703928,3.23012e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000881474,0.000218549,0.335836,-0.413952,52.112,10000000,0
0.75,0.0773215,3.73925e-05,0.057067,2.61864e-05,-0.102871,4.9748e-05,-0.0759236,3.48391e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000626214,0.000125454,0.335588,-0.446476,51.9654,10000000,0
0.8,0.0771843,3.73261e-05,0.0569657,2.61399e-05,-0.108248,5.23487e-05,-0.0798926,3.66604e-05,0.230406,0.000111424,0.170051,7.80314e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.00041592,6.66526e-05,0.334992,-0.469816,51.7241,10000000,0
