z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0602481,2.91364e-05,0.0444659,2.04046e-05,-0.00424877,2.05473e-06,-0.00313579,1.43896e-06,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,8.37567,7.77603,0.261486,-0.0184403,51.7522,10000000,0
0.15,0.0599009,2.89588e-05,0.044212,2.02802e-05,-0.00565046,2.73168e-06,-0.00417052,1.91303e-06,0.230407,0.000111389,0.17006,7.80069e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,3.93294,3.6757,0.259979,-0.0245238,51.4369,10000000,0
0.2,0.0606092,2.93009e-05,0.0447349,2.05198e-05,-0.00788885,3.81379e-06,-0.00582266,2.67084e-06,0.230407,0.000111388,0.17006,7.80064e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,2.1579,2.00463,0.263053,-0.0342388,52.1785,10000000,0
0.25,0.0622524,3.00958e-05,0.0459474,2.10764e-05,-0.0106629,5.15496e-06,-0.00787011,3.61008e-06,0.230407,0.00011139,0.170059,7.80074e-05,-1.82736e-10,6.1786e-14,-4.21036e-11,1.45486e-14,1.28216,1.17036,0.270185,-0.0462787,52.0076,10000000,0
0.3,0.0642938,3.10833e-05,0.0474539,2.1768e-05,-0.0136418,6.59521e-06,-0.0100687,4.6187e-06,0.230406,0.000111392,0.170058,7.80088e-05,-1.82734e-10,6.17864e-14,-4.2103e-11,1.45487e-14,0.799079,0.712839,0.279045,-0.0592074,51.6632,10000000,0
0.35,0.0662957,3.20519e-05,0.0489312,2.24462e-05,-0.0166348,8.04238e-06,-0.0122777,5.63216e-06,0.230406,0.000111394,0.170057,7.80103e-05,-1.82731e-10,6.17869e-14,-4.21024e-11,1.45488e-14,0.514204,0.448249,0.287734,-0.0721976,51.1705,10000000,0
0.4,0.0680537,3.29025e-05,0.0502286,2.30419e-05,-0.0195873,9.47005e-06,-0.0144569,6.63196e-06,0.230406,0.000111396,0.170056,7.80119e-05,-1.82729e-10,6.17873e-14,-4.21018e-11,1.45489e-14,0.341045,0.291301,0.295364,-0.0850122,52.2479,10000000,0
0.45,0.0696231,3.3662e-05,0.0513867,2.35738e-05,-0.0224876,1.08725e-05,-0.0165975,7.61413e-06,0.230406,0.000111399,0.170056,7.80135e-05,-1.82727e-10,6.17878e-14,-4.21013e-11,1.4549e-14,0.232696,0.195145,0.302176,-0.0976001,51.7622,10000000,0
0.5,0.0711866,3.44186e-05,0.0525405,2.41037e-05,-0.0252362,1.22016e-05,-0.018626,8.54492e-06,0.230406,0.000111401,0.170055,7.8015e-05,-1.82724e-10,6.17883e-14,-4.21008e-11,1.45491e-14,0.163007,0.134139,0.308962,-0.109529,51.7399,10000000,0
0.55,0.0729244,3.52595e-05,0.053823,2.46925e-05,-0.0275842,1.33372e-05,-0.020359,9.34015e-06,0.230406,0.000111403,0.170055,7.80165e-05,-1.82722e-10,6.17888e-14,-4.21003e-11,1.45492e-14,0.116716,0.0939033,0.316504,-0.11972,51.3686,10000000,0
0.6,0.0748941,3.62125e-05,0.0552766,2.536e-05,-0.0291842,1.4111e-05,-0.0215398,9.88209e-06,0.230406,0.000111405,0.170054,7.80179e-05,-1.8272e-10,6.17892e-14,-4.20998e-11,1.45493e-14,0.084722,0.0662951,0.325053,-0.126664,51.6353,10000000,0
0.65,0.0769925,3.72278e-05,0.0568252,2.60709e-05,-0.0297465,1.43832e-05,-0.0219548,1.00727e-05,0.230406,0.000111407,0.170054,7.80194e-05,-1.82718e-10,6.17897e-14,-4.20993e-11,1.45494e-14,0.0614536,0.0465681,0.33416,-0.129105,52.0723,10000000,0
0.7,0.079093,3.82442e-05,0.0583754,2.67828e-05,-0.0290477,1.40455e-05,-0.0214389,9.83622e-06,0.230406,0.000111409,0.170053,7.80209e-05,-1.82716e-10,6.17902e-14,-4.20989e-11,1.45496e-14,0.0439553,0.0321654,0.343277,-0.126072,51.8571,10000000,0
0.75,0.0810196,3.91766e-05,0.0597971,2.74357e-05,-0.0271274,1.31173e-05,-0.0200216,9.18616e-06,0.230406,0.000111412,0.170053,7.80225e-05,-1.82714e-10,6.17907e-14,-4.20984e-11,1.45497e-14,0.0303697,0.0214646,0.351639,-0.117737,51.6129,10000000,0
0.8,0.0826468,3.99644e-05,0.0609979,2.79875e-05,-0.0242366,1.17198e-05,-0.017888,8.20747e-06,0.230406,0.000111414,0.170052,7.80245e-05,-1.82711e-10,6.17914e-14,-4.20978e-11,1.45498e-14,0.0196924,0.0134819,0.358701,-0.105191,51.1399,10000000,0
0.1,0.048875,2.36362e-05,0.036072,1.65527e-05,-0.00557282,2.69505e-06,-0.004113,1.88738e-06,0.230407,0.000111426,0.170051,7.80329e-05,-1.82701e-10,6.17943e-14,-4.20954e-11,1.45505e-14,8.37567,7.77603,0.212125,-0.0241869,51.5886,10000000,0
0.15,0.0486909,2.35391e-05,0.0359381,1.64847e-05,-0.00708399,3.42468e-06,-0.0052286,2.39835e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.93294,3.6757,0.211326,-0.0307456,51.5408,10000000,0
0.2,0.0493686,2.38669e-05,0.0364382,1.67143e-05,-0.00933193,4.51145e-06,-0.00688776,3.15943e-06,0.230407,0.000111388,0.17006,7.80067e-05,-1.82737e-10,6.17857e-14,-4.21039e-11,1.45485e-14,2.1579,2.00463,0.214267,-0.040502,51.411,10000000,0
0.25,0.0507953,2.45571e-05,0.037491,1.71976e-05,-0.0120196,5.81088e-06,-0.00887141,4.06942e-06,0.230406,0.000111391,0.170059,7.8008e-05,-1.82735e-10,6.17861e-14,-4.21034e-11,1.45486e-14,1.28216,1.17036,0.22046,-0.0521667,51.3852,10000000,0
0.3,0.0525312,2.53969e-05,0.0387721,1.77857e-05,-0.014837,7.17314e-06,-0.0109509,5.02342e-06,0.230406,0.000111393,0.170058,7.80095e-05,-1.82733e-10,6.17866e-14,-4.21027e-11,1.45487e-14,0.799079,0.712839,0.227994,-0.064395,51.7483,10000000,0
0.35,0.0542244,2.6216e-05,0.0400216,1.83593e-05,-0.0176143,8.51605e-06,-0.0130007,5.96387e-06,0.230406,0.000111395,0.170057,7.80111e-05,-1.8273e-10,6.17871e-14,-4.21021e-11,1.45489e-14,0.514204,0.448249,0.235343,-0.0764489,51.0789,10000000,0
0.4,0.0557142,2.69369e-05,0.041121,1.88642e-05,-0.0203096,9.81937e-06,-0.0149899,6.87659e-06,0.230406,0.000111398,0.170056,7.80128e-05,-1.82728e-10,6.17876e-14,-4.21015e-11,1.4549e-14,0.341045,0.291301,0.241809,-0.088147,51.654,10000000,0
