z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0528408,2.55495e-05,0.0389999,1.78926e-05,-0.0141912,6.86172e-06,-0.010474,4.80533e-06,0.230406,0.000111406,0.170054,7.80183e-05,-1.8272e-10,6.17893e-14,-4.20997e-11,1.45494e-14,0.130456,0.0967489,0.229338,-0.0615923,51.6359,10000000,0
0.15,0.0531426,2.56967e-05,0.0392224,1.79956e-05,-0.0172142,8.32379e-06,-0.0127051,5.82923e-06,0.230406,0.000111411,0.170053,7.8022e-05,-1.82715e-10,6.17906e-14,-4.20985e-11,1.45496e-14,0.0606742,0.0462145,0.230648,-0.0747126,51.639,10000000,0
0.2,0.0536624,2.59489e-05,0.0396058,1.81722e-05,-0.0213854,1.03411e-05,-0.0157836,7.24197e-06,0.230406,0.000111415,0.170052,7.80248e-05,-1.82711e-10,6.17915e-14,-4.20977e-11,1.45499e-14,0.0335712,0.024956,0.232904,-0.0928163,51.8602,10000000,0
0.25,0.054293,2.62545e-05,0.0400711,1.83863e-05,-0.0265143,1.28215e-05,-0.019569,8.97906e-06,0.230406,0.000111418,0.170052,7.80269e-05,-1.82708e-10,6.17922e-14,-4.2097e-11,1.455e-14,0.020425,0.0141409,0.235641,-0.115077,51.809,10000000,0
0.3,0.0549053,2.65511e-05,0.0405229,1.85941e-05,-0.0322751,1.56076e-05,-0.0238207,1.09302e-05,0.230406,0.00011142,0.170051,7.80285e-05,-1.82706e-10,6.17928e-14,-4.20966e-11,1.45501e-14,0.0131095,0.00826185,0.238298,-0.140079,51.8032,10000000,0
0.35,0.0554425,2.68113e-05,0.0409193,1.87762e-05,-0.0383833,1.85617e-05,-0.0283288,1.29989e-05,0.230406,0.000111421,0.170051,7.80296e-05,-1.82705e-10,6.17932e-14,-4.20963e-11,1.45502e-14,0.00867526,0.00496762,0.24063,-0.16659,51.8054,10000000,0
0.4,0.0559042,2.70348e-05,0.0412601,1.89328e-05,-0.0446538,2.15942e-05,-0.0329567,1.51227e-05,0.230406,0.000111422,0.170051,7.80304e-05,-1.82704e-10,6.17934e-14,-4.2096e-11,1.45503e-14,0.00589085,0.00309441,0.242634,-0.193805,51.7874,10000000,0
0.45,0.0563059,2.72292e-05,0.0415565,1.90689e-05,-0.0510574,2.4691e-05,-0.0376828,1.72914e-05,0.230406,0.000111423,0.170051,7.80308e-05,-1.82703e-10,6.17936e-14,-4.20959e-11,1.45503e-14,0.00410173,0.00199073,0.244377,-0.221597,52.1474,10000000,0
0.5,0.0566462,2.73938e-05,0.0418076,1.91842e-05,-0.0576541,2.78813e-05,-0.0425516,1.95256e-05,0.230406,0.000111423,0.170051,7.80311e-05,-1.82703e-10,6.17937e-14,-4.20959e-11,1.45503e-14,0.00293177,0.00130887,0.245854,-0.250229,51.5108,10000000,0
0.55,0.0568997,2.75165e-05,0.0419947,1.92701e-05,-0.0644956,3.11898e-05,-0.0476009,2.18426e-05,0.230406,0.000111423,0.170051,7.80312e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.00214799,0.000865458,0.246954,-0.279922,51.7189,10000000,0
0.6,0.0570341,2.75815e-05,0.0420939,1.93157e-05,-0.0715273,3.45904e-05,-0.0527906,2.4224e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.0016016,0.000565614,0.247538,-0.31044,51.7308,10000000,0
0.65,0.0570379,2.75834e-05,0.0420968,1.9317e-05,-0.078537,3.79802e-05,-0.0579641,2.6598e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.0011962,0.000359264,0.247554,-0.340863,51.7019,10000000,0
0.7,0.0569172,2.7525e-05,0.0420076,1.92761e-05,-0.0851806,4.11931e-05,-0.0628674,2.8848e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000881474,0.000218549,0.24703,-0.369698,52.0045,10000000,0
0.75,0.0567047,2.74223e-05,0.0418508,1.92041e-05,-0.0909,4.3959e-05,-0.0670886,3.0785e-05,0.230406,0.000111424,0.170051,7.80314e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000626214,0.000125454,0.246108,-0.394521,51.7603,10000000,0
0.8,0.0564417,2.72951e-05,0.0416567,1.91151e-05,-0.0949432,4.59143e-05,-0.0700727,3.21543e-05,0.230406,0.000111424,0.170051,7.80314e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.00041592,6.66526e-05,0.244966,-0.412069,51.1968,10000000,0
0.1,0.061711,2.98381e-05,0.0455467,2.08959e-05,-0.0148899,7.19945e-06,-0.0109897,5.04184e-06,0.230406,0.000111404,0.170054,7.80175e-05,-1.82721e-10,6.17891e-14,-4.20999e-11,1.45493e-14,0.130456,0.0967489,0.267836,-0.0646245,52.0565,10000000,0
0.15,0.0619676,2.99636e-05,0.0457357,2.09838e-05,-0.0178094,8.61149e-06,-0.0131444,6.03071e-06,0.230406,0.00011141,0.170053,7.80213e-05,-1.82716e-10,6.17903e-14,-4.20988e-11,1.45496e-14,0.0606742,0.0462145,0.26895,-0.0772957,51.6784,10000000,0
