z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0552133,2.66923e-05,0.0407522,1.86929e-05,-0.00846846,4.09398e-06,-0.00625046,2.86707e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.30282,2.9533,0.239634,-0.0367544,51.3269,10000000,0
0.15,0.0550459,2.66117e-05,0.0406285,1.86365e-05,-0.00975458,4.71581e-06,-0.00719969,3.30254e-06,0.230407,0.000111389,0.170059,7.80072e-05,-1.82737e-10,6.17859e-14,-4.21037e-11,1.45486e-14,1.54816,1.39821,0.238908,-0.0423364,51.8705,10000000,0
0.2,0.0557596,2.69575e-05,0.0411549,1.88786e-05,-0.0120505,5.82593e-06,-0.00889422,4.07996e-06,0.230406,0.000111392,0.170058,7.8009e-05,-1.82734e-10,6.17864e-14,-4.21029e-11,1.45487e-14,0.85075,0.76141,0.242005,-0.0523011,51.5601,10000000,0
0.25,0.0572267,2.76675e-05,0.0422375,1.93758e-05,-0.0150954,7.2982e-06,-0.0111415,5.111e-06,0.230406,0.000111395,0.170057,7.80109e-05,-1.82731e-10,6.1787e-14,-4.21022e-11,1.45488e-14,0.507728,0.442563,0.248373,-0.0655165,52.0087,10000000,0
0.3,0.0589949,2.85231e-05,0.0435424,1.9975e-05,-0.0185251,8.95656e-06,-0.0136728,6.27236e-06,0.230406,0.000111398,0.170056,7.80127e-05,-1.82728e-10,6.17876e-14,-4.21016e-11,1.4549e-14,0.318209,0.267941,0.256048,-0.0804018,51.6953,10000000,0
0.35,0.060715,2.93554e-05,0.0448118,2.05579e-05,-0.022091,1.06809e-05,-0.0163047,7.47992e-06,0.230406,0.0001114,0.170055,7.80146e-05,-1.82725e-10,6.17882e-14,-4.21009e-11,1.45491e-14,0.205886,0.167441,0.263513,-0.0958786,51.5198,10000000,0
0.4,0.0622368,3.00919e-05,0.0459348,2.10736e-05,-0.0256917,1.24221e-05,-0.0189622,8.69932e-06,0.230406,0.000111403,0.170055,7.80164e-05,-1.82722e-10,6.17887e-14,-4.21003e-11,1.45492e-14,0.137194,0.108199,0.270118,-0.111506,51.7194,10000000,0
0.45,0.0636051,3.07541e-05,0.0469446,2.15374e-05,-0.0293075,1.41707e-05,-0.0216308,9.92385e-06,0.230406,0.000111405,0.170054,7.80181e-05,-1.8272e-10,6.17893e-14,-4.20998e-11,1.45494e-14,0.0939934,0.0721051,0.276057,-0.127199,51.7302,10000000,0
0.5,0.0649426,3.14015e-05,0.0479316,2.19908e-05,-0.0328564,1.5887e-05,-0.0242501,1.11258e-05,0.230406,0.000111408,0.170054,7.80197e-05,-1.82718e-10,6.17898e-14,-4.20992e-11,1.45495e-14,0.0661172,0.0492901,0.281862,-0.142602,51.325,10000000,0
0.55,0.06635,3.20826e-05,0.0489702,2.24678e-05,-0.0360997,1.74555e-05,-0.0266437,1.22243e-05,0.230406,0.00011141,0.170053,7.80212e-05,-1.82716e-10,6.17903e-14,-4.20988e-11,1.45496e-14,0.0475691,0.0342715,0.28797,-0.156679,51.8622,10000000,0
0.6,0.0678309,3.27993e-05,0.0500631,2.29697e-05,-0.0386538,1.86909e-05,-0.0285288,1.30894e-05,0.230406,0.000111412,0.170053,7.80226e-05,-1.82714e-10,6.17908e-14,-4.20983e-11,1.45497e-14,0.0347277,0.0239866,0.294398,-0.167764,51.3224,10000000,0
0.65,0.0692882,3.35045e-05,0.0511386,2.34636e-05,-0.0401326,1.94062e-05,-0.0296201,1.35904e-05,0.230406,0.000111414,0.170052,7.8024e-05,-1.82712e-10,6.17912e-14,-4.20979e-11,1.45498e-14,0.025351,0.0166741,0.300722,-0.174182,51.5917,10000000,0
0.7,0.0706235,3.41509e-05,0.052124,2.39162e-05,-0.0401818,1.94304e-05,-0.0296563,1.36073e-05,0.230406,0.000111416,0.170052,7.80254e-05,-1.8271e-10,6.17917e-14,-4.20975e-11,1.45499e-14,0.0182534,0.0113809,0.306518,-0.174395,51.549,10000000,0
0.75,0.0717347,3.46888e-05,0.052944,2.42929e-05,-0.038705,1.87166e-05,-0.0285663,1.31074e-05,0.230406,0.000111418,0.170052,7.80269e-05,-1.82708e-10,6.17922e-14,-4.2097e-11,1.455e-14,0.0126919,0.00750094,0.311341,-0.167986,51.6999,10000000,0
