z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0536337,2.59376e-05,0.0395842,1.81644e-05,-0.00353663,1.71034e-06,-0.00261019,1.19777e-06,0.230407,0.000111426,0.170051,7.80331e-05,-1.827e-10,6.17944e-14,-4.20954e-11,1.45505e-14,8.37567,7.77603,0.232779,-0.0153495,51.7596,10000000,0
0.15,0.0533177,2.57759e-05,0.039353,1.80512e-05,-0.00474225,2.2926e-06,-0.00350019,1.60554e-06,0.230407,0.000111388,0.17006,7.80065e-05,-1.82738e-10,6.17857e-14,-4.2104e-11,1.45485e-14,3.93294,3.6757,0.231407,-0.0205821,51.4869,10000000,0
0.2,0.0539484,2.60809e-05,0.0398186,1.82648e-05,-0.00675928,3.26772e-06,-0.00498893,2.28842e-06,0.230407,0.000111388,0.17006,7.80065e-05,-1.82738e-10,6.17857e-14,-4.2104e-11,1.45485e-14,2.1579,2.00463,0.234144,-0.0293363,51.7116,10000000,0
0.25,0.0554196,2.67926e-05,0.0409042,1.87632e-05,-0.0093274,4.50933e-06,-0.00688438,3.15794e-06,0.230406,0.00011139,0.170059,7.80077e-05,-1.82736e-10,6.1786e-14,-4.21035e-11,1.45486e-14,1.28216,1.17036,0.24053,-0.0404824,52.116,10000000,0
0.3,0.057252,2.76791e-05,0.0422565,1.9384e-05,-0.0121455,5.87188e-06,-0.00896435,4.11214e-06,0.230406,0.000111392,0.170058,7.80092e-05,-1.82733e-10,6.17865e-14,-4.21029e-11,1.45487e-14,0.799079,0.712839,0.248483,-0.0527135,51.8999,10000000,0
0.35,0.0590543,2.8551e-05,0.0435865,1.99946e-05,-0.0150341,7.26854e-06,-0.0110963,5.09023e-06,0.230406,0.000111395,0.170057,7.80108e-05,-1.82731e-10,6.1787e-14,-4.21023e-11,1.45488e-14,0.514204,0.448249,0.256305,-0.0652503,51.6176,10000000,0
0.4,0.0606433,2.93199e-05,0.0447591,2.0533e-05,-0.0179379,8.67264e-06,-0.0132395,6.07353e-06,0.230406,0.000111397,0.170056,7.80124e-05,-1.82728e-10,6.17875e-14,-4.21017e-11,1.45489e-14,0.341045,0.291301,0.263202,-0.0778534,51.465,10000000,0
0.45,0.0620677,3.00092e-05,0.0458102,2.10157e-05,-0.0208396,1.00758e-05,-0.0153811,7.05616e-06,0.230406,0.000111399,0.170056,7.8014e-05,-1.82726e-10,6.1788e-14,-4.21011e-11,1.45491e-14,0.232696,0.195145,0.269384,-0.0904474,52.1188,10000000,0
0.5,0.0634885,3.06968e-05,0.0468587,2.14972e-05,-0.0236327,1.14264e-05,-0.0174425,8.00204e-06,0.230406,0.000111402,0.170055,7.80155e-05,-1.82724e-10,6.17885e-14,-4.21006e-11,1.45492e-14,0.163007,0.134139,0.27555,-0.10257,51.5491,10000000,0
0.55,0.0650625,3.14584e-05,0.0480204,2.20306e-05,-0.0260576,1.25991e-05,-0.0192322,8.82327e-06,0.230406,0.000111404,0.170054,7.8017e-05,-1.82721e-10,6.17889e-14,-4.21001e-11,1.45493e-14,0.116716,0.0939033,0.282382,-0.113094,51.7847,10000000,0
