z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0575935,2.7843e-05,0.042509,1.94988e-05,-0.00937249,4.53103e-06,-0.00691771,3.17314e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.30282,2.9533,0.249964,-0.040678,51.6697,10000000,0
0.15,0.0574512,2.77745e-05,0.0424038,1.94508e-05,-0.0108734,5.25668e-06,-0.00802546,3.68132e-06,0.230407,0.000111389,0.170059,7.80071e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,1.54816,1.39821,0.249347,-0.0471921,51.6012,10000000,0
0.2,0.0582135,2.81438e-05,0.0429662,1.97094e-05,-0.0133508,6.45454e-06,-0.00985393,4.52018e-06,0.230406,0.000111392,0.170058,7.80088e-05,-1.82734e-10,6.17864e-14,-4.2103e-11,1.45487e-14,0.85075,0.76141,0.252656,-0.0579445,51.6633,10000000,0
0.25,0.0597427,2.88838e-05,0.0440946,2.02276e-05,-0.0165094,7.98179e-06,-0.0121851,5.58973e-06,0.230406,0.000111395,0.170057,7.80107e-05,-1.82731e-10,6.1787e-14,-4.21023e-11,1.45488e-14,0.507728,0.442563,0.259293,-0.0716533,51.6818,10000000,0
0.3,0.0615696,2.97678e-05,0.0454427,2.08467e-05,-0.0199686,9.65449e-06,-0.0147383,6.76113e-06,0.230406,0.000111397,0.170056,7.80125e-05,-1.82728e-10,6.17875e-14,-4.21016e-11,1.4549e-14,0.318209,0.267941,0.267222,-0.0866672,50.6789,10000000,0
0.35,0.0633342,3.06217e-05,0.046745,2.14447e-05,-0.0234795,1.13522e-05,-0.0173295,7.95006e-06,0.230406,0.0001114,0.170055,7.80144e-05,-1.82725e-10,6.17881e-14,-4.2101e-11,1.45491e-14,0.205886,0.167441,0.274881,-0.101905,51.3455,10000000,0
0.4,0.0648833,3.13714e-05,0.0478881,2.19697e-05,-0.0269459,1.30285e-05,-0.0198878,9.12396e-06,0.230406,0.000111403,0.170055,7.80162e-05,-1.82723e-10,6.17887e-14,-4.21004e-11,1.45492e-14,0.137194,0.108199,0.281604,-0.11695,51.6828,10000000,0
0.45,0.066265,3.20402e-05,0.0489078,2.2438e-05,-0.0303555,1.46773e-05,-0.0224043,1.02787e-05,0.230406,0.000111405,0.170054,7.80179e-05,-1.8272e-10,6.17892e-14,-4.20998e-11,1.45493e-14,0.0939934,0.0721051,0.287601,-0.131748,51.4617,10000000,0
0.5,0.0676093,3.26909e-05,0.0498998,2.28937e-05,-0.0336398,1.62657e-05,-0.0248282,1.1391e-05,0.230406,0.000111407,0.170054,7.80195e-05,-1.82718e-10,6.17897e-14,-4.20993e-11,1.45495e-14,0.0661172,0.0492901,0.293436,-0.146002,51.8692,10000000,0
0.55,0.0690259,3.33765e-05,0.0509452,2.33738e-05,-0.0365882,1.76917e-05,-0.0270042,1.23896e-05,0.230406,0.000111409,0.170053,7.8021e-05,-1.82716e-10,6.17902e-14,-4.20988e-11,1.45496e-14,0.0475691,0.0342715,0.299584,-0.158799,51.7834,10000000,0
0.6,0.0705265,3.41026e-05,0.0520526,2.38824e-05,-0.0388632,1.87921e-05,-0.0286833,1.31603e-05,0.230406,0.000111411,0.170053,7.80224e-05,-1.82714e-10,6.17907e-14,-4.20984e-11,1.45497e-14,0.0347277,0.0239866,0.306097,-0.168673,51.7466,10000000,0
0.65,0.0720173,3.48242e-05,0.0531528,2.43877e-05,-0.0401336,1.94067e-05,-0.0296209,1.35907e-05,0.230406,0.000111413,0.170053,7.80239e-05,-1.82712e-10,6.17912e-14,-4.2098e-11,1.45498e-14,0.025351,0.0166741,0.312567,-0.174187,52.2326,10000000,0
0.7,0.0734023,3.54945e-05,0.0541749,2.48572e-05,-0.0401048,1.93931e-05,-0.0295995,1.35812e-05,0.230406,0.000111415,0.170052,7.80253e-05,-1.8271e-10,6.17917e-14,-4.20975e-11,1.45499e-14,0.0182534,0.0113809,0.318578,-0.174061,51.8939,10000000,0
0.75,0.074576,3.60627e-05,0.055041,2.52551e-05,-0.0387187,1.87232e-05,-0.0285764,1.3112e-05,0.230406,0.000111417,0.170052,7.80268e-05,-1.82708e-10,6.17922e-14,-4.20971e-11,1.455e-14,0.0126919,0.00750094,0.323672,-0.168046,51.5911,10000000,0
0.8,0.0754833,3.65022e-05,0.0557106,2.55629e-05,-0.0361522,1.74825e-05,-0.0266822,1.22432e-05,0.230406,0.00011142,0.170051,7.80283e-05,-1.82706e-10,6.17927e-14,-4.20966e-11,1.45501e-14,0.0082758,0.00465549,0.32761,-0.156907,51.6669,10000000,0
0.1,0.051502,2.48981e-05,0.0380129,1.74364e-05,-0.0108794,5.25954e-06,-0.00802997,3.68333e-06,0.230407,0.000111388,0.17006,7.80062e-05,-1.82738e-10,6.17856e-14,-4.21042e-11,1.45485e-14,3.30282,2.9533,0.223526,-0.0472184,51.3939,10000000,0
0.15,0.0515103,2.49025e-05,0.0380189,1.74395e-05,-0.0126001,6.09147e-06,-0.0092999,4.26593e-06,0.230407,0.000111389,0.170059,7.80073e-05,-1.82736e-10,6.17859e-14,-4.21036e-11,1.45486e-14,1.54816,1.39821,0.223563,-0.0546862,51.544,10000000,0
0.2,0.0523296,2.52993e-05,0.0386233,1.77173e-05,-0.015256,7.37567e-06,-0.0112601,5.16526e-06,0.230406,0.000111392,0.170058,7.80092e-05,-1.82733e-10,6.17865e-14,-4.21029e-11,1.45487e-14,0.85075,0.76141,0.227119,-0.0662134,51.9743,10000000,0
0.25,0.0538156,2.60184e-05,0.0397199,1.82209e-05,-0.0185331,8.96028e-06,-0.0136788,6.27497e-06,0.230406,0.000111395,0.170057,7.80111e-05,-1.8273e-10,6.17871e-14,-4.21021e-11,1.45489e-14,0.507728,0.442563,0.233568,-0.0804369,51.186,10000000,0
0.3,0.0555441,2.68548e-05,0.0409955,1.88066e-05,-0.0220458,1.06588e-05,-0.0162713,7.46446e-06,0.230406,0.000111398,0.170056,7.8013e-05,-1.82727e-10,6.17877e-14,-4.21015e-11,1.4549e-14,0.318209,0.267941,0.24107,-0.0956823,51.3657,10000000,0
0.35,0.0571997,2.76559e-05,0.0422172,1.93677e-05,-0.0255496,1.23531e-05,-0.0188573,8.65101e-06,0.230406,0.000111401,0.170055,7.80148e-05,-1.82725e-10,6.17882e-14,-4.21008e-11,1.45491e-14,0.205886,0.167441,0.248256,-0.110889,51.6225,10000000,0
0.4,0.0586536,2.83595e-05,0.0432902,1.98604e-05,-0.028956,1.40005e-05,-0.0213714,9.80466e-06,0.230406,0.000111403,0.170055,7.80166e-05,-1.82722e-10,6.17888e-14,-4.21002e-11,1.45493e-14,0.137194,0.108199,0.254566,-0.125674,51.3906,10000000,0
0.45,0.0599489,2.89864e-05,0.044246,2.02995e-05,-0.0322586,1.55976e-05,-0.0238088,1.09232e-05,0.230406,0.000111406,0.170054,7.80184e-05,-1.8272e-10,6.17894e-14,-4.20997e-11,1.45494e-14,0.0939934,0.0721051,0.260188,-0.140007,51.9171,10000000,0
0.5,0.0611919,2.95881e-05,0.0451633,2.07208e-05,-0.0353951,1.71145e-05,-0.0261237,1.19855e-05,0.230406,0.000111408,0.170054,7.802e-05,-1.82717e-10,6.17899e-14,-4.20991e-11,1.45495e-14,0.0661172,0.0492901,0.265583,-0.15362,51.2646,10000000,0
0.55,0.062464,3.02037e-05,0.0461021,2.1152e-05,-0.0381677,1.84555e-05,-0.02817,1.29246e-05,0.230406,0.00011141,0.170053,7.80215e-05,-1.82715e-10,6.17904e-14,-4.20987e-11,1.45496e-14,0.0475691,0.0342715,0.271104,-0.165654,51.0076,10000000,0
0.6,0.0637626,3.08322e-05,0.0470605,2.15921e-05,-0.0402628,1.94689e-05,-0.0297162,1.36343e-05,0.230406,0.000111412,0.170053,7.80229e-05,-1.82713e-10,6.17909e-14,-4.20982e-11,1.45497e-14,0.0347277,0.0239866,0.27674,-0.174747,51.7696,10000000,0
0.65,0.0650039,3.1433e-05,0.0479765,2.20128e-05,-0.0413798,2.00094e-05,-0.0305406,1.40128e-05,0.230406,0.000111414,0.170052,7.80243e-05,-1.82711e-10,6.17913e-14,-4.20978e-11,1.45498e-14,0.025351,0.0166741,0.282128,-0.179595,50.6182,10000000,0
0.7,0.0661079,3.19674e-05,0.0487912,2.23871e-05,-0.0412593,1.99515e-05,-0.0304516,1.39722e-05,0.230406,0.000111416,0.170052,7.80257e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.0182534,0.0113809,0.286919,-0.179072,51.0886,10000000,0
0.75,0.0669981,3.23984e-05,0.0494481,2.2689e-05,-0.0398687,1.92794e-05,-0.0294252,1.35016e-05,0.230406,0.000111418,0.170052,7.80272e-05,-1.82708e-10,6.17923e-14,-4.2097e-11,1.455e-14,0.0126919,0.00750094,0.290783,-0.173037,51.5498,10000000,0
0.8,0.0676443,3.27115e-05,0.0499249,2.29082e-05,-0.037394,1.80831e-05,-0.0275987,1.26638e-05,0.230406,0.00011142,0.170051,7.80287e-05,-1.82706e-10,6.17928e-14,-4.20965e-11,1.45502e-14,0.0082758,0.00465549,0.293587,-0.162296,51.7289,10000000,0
0.1,0.0465507,2.25044e-05,0.0343585,1.57601e-05,-0.0120657,5.83304e-06,-0.00890556,4.08496e-06,0.230407,0.000111388,0.17006,7.80062e-05,-1.82738e-10,6.17856e-14,-4.21042e-11,1.45485e-14,3.30282,2.9533,0.202037,-0.0523671,51.7719,10000000,0
0.15,0.0466998,2.2577e-05,0.0344683,1.58109e-05,-0.013976,6.7567e-06,-0.0103155,4.73179e-06,0.230407,0.00011139,0.170059,7.80076e-05,-1.82736e-10,6.1786e-14,-4.21035e-11,1.45486e-14,1.54816,1.39821,0.202685,-0.0606581,50.9356,10000000,0
0.2,0.0475652,2.2996e-05,0.0351068,1.61043e-05,-0.0167138,8.08052e-06,-0.0123361,5.65887e-06,0.230406,0.000111393,0.170058,7.80095e-05,-1.82733e-10,6.17866e-14,-4.21028e-11,1.45487e-14,0.85075,0.76141,0.20644,-0.0725408,51.4713,10000000,0
0.25,0.0489986,2.36896e-05,0.0361645,1.659e-05,-0.0199616,9.65094e-06,-0.0147331,6.75865e-06,0.230406,0.000111396,0.170057,7.80114e-05,-1.8273e-10,6.17872e-14,-4.2102e-11,1.45489e-14,0.507728,0.442563,0.212662,-0.0866366,51.3044,10000000,0
0.3,0.0506183,2.44733e-05,0.0373599,1.71389e-05,-0.0233493,1.12891e-05,-0.0172334,7.90585e-06,0.230406,0.000111398,0.170056,7.80133e-05,-1.82727e-10,6.17878e-14,-4.21013e-11,1.4549e-14,0.318209,0.267941,0.219692,-0.10134,51.0519,10000000,0
0.35,0.0521503,2.52146e-05,0.0384904,1.7658e-05,-0.026653,1.28867e-05,-0.0196717,9.02469e-06,0.230406,0.000111401,0.170055,7.80152e-05,-1.82724e-10,6.17884e-14,-4.21007e-11,1.45491e-14,0.205886,0.167441,0.226341,-0.115679,51.6966,10000000,0
0.4,0.0534885,2.58623e-05,0.039478,1.81116e-05,-0.0298001,1.44086e-05,-0.0219944,1.00905e-05,0.230406,0.000111404,0.170054,7.8017e-05,-1.82721e-10,6.17889e-14,-4.21001e-11,1.45493e-14,0.137194,0.108199,0.232149,-0.129337,51.3744,10000000,0
0.45,0.0546733,2.64357e-05,0.0403523,1.85132e-05,-0.0327938,1.58565e-05,-0.0242039,1.11044e-05,0.230406,0.000111406,0.170054,7.80187e-05,-1.82719e-10,6.17895e-14,-4.20996e-11,1.45494e-14,0.0939934,0.0721051,0.237291,-0.142331,51.5127,10000000,0
0.5,0.0557936,2.6978e-05,0.0411791,1.88929e-05,-0.0355869,1.72073e-05,-0.0262652,1.20505e-05,0.230406,0.000111408,0.170053,7.80203e-05,-1.82717e-10,6.179e-14,-4.2099e-11,1.45495e-14,0.0661172,0.0492901,0.242154,-0.154453,51.8663,10000000,0
0.55,0.0569123,2.75194e-05,0.0420046,1.92721e-05,-0.0380116,1.83801e-05,-0.0280548,1.28718e-05,0.230406,0.000111411,0.170053,7.80219e-05,-1.82715e-10,6.17905e-14,-4.20986e-11,1.45496e-14,0.0475691,0.0342715,0.247009,-0.164977,51.44,10000000,0
0.6,0.0580205,2.80558e-05,0.0428224,1.96477e-05,-0.0398019,1.92461e-05,-0.029376,1.34783e-05,0.230406,0.000111413,0.170053,7.80233e-05,-1.82713e-10,6.1791e-14,-4.20981e-11,1.45497e-14,0.0347277,0.0239866,0.251819,-0.172747,51.6811,10000000,0
0.65,0.0590472,2.85527e-05,0.0435801,1.99957e-05,-0.04071,1.96856e-05,-0.0300462,1.3786e-05,0.230406,0.000111414,0.170052,7.80247e-05,-1.82711e-10,6.17915e-14,-4.20977e-11,1.45498e-14,0.025351,0.0166741,0.256275,-0.176688,51.882,10000000,0
0.7,0.0599284,2.89793e-05,0.0442304,2.02945e-05,-0.0405293,1.95986e-05,-0.0299128,1.37251e-05,0.230406,0.000111416,0.170052,7.80261e-05,-1.82709e-10,6.17919e-14,-4.20973e-11,1.45499e-14,0.0182534,0.0113809,0.260099,-0.175904,51.8527,10000000,0
0.75,0.0606093,2.93091e-05,0.0447328,2.05255e-05,-0.039254,1.89822e-05,-0.0289715,1.32934e-05,0.230406,0.000111418,0.170052,7.80275e-05,-1.82707e-10,6.17924e-14,-4.20969e-11,1.45501e-14,0.0126919,0.00750094,0.263054,-0.170369,51.5973,10000000,0
0.8,0.0610762,2.95354e-05,0.0450774,2.0684e-05,-0.0370645,1.79238e-05,-0.0273555,1.25522e-05,0.230406,0.00011142,0.170051,7.80289e-05,-1.82706e-10,6.17929e-14,-4.20965e-11,1.45502e-14,0.0082758,0.00465549,0.265081,-0.160866,51.2012,10000000,0
0.1,0.0585638,2.83121e-05,0.0432252,1.98273e-05,-0.00915381,4.42532e-06,-0.0067563,3.09911e-06,0.230407,0.000111388,0.17006,7.80064e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.30282,2.9533,0.254176,-0.0397289,51.6307,10000000,0
0.15,0.0583996,2.8233e-05,0.0431039,1.97719e-05,-0.0106048,5.12685e-06,-0.00782726,3.59039e-06,0.230407,0.000111389,0.17006,7.8007e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,1.54816,1.39821,0.253463,-0.0460266,51.3863,10000000,0
0.2,0.0591585,2.86006e-05,0.0436637,2.00293e-05,-0.0130616,6.31472e-06,-0.00964049,4.42227e-06,0.230406,0.000111392,0.170058,7.80087e-05,-1.82734e-10,6.17864e-14,-4.2103e-11,1.45487e-14,0.85075,0.76141,0.256757,-0.0566894,51.9363,10000000,0
0.25,0.0607032,2.93482e-05,0.0448035,2.05528e-05,-0.0162338,7.84855e-06,-0.0119818,5.49641e-06,0.230406,0.000111394,0.170057,7.80106e-05,-1.82731e-10,6.17869e-14,-4.21023e-11,1.45488e-14,0.507728,0.442563,0.263462,-0.0704573,51.5995,10000000,0
0.3,0.0625565,3.02449e-05,0.0461712,2.11808e-05,-0.0197388,9.54335e-06,-0.0145686,6.6833e-06,0.230406,0.000111397,0.170056,7.80124e-05,-1.82728e-10,6.17875e-14,-4.21017e-11,1.4549e-14,0.318209,0.267941,0.271505,-0.0856696,51.5641,10000000,0
0.35,0.0643507,3.11131e-05,0.0474952,2.17888e-05,-0.0233228,1.12764e-05,-0.0172138,7.89697e-06,0.230406,0.0001114,0.170055,7.80142e-05,-1.82725e-10,6.17881e-14,-4.2101e-11,1.45491e-14,0.205886,0.167441,0.279293,-0.101225,51.2936,10000000,0
0.4,0.0659285,3.18767e-05,0.0486596,2.23236e-05,-0.0268858,1.29994e-05,-0.0198435,9.1036e-06,0.230406,0.000111402,0.170055,7.8016e-05,-1.82723e-10,6.17886e-14,-4.21004e-11,1.45492e-14,0.137194,0.108199,0.286141,-0.116689,51.4963,10000000,0
0.45,0.0673384,3.25592e-05,0.0497001,2.28015e-05,-0.0304128,1.4705e-05,-0.0224466,1.02981e-05,0.230406,0.000111405,0.170054,7.80177e-05,-1.8272e-10,6.17892e-14,-4.20999e-11,1.45493e-14,0.0939934,0.0721051,0.29226,-0.131997,51.2115,10000000,0
0.5,0.0687132,3.32246e-05,0.0507146,2.32675e-05,-0.0338302,1.63578e-05,-0.0249688,1.14555e-05,0.230406,0.000111407,0.170054,7.80194e-05,-1.82718e-10,6.17897e-14,-4.20993e-11,1.45494e-14,0.0661172,0.0492901,0.298227,-0.146829,50.8692,10000000,0
0.55,0.0701647,3.3927e-05,0.0517857,2.37594e-05,-0.0369157,1.785e-05,-0.027246,1.25005e-05,0.230406,0.000111409,0.170053,7.80209e-05,-1.82716e-10,6.17902e-14,-4.20989e-11,1.45496e-14,0.0475691,0.0342715,0.304526,-0.16022,51.5395,10000000,0
0.6,0.0717042,3.46721e-05,0.0529219,2.42812e-05,-0.0393129,1.90095e-05,-0.0290152,1.33125e-05,0.230406,0.000111411,0.170053,7.80223e-05,-1.82714e-10,6.17907e-14,-4.20984e-11,1.45497e-14,0.0347277,0.0239866,0.311208,-0.170624,51.3202,10000000,0
0.65,0.0732349,3.54129e-05,0.0540515,2.48e-05,-0.0406686,1.96654e-05,-0.0300157,1.37718e-05,0.230406,0.000111413,0.170053,7.80237e-05,-1.82712e-10,6.17911e-14,-4.2098e-11,1.45498e-14,0.025351,0.0166741,0.317852,-0.176508,51.669,10000000,0
0.7,0.074657,3.61011e-05,0.0551009,2.5282e-05,-0.0406659,1.96644e-05,-0.0300136,1.37712e-05,0.230406,0.000111415,0.170052,7.80251e-05,-1.8271e-10,6.17916e-14,-4.20976e-11,1.45499e-14,0.0182534,0.0113809,0.324024,-0.176497,51.0676,10000000,0
0.75,0.0758613,3.66842e-05,0.0559897,2.56903e-05,-0.0392343,1.89725e-05,-0.028957,1.32866e-05,0.230406,0.000111417,0.170052,7.80266e-05,-1.82708e-10,6.17921e-14,-4.20971e-11,1.455e-14,0.0126919,0.00750094,0.329251,-0.170283,51.7046,10000000,0
0.8,0.0767912,3.71346e-05,0.0566758,2.60057e-05,-0.0365515,1.76755e-05,-0.0269769,1.23784e-05,0.230406,0.000111419,0.170051,7.80282e-05,-1.82706e-10,6.17927e-14,-4.20967e-11,1.45501e-14,0.0082758,0.00465549,0.333286,-0.15864,51.5395,10000000,0
0.1,0.0623012,3.01189e-05,0.0459837,2.10927e-05,-0.00760862,3.67832e-06,-0.00561582,2.57597e-06,0.230407,0.000111388,0.17006,7.80065e-05,-1.82738e-10,6.17857e-14,-4.2104e-11,1.45485e-14,3.30282,2.9533,0.270397,-0.0330226,52.3551,10000000,0
0.15,0.0620285,2.99873e-05,0.0457823,2.10005e-05,-0.00877727,4.24332e-06,-0.00647837,2.97165e-06,0.230407,0.000111389,0.17006,7.80069e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,1.54816,1.39821,0.269213,-0.0380947,51.7605,10000000,0
0.2,0.0627378,3.0331e-05,0.0463055,2.12411e-05,-0.010991,5.31367e-06,-0.00811224,3.72122e-06,0.230406,0.000111391,0.170058,7.80086e-05,-1.82734e-10,6.17863e-14,-4.21031e-11,1.45487e-14,0.85075,0.76141,0.272292,-0.0477027,51.431,10000000,0
0.25,0.0643001,3.10871e-05,0.0474583,2.17706e-05,-0.0140019,6.76948e-06,-0.0103345,4.74074e-06,0.230406,0.000111394,0.170057,7.80104e-05,-1.82731e-10,6.17869e-14,-4.21024e-11,1.45488e-14,0.507728,0.442563,0.279073,-0.0607706,51.7146,10000000,0
0.3,0.0662114,3.20119e-05,0.0488688,2.24183e-05,-0.0174477,8.43562e-06,-0.0128777,5.90754e-06,0.230406,0.000111397,0.170056,7.80122e-05,-1.82728e-10,6.17874e-14,-4.21017e-11,1.45489e-14,0.318209,0.267941,0.287369,-0.0757259,51.701,10000000,0
0.35,0.0680763,3.29144e-05,0.050245,2.30502e-05,-0.0210761,1.01901e-05,-0.0155556,7.13624e-06,0.230406,0.000111399,0.170056,7.8014e-05,-1.82726e-10,6.1788e-14,-4.21011e-11,1.45491e-14,0.205886,0.167441,0.295463,-0.0914737,51.5595,10000000,0
0.4,0.0697213,3.37105e-05,0.0514589,2.36077e-05,-0.0247813,1.19818e-05,-0.0182902,8.39098e-06,0.230406,0.000111402,0.170055,7.80158e-05,-1.82723e-10,6.17886e-14,-4.21005e-11,1.45492e-14,0.137194,0.108199,0.302602,-0.107555,51.3423,10000000,0
