z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0610992,2.95378e-05,0.0450965,2.06857e-05,-0.00981481,4.74488e-06,-0.00724418,3.3229e-06,0.230407,0.000111388,0.17006,7.80064e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.30282,2.9533,0.26518,-0.0425977,51.6984,10000000,0
0.15,0.0609429,2.94625e-05,0.044981,2.06329e-05,-0.0114017,5.51209e-06,-0.00841542,3.86018e-06,0.230407,0.000111389,0.17006,7.80069e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,1.54816,1.39821,0.264502,-0.0494851,51.3709,10000000,0
0.2,0.0617425,2.98498e-05,0.0455709,2.09041e-05,-0.0140004,6.76856e-06,-0.0103334,4.7401e-06,0.230406,0.000111391,0.170058,7.80086e-05,-1.82734e-10,6.17863e-14,-4.21031e-11,1.45487e-14,0.85075,0.76141,0.267972,-0.0607638,52.0048,10000000,0
0.25,0.0633532,3.06293e-05,0.0467594,2.145e-05,-0.0172991,8.36358e-06,-0.012768,5.85709e-06,0.230406,0.000111394,0.170057,7.80104e-05,-1.82731e-10,6.17869e-14,-4.21024e-11,1.45488e-14,0.507728,0.442563,0.274963,-0.0750809,51.4642,10000000,0
0.3,0.0652783,3.15608e-05,0.0481801,2.21023e-05,-0.0209,1.01047e-05,-0.0154257,7.07645e-06,0.230406,0.000111397,0.170056,7.80123e-05,-1.82728e-10,6.17874e-14,-4.21017e-11,1.45489e-14,0.318209,0.267941,0.283319,-0.0907094,51.6635,10000000,0
0.35,0.0671367,3.24601e-05,0.0495515,2.27321e-05,-0.0245439,1.18668e-05,-0.0181151,8.31041e-06,0.230406,0.0001114,0.170055,7.80141e-05,-1.82726e-10,6.1788e-14,-4.21011e-11,1.45491e-14,0.205886,0.167441,0.291384,-0.106524,52.1992,10000000,0
0.4,0.0687657,3.32484e-05,0.0507536,2.32842e-05,-0.0281314,1.36017e-05,-0.0207629,9.52536e-06,0.230406,0.000111402,0.170055,7.80159e-05,-1.82723e-10,6.17886e-14,-4.21005e-11,1.45492e-14,0.137194,0.108199,0.298454,-0.122095,51.7717,10000000,0
0.45,0.0702166,3.39507e-05,0.0518243,2.3776e-05,-0.0316512,1.53038e-05,-0.0233606,1.07174e-05,0.230406,0.000111405,0.170054,7.80176e-05,-1.82721e-10,6.17891e-14,-4.20999e-11,1.45493e-14,0.0939934,0.0721051,0.304752,-0.137372,51.8805,10000000,0
0.5,0.0716286,3.46342e-05,0.0528664,2.42546e-05,-0.0350343,1.69399e-05,-0.0258575,1.18632e-05,0.230406,0.000111407,0.170054,7.80192e-05,-1.82718e-10,6.17896e-14,-4.20994e-11,1.45494e-14,0.0661172,0.0492901,0.31088,-0.152055,52.2693,10000000,0
0.55,0.0731207,3.53563e-05,0.0539675,2.47603e-05,-0.0380656,1.8406e-05,-0.0280947,1.28899e-05,0.230406,0.000111409,0.170053,7.80207e-05,-1.82716e-10,6.17901e-14,-4.20989e-11,1.45495e-14,0.0475691,0.0342715,0.317356,-0.165211,51.5469,10000000,0
