z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0505727,2.44573e-05,0.037325,1.71277e-05,0.000371774,1.79793e-07,0.000274386,1.25911e-07,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,27.1526,25.601,0.219493,0.00161356,51.8021,10000000,0
0.15,0.0501693,2.42622e-05,0.0370272,1.69911e-05,-0.000823133,3.98073e-07,-0.00060751,2.78775e-07,0.230407,0.000111426,0.170051,7.80332e-05,-1.827e-10,6.17944e-14,-4.20953e-11,1.45505e-14,12.7592,12.0936,0.217742,-0.00357252,51.6145,10000000,0
0.2,0.0506813,2.45054e-05,0.0374061,1.71614e-05,-0.00268219,1.29689e-06,-0.00197963,9.08224e-07,0.230406,0.000111406,0.170055,7.80186e-05,-1.8272e-10,6.17896e-14,-4.20998e-11,1.45494e-14,6.99597,6.59937,0.219965,-0.0116411,51.7105,10000000,0
0.25,0.0520238,2.51504e-05,0.0383981,1.76131e-05,-0.00495851,2.39714e-06,-0.00365981,1.67875e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,4.14898,3.8597,0.225791,-0.0215207,51.8337,10000000,0
0.3,0.0537348,2.59776e-05,0.039661,1.81924e-05,-0.00741076,3.58266e-06,-0.00546978,2.50898e-06,0.230407,0.000111388,0.17006,7.80065e-05,-1.82738e-10,6.17856e-14,-4.2104e-11,1.45485e-14,2.57958,2.35643,0.233217,-0.0321638,51.7639,10000000,0
0.35,0.055426,2.67955e-05,0.040909,1.87652e-05,-0.00991429,4.79303e-06,-0.00731757,3.35662e-06,0.230407,0.000111389,0.170059,7.80073e-05,-1.82736e-10,6.17859e-14,-4.21036e-11,1.45486e-14,1.65606,1.48539,0.240557,-0.0430295,51.4065,10000000,0
0.4,0.0569082,2.75126e-05,0.0420028,1.92674e-05,-0.0124457,6.01696e-06,-0.00918595,4.21374e-06,0.230406,0.000111391,0.170058,7.80085e-05,-1.82734e-10,6.17863e-14,-4.21031e-11,1.45487e-14,1.09615,0.967433,0.246991,-0.0540165,51.7511,10000000,0
0.45,0.0582298,2.8152e-05,0.0429781,1.97152e-05,-0.014985,7.24472e-06,-0.0110601,5.07355e-06,0.230406,0.000111393,0.170057,7.80098e-05,-1.82732e-10,6.17867e-14,-4.21026e-11,1.45488e-14,0.746568,0.649403,0.252727,-0.0650374,51.5227,10000000,0
0.5,0.0595657,2.87984e-05,0.0439639,2.01678e-05,-0.0174033,8.41403e-06,-0.0128449,5.89243e-06,0.230406,0.000111395,0.170057,7.80111e-05,-1.8273e-10,6.17871e-14,-4.21021e-11,1.45489e-14,0.522034,0.447335,0.258525,-0.0755332,51.7987,10000000,0
0.55,0.0610993,2.95404e-05,0.0450957,2.06874e-05,-0.0194191,9.38878e-06,-0.0143327,6.57505e-06,0.230406,0.000111397,0.170056,7.80125e-05,-1.82728e-10,6.17875e-14,-4.21016e-11,1.4549e-14,0.372993,0.313962,0.265181,-0.084282,52.1544,10000000,0
