z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0497875,2.40775e-05,0.0367455,1.68618e-05,-0.00587147,2.83948e-06,-0.00433342,1.98852e-06,0.230407,0.000111426,0.170051,7.80329e-05,-1.82701e-10,6.17943e-14,-4.20954e-11,1.45505e-14,8.37567,7.77603,0.216085,-0.0254831,51.9912,10000000,0
0.15,0.0496076,2.39823e-05,0.0366147,1.67951e-05,-0.00743814,3.59589e-06,-0.00548999,2.51825e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.93294,3.6757,0.215304,-0.0322826,52.0099,10000000,0
0.2,0.0503018,2.4318e-05,0.037127,1.70302e-05,-0.00973123,4.70449e-06,-0.00718248,3.29461e-06,0.230407,0.000111388,0.17006,7.80067e-05,-1.82737e-10,6.17857e-14,-4.21039e-11,1.45485e-14,2.1579,2.00463,0.218317,-0.042235,51.1838,10000000,0
0.25,0.0517547,2.50209e-05,0.0381992,1.75224e-05,-0.0124467,6.01736e-06,-0.00918664,4.21402e-06,0.230406,0.00011139,0.170059,7.8008e-05,-1.82735e-10,6.17861e-14,-4.21034e-11,1.45486e-14,1.28216,1.17036,0.224623,-0.0540204,51.8662,10000000,0
0.3,0.0535191,2.58745e-05,0.0395012,1.81201e-05,-0.0152719,7.38337e-06,-0.0112718,5.17065e-06,0.230406,0.000111393,0.170058,7.80095e-05,-1.82733e-10,6.17866e-14,-4.21028e-11,1.45487e-14,0.799079,0.712839,0.232281,-0.0662823,51.7291,10000000,0
0.35,0.0552376,2.67059e-05,0.0407694,1.87024e-05,-0.0180378,8.72081e-06,-0.0133133,6.10727e-06,0.230406,0.000111395,0.170057,7.80111e-05,-1.8273e-10,6.17871e-14,-4.21021e-11,1.45489e-14,0.514204,0.448249,0.23974,-0.0782872,51.1576,10000000,0
0.4,0.0567474,2.74365e-05,0.0418836,1.9214e-05,-0.020705,1.00105e-05,-0.0152818,7.01047e-06,0.230406,0.000111398,0.170056,7.80127e-05,-1.82728e-10,6.17876e-14,-4.21016e-11,1.4549e-14,0.341045,0.291301,0.246293,-0.0898631,50.9469,10000000,0
0.45,0.0580943,2.80882e-05,0.0428776,1.96704e-05,-0.0232696,1.12507e-05,-0.0171746,7.87898e-06,0.230406,0.0001114,0.170055,7.80143e-05,-1.82725e-10,6.17881e-14,-4.2101e-11,1.45491e-14,0.232696,0.195145,0.252139,-0.100994,51.7091,10000000,0
0.5,0.0594213,2.87304e-05,0.0438569,2.01202e-05,-0.0256463,1.24001e-05,-0.0189287,8.6839e-06,0.230406,0.000111402,0.170055,7.80159e-05,-1.82723e-10,6.17886e-14,-4.21005e-11,1.45492e-14,0.163007,0.134139,0.257898,-0.111309,52.0459,10000000,0
0.55,0.0608642,2.94286e-05,0.0449217,2.06091e-05,-0.027619,1.33541e-05,-0.0203846,9.35202e-06,0.230406,0.000111404,0.170054,7.80174e-05,-1.82721e-10,6.17891e-14,-4.21e-11,1.45493e-14,0.116716,0.0939033,0.264161,-0.119871,51.9177,10000000,0
0.6,0.0624595,3.02005e-05,0.046099,2.11497e-05,-0.0288925,1.39702e-05,-0.0213245,9.78343e-06,0.230406,0.000111406,0.170054,7.80188e-05,-1.82719e-10,6.17895e-14,-4.20995e-11,1.45494e-14,0.084722,0.0662951,0.271084,-0.125398,51.6837,10000000,0
0.65,0.0641211,3.10045e-05,0.0473252,2.17127e-05,-0.0292344,1.41357e-05,-0.0215768,9.89939e-06,0.230406,0.000111408,0.170054,7.80203e-05,-1.82717e-10,6.179e-14,-4.20991e-11,1.45495e-14,0.0614536,0.0465681,0.278296,-0.126882,52.4388,10000000,0
0.7,0.0657487,3.17921e-05,0.0485264,2.22643e-05,-0.0284763,1.37694e-05,-0.0210172,9.64285e-06,0.230406,0.00011141,0.170053,7.80218e-05,-1.82715e-10,6.17905e-14,-4.20986e-11,1.45496e-14,0.0439553,0.0321654,0.28536,-0.123592,51.3945,10000000,0
0.75,0.0672104,3.24996e-05,0.0496051,2.27598e-05,-0.0266818,1.2902e-05,-0.0196927,9.03537e-06,0.230406,0.000111413,0.170053,7.80235e-05,-1.82713e-10,6.1791e-14,-4.20981e-11,1.45498e-14,0.0303697,0.0214646,0.291704,-0.115803,51.5859,10000000,0
0.8,0.0684184,3.30845e-05,0.0504965,2.31694e-05,-0.0240913,1.16496e-05,-0.0177807,8.15836e-06,0.230406,0.000111415,0.170052,7.80254e-05,-1.8271e-10,6.17917e-14,-4.20975e-11,1.45499e-14,0.0196924,0.0134819,0.296947,-0.10456,51.7519,10000000,0
0.1,0.0513573,2.48367e-05,0.037904,1.73934e-05,-0.00476004,2.30198e-06,-0.00351313,1.61211e-06,0.230407,0.000111426,0.170051,7.8033e-05,-1.827e-10,6.17943e-14,-4.20954e-11,1.45505e-14,8.37567,7.77603,0.222899,-0.0206593,51.4767,10000000,0
0.15,0.0511126,2.47099e-05,0.0377255,1.73046e-05,-0.00616083,2.97839e-06,-0.00454723,2.08581e-06,0.230407,0.000111388,0.17006,7.80064e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.93294,3.6757,0.221836,-0.0267389,52.0361,10000000,0
0.2,0.051775,2.50302e-05,0.0382144,1.7529e-05,-0.0083409,4.03234e-06,-0.0061563,2.8239e-06,0.230407,0.000111388,0.17006,7.80066e-05,-1.82738e-10,6.17857e-14,-4.2104e-11,1.45485e-14,2.1579,2.00463,0.224711,-0.0362007,51.8565,10000000,0
0.25,0.0532337,2.57359e-05,0.0392908,1.80231e-05,-0.0110127,5.3241e-06,-0.00812826,3.72853e-06,0.230406,0.00011139,0.170059,7.80079e-05,-1.82735e-10,6.17861e-14,-4.21034e-11,1.45486e-14,1.28216,1.17036,0.231043,-0.0477968,51.7826,10000000,0
0.3,0.0550274,2.66037e-05,0.0406145,1.86308e-05,-0.0138646,6.703e-06,-0.0102332,4.69418e-06,0.230406,0.000111393,0.170058,7.80094e-05,-1.82733e-10,6.17866e-14,-4.21028e-11,1.45487e-14,0.799079,0.712839,0.238828,-0.0601746,51.4897,10000000,0
0.35,0.0567838,2.74534e-05,0.0419107,1.92259e-05,-0.0167195,8.08344e-06,-0.0123403,5.66091e-06,0.230406,0.000111395,0.170057,7.8011e-05,-1.8273e-10,6.1787e-14,-4.21022e-11,1.45488e-14,0.514204,0.448249,0.246451,-0.0725655,51.8959,10000000,0
0.4,0.0583308,2.8202e-05,0.0430523,1.97501e-05,-0.019529,9.44195e-06,-0.0144138,6.61228e-06,0.230406,0.000111397,0.170056,7.80126e-05,-1.82728e-10,6.17876e-14,-4.21016e-11,1.4549e-14,0.341045,0.291301,0.253165,-0.0847592,51.1901,10000000,0
0.45,0.0597151,2.88718e-05,0.0440738,2.02192e-05,-0.0222816,1.0773e-05,-0.0164454,7.54443e-06,0.230406,0.0001114,0.170055,7.80142e-05,-1.82725e-10,6.17881e-14,-4.2101e-11,1.45491e-14,0.232696,0.195145,0.259173,-0.0967059,51.6924,10000000,0
0.5,0.0610871,2.95358e-05,0.0450863,2.06842e-05,-0.0248797,1.20294e-05,-0.0183629,8.4243e-06,0.230406,0.000111402,0.170055,7.80158e-05,-1.82723e-10,6.17885e-14,-4.21005e-11,1.45492e-14,0.163007,0.134139,0.265128,-0.107982,51.3167,10000000,0
0.55,0.0625908,3.02634e-05,0.046196,2.11937e-05,-0.027083,1.3095e-05,-0.019989,9.17053e-06,0.230406,0.000111404,0.170054,7.80173e-05,-1.82721e-10,6.1789e-14,-4.21e-11,1.45493e-14,0.116716,0.0939033,0.271654,-0.117545,52.0331,10000000,0
0.6,0.0642664,3.10741e-05,0.0474326,2.17615e-05,-0.0285597,1.38092e-05,-0.0210789,9.67072e-06,0.230406,0.000111406,0.170054,7.80187e-05,-1.82719e-10,6.17895e-14,-4.20996e-11,1.45494e-14,0.084722,0.0662951,0.278927,-0.123954,51.9422,10000000,0
0.65,0.0660226,3.19239e-05,0.0487287,2.23566e-05,-0.0290374,1.40404e-05,-0.0214313,9.83264e-06,0.230406,0.000111408,0.170054,7.80201e-05,-1.82717e-10,6.17899e-14,-4.20991e-11,1.45495e-14,0.0614536,0.0465681,0.286549,-0.126027,51.3591,10000000,0
0.7,0.0677521,3.27608e-05,0.0500051,2.29427e-05,-0.0283086,1.36883e-05,-0.0208934,9.58606e-06,0.230406,0.00011141,0.170053,7.80216e-05,-1.82715e-10,6.17904e-14,-4.20986e-11,1.45496e-14,0.0439553,0.0321654,0.294056,-0.122864,51.7988,10000000,0
0.75,0.0693124,3.3516e-05,0.0511565,2.34716e-05,-0.0264191,1.27749e-05,-0.0194988,8.9464e-06,0.230406,0.000111413,0.170053,7.80233e-05,-1.82713e-10,6.1791e-14,-4.20981e-11,1.45497e-14,0.0303697,0.0214646,0.300827,-0.114663,51.5413,10000000,0
0.8,0.070607,3.41428e-05,0.0521118,2.39105e-05,-0.0236149,1.14193e-05,-0.0174291,7.99702e-06,0.230406,0.000111415,0.170052,7.80252e-05,-1.8271e-10,6.17916e-14,-4.20975e-11,1.45499e-14,0.0196924,0.0134819,0.306446,-0.102493,51.2818,10000000,0
0.1,0.0449159,2.17215e-05,0.0331501,1.52118e-05,-0.0074608,3.60806e-06,-0.00550642,2.52677e-06,0.230406,0.000111425,0.170051,7.80324e-05,-1.82701e-10,6.17941e-14,-4.20955e-11,1.45504e-14,8.37567,7.77603,0.194942,-0.032381,51.781,10000000,0
0.15,0.0448688,2.16913e-05,0.0331171,1.51907e-05,-0.00921477,4.45478e-06,-0.00680131,3.11974e-06,0.230407,0.000111388,0.17006,7.80062e-05,-1.82738e-10,6.17856e-14,-4.21042e-11,1.45485e-14,3.93294,3.6757,0.194737,-0.0399935,51.8084,10000000,0
0.2,0.0456004,2.20452e-05,0.0336569,1.54385e-05,-0.011604,5.60991e-06,-0.00856477,3.92868e-06,0.230407,0.000111389,0.17006,7.80069e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,2.1579,2.00463,0.197912,-0.0503633,51.4494,10000000,0
0.25,0.0469922,2.27186e-05,0.0346841,1.59101e-05,-0.0143202,6.92314e-06,-0.0105694,4.84835e-06,0.230406,0.000111391,0.170058,7.80083e-05,-1.82735e-10,6.17862e-14,-4.21032e-11,1.45487e-14,1.28216,1.17036,0.203954,-0.0621517,51.5207,10000000,0
0.3,0.0486411,2.35163e-05,0.0359009,1.64687e-05,-0.017063,8.24935e-06,-0.0125938,5.7771e-06,0.230406,0.000111393,0.170057,7.80098e-05,-1.82732e-10,6.17867e-14,-4.21026e-11,1.45488e-14,0.799079,0.712839,0.21111,-0.0740561,51.8025,10000000,0
0.35,0.0502322,2.42861e-05,0.0370751,1.70077e-05,-0.0196811,9.51533e-06,-0.0145261,6.66367e-06,0.230406,0.000111396,0.170057,7.80115e-05,-1.8273e-10,6.17872e-14,-4.2102e-11,1.45489e-14,0.514204,0.448249,0.218016,-0.0854192,51.171,10000000,0
0.4,0.0516264,2.49606e-05,0.0381039,1.74802e-05,-0.0221487,1.07086e-05,-0.0163473,7.49931e-06,0.230406,0.000111398,0.170056,7.80131e-05,-1.82727e-10,6.17877e-14,-4.21014e-11,1.4549e-14,0.341045,0.291301,0.224067,-0.0961289,51.3535,10000000,0
0.45,0.0528656,2.55603e-05,0.0390184,1.79001e-05,-0.0244716,1.18319e-05,-0.0180617,8.28601e-06,0.230406,0.0001114,0.170055,7.80148e-05,-1.82725e-10,6.17882e-14,-4.21008e-11,1.45491e-14,0.232696,0.195145,0.229445,-0.106211,51.0254,10000000,0
0.5,0.0540725,2.61444e-05,0.039909,1.83092e-05,-0.0265786,1.28509e-05,-0.0196168,8.99963e-06,0.230406,0.000111403,0.170055,7.80163e-05,-1.82722e-10,6.17887e-14,-4.21003e-11,1.45492e-14,0.163007,0.134139,0.234684,-0.115356,51.9573,10000000,0
0.55,0.0553589,2.67669e-05,0.0408584,1.87451e-05,-0.0282811,1.36743e-05,-0.0208732,9.57626e-06,0.230406,0.000111405,0.170054,7.80178e-05,-1.8272e-10,6.17892e-14,-4.20998e-11,1.45493e-14,0.116716,0.0939033,0.240267,-0.122745,52.0971,10000000,0
0.6,0.0567506,2.74403e-05,0.0418854,1.92167e-05,-0.0293251,1.41794e-05,-0.0216438,9.92997e-06,0.230406,0.000111407,0.170054,7.80193e-05,-1.82718e-10,6.17897e-14,-4.20994e-11,1.45494e-14,0.084722,0.0662951,0.246307,-0.127276,51.9975,10000000,0
0.65,0.0581716,2.81279e-05,0.0429341,1.96982e-05,-0.029521,1.42744e-05,-0.0217882,9.99648e-06,0.230406,0.000111409,0.170053,7.80207e-05,-1.82716e-10,6.17901e-14,-4.20989e-11,1.45495e-14,0.0614536,0.0465681,0.252475,-0.128126,50.5191,10000000,0
0.7,0.0595373,2.87888e-05,0.043942,2.01611e-05,-0.0287403,1.38972e-05,-0.021212,9.73231e-06,0.230406,0.000111411,0.170053,7.80222e-05,-1.82714e-10,6.17906e-14,-4.20984e-11,1.45497e-14,0.0439553,0.0321654,0.258402,-0.124738,51.7524,10000000,0
0.75,0.0607412,2.93716e-05,0.0448304,2.05692e-05,-0.0270622,1.3086e-05,-0.0199734,9.16425e-06,0.230406,0.000111413,0.170053,7.80239e-05,-1.82712e-10,6.17912e-14,-4.20979e-11,1.45498e-14,0.0303697,0.0214646,0.263627,-0.117454,51.9775,10000000,0
0.8,0.0617171,2.98442e-05,0.0455505,2.09002e-05,-0.0247162,1.19519e-05,-0.0182419,8.37001e-06,0.230406,0.000111416,0.170052,7.80258e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.0196924,0.0134819,0.267862,-0.107272,51.4808,10000000,0
0.1,0.0473729,2.29098e-05,0.0349634,1.6044e-05,-0.00551892,2.66898e-06,-0.00407322,1.86912e-06,0.230406,0.000111426,0.170051,7.80329e-05,-1.82701e-10,6.17943e-14,-4.20954e-11,1.45505e-14,8.37567,7.77603,0.205606,-0.023953,51.649,10000000,0
0.15,0.0472034,2.282e-05,0.0348402,1.59811e-05,-0.0070105,3.38915e-06,-0.00517436,2.37347e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.93294,3.6757,0.20487,-0.0304266,51.228,10000000,0
0.2,0.0478746,2.31446e-05,0.0353355,1.62085e-05,-0.00925578,4.47464e-06,-0.00683155,3.13365e-06,0.230407,0.000111389,0.17006,7.80067e-05,-1.82737e-10,6.17857e-14,-4.21039e-11,1.45485e-14,2.1579,2.00463,0.207783,-0.0401715,51.7212,10000000,0
0.25,0.0492754,2.38223e-05,0.0363692,1.6683e-05,-0.0119609,5.78255e-06,-0.00882814,4.04958e-06,0.230406,0.000111391,0.170059,7.8008e-05,-1.82735e-10,6.17861e-14,-4.21033e-11,1.45486e-14,1.28216,1.17036,0.213863,-0.0519124,51.4724,10000000,0
0.3,0.0509777,2.46458e-05,0.0376255,1.72597e-05,-0.0148156,7.1628e-06,-0.0109351,5.01618e-06,0.230406,0.000111393,0.170058,7.80096e-05,-1.82733e-10,6.17866e-14,-4.21027e-11,1.45488e-14,0.799079,0.712839,0.221251,-0.0643021,51.427,10000000,0
0.35,0.0526396,2.54499e-05,0.0388519,1.78228e-05,-0.0176475,8.53212e-06,-0.0130252,5.97512e-06,0.230406,0.000111395,0.170057,7.80112e-05,-1.8273e-10,6.17871e-14,-4.21021e-11,1.45489e-14,0.514204,0.448249,0.228464,-0.0765932,51.5816,10000000,0
0.4,0.0541054,2.61591e-05,0.0399336,1.83195e-05,-0.0204129,9.86931e-06,-0.0150662,6.91157e-06,0.230406,0.000111398,0.170056,7.80128e-05,-1.82728e-10,6.17876e-14,-4.21015e-11,1.4549e-14,0.341045,0.291301,0.234826,-0.0885953,51.4754,10000000,0
