z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0519815,2.51386e-05,0.0383648,1.76049e-05,-0.00359073,1.7365e-06,-0.00265012,1.21609e-06,0.230407,0.000111426,0.170051,7.80331e-05,-1.827e-10,6.17943e-14,-4.20954e-11,1.45505e-14,8.37567,7.77603,0.225608,-0.0155843,52.1485,10000000,0
0.15,0.0516823,2.49853e-05,0.038146,1.74975e-05,-0.00478893,2.31516e-06,-0.00353465,1.62134e-06,0.230407,0.000111388,0.17006,7.80064e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.93294,3.6757,0.224309,-0.0207847,51.2275,10000000,0
0.2,0.052303,2.52854e-05,0.0386041,1.77077e-05,-0.00679249,3.28377e-06,-0.00501344,2.29967e-06,0.230407,0.000111388,0.17006,7.80066e-05,-1.82738e-10,6.17857e-14,-4.2104e-11,1.45485e-14,2.1579,2.00463,0.227003,-0.0294804,51.899,10000000,0
0.25,0.0537392,2.59803e-05,0.0396639,1.81943e-05,-0.00934481,4.51776e-06,-0.00689723,3.16384e-06,0.230406,0.00011139,0.170059,7.80078e-05,-1.82735e-10,6.17861e-14,-4.21034e-11,1.45486e-14,1.28216,1.17036,0.233237,-0.0405579,51.8489,10000000,0
0.3,0.0555259,2.68447e-05,0.0409825,1.87996e-05,-0.0121484,5.87328e-06,-0.00896646,4.11312e-06,0.230406,0.000111393,0.170058,7.80093e-05,-1.82733e-10,6.17865e-14,-4.21028e-11,1.45487e-14,0.799079,0.712839,0.240991,-0.052726,51.6134,10000000,0
0.35,0.0572836,2.7695e-05,0.0422795,1.93951e-05,-0.0150256,7.26445e-06,-0.01109,5.08736e-06,0.230406,0.000111395,0.170057,7.80109e-05,-1.8273e-10,6.1787e-14,-4.21022e-11,1.45488e-14,0.514204,0.448249,0.24862,-0.0652135,52.0344,10000000,0
0.4,0.0588349,2.84456e-05,0.0434243,1.99207e-05,-0.0179218,8.6649e-06,-0.0132276,6.06811e-06,0.230406,0.000111397,0.170056,7.80126e-05,-1.82728e-10,6.17875e-14,-4.21016e-11,1.4549e-14,0.341045,0.291301,0.255353,-0.0777837,51.8097,10000000,0
0.45,0.0602267,2.91192e-05,0.0444515,2.03924e-05,-0.0208193,1.0066e-05,-0.0153661,7.0493e-06,0.230406,0.0001114,0.170055,7.80142e-05,-1.82726e-10,6.1788e-14,-4.2101e-11,1.45491e-14,0.232696,0.195145,0.261394,-0.0903592,51.7719,10000000,0
0.5,0.0616142,2.97906e-05,0.0454754,2.08627e-05,-0.0236105,1.14157e-05,-0.0174261,7.99453e-06,0.230406,0.000111402,0.170055,7.80157e-05,-1.82723e-10,6.17885e-14,-4.21005e-11,1.45492e-14,0.163007,0.134139,0.267416,-0.102473,51.6982,10000000,0
0.55,0.0631474,3.05325e-05,0.0466068,2.13822e-05,-0.0260344,1.25879e-05,-0.0192151,8.81545e-06,0.230406,0.000111404,0.170054,7.80172e-05,-1.82721e-10,6.1789e-14,-4.21e-11,1.45493e-14,0.116716,0.0939033,0.27407,-0.112994,52.109,10000000,0
