z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0422729,2.04364e-05,0.0312011,1.43119e-05,-0.0118525,5.72998e-06,-0.0087482,4.01278e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.30282,2.9533,0.183471,-0.0514418,51.5019,10000000,0
0.15,0.0424735,2.05339e-05,0.0313489,1.43801e-05,-0.0137023,6.62442e-06,-0.0101134,4.63915e-06,0.230406,0.00011139,0.170059,7.80079e-05,-1.82735e-10,6.17861e-14,-4.21034e-11,1.45486e-14,1.54816,1.39821,0.184342,-0.0594703,51.8525,10000000,0
0.2,0.0433323,2.09497e-05,0.0319826,1.46713e-05,-0.0163647,7.91176e-06,-0.0120784,5.54068e-06,0.230406,0.000111393,0.170057,7.80099e-05,-1.82732e-10,6.17867e-14,-4.21026e-11,1.45488e-14,0.85075,0.76141,0.188069,-0.0710254,51.5129,10000000,0
0.25,0.0447036,2.16133e-05,0.0329945,1.5136e-05,-0.0195325,9.44356e-06,-0.0144164,6.61341e-06,0.230406,0.000111396,0.170056,7.80119e-05,-1.82729e-10,6.17873e-14,-4.21018e-11,1.45489e-14,0.507728,0.442563,0.194021,-0.0847744,51.2041,10000000,0
0.3,0.0462367,2.2355e-05,0.0341259,1.56554e-05,-0.0228461,1.10459e-05,-0.016862,7.73551e-06,0.230406,0.000111399,0.170056,7.80138e-05,-1.82726e-10,6.17879e-14,-4.21012e-11,1.45491e-14,0.318209,0.267941,0.200675,-0.0991557,52.1167,10000000,0
0.35,0.047684,2.30553e-05,0.035194,1.61459e-05,-0.0260866,1.26129e-05,-0.0192536,8.83294e-06,0.230406,0.000111402,0.170055,7.80157e-05,-1.82723e-10,6.17885e-14,-4.21005e-11,1.45492e-14,0.205886,0.167441,0.206957,-0.11322,51.848,10000000,0
0.4,0.0489528,2.36693e-05,0.0361303,1.65758e-05,-0.0291821,1.411e-05,-0.0215383,9.88133e-06,0.230406,0.000111404,0.170054,7.80175e-05,-1.82721e-10,6.17891e-14,-4.20999e-11,1.45493e-14,0.137194,0.108199,0.212463,-0.126655,51.7543,10000000,0
0.45,0.0500791,2.42145e-05,0.0369615,1.69576e-05,-0.0321343,1.55377e-05,-0.0237171,1.08812e-05,0.230406,0.000111407,0.170054,7.80193e-05,-1.82718e-10,6.17897e-14,-4.20994e-11,1.45494e-14,0.0939934,0.0721051,0.217352,-0.139468,51.8418,10000000,0
0.5,0.0511375,2.47267e-05,0.0377425,1.73164e-05,-0.0348936,1.68723e-05,-0.0257536,1.18158e-05,0.230406,0.000111409,0.170053,7.80209e-05,-1.82716e-10,6.17902e-14,-4.20989e-11,1.45496e-14,0.0661172,0.0492901,0.221945,-0.151444,51.7535,10000000,0
0.55,0.0521737,2.52283e-05,0.0385072,1.76676e-05,-0.0372909,1.80318e-05,-0.0275229,1.26278e-05,0.230406,0.000111411,0.170053,7.80224e-05,-1.82714e-10,6.17907e-14,-4.20984e-11,1.45497e-14,0.0475691,0.0342715,0.226443,-0.161849,50.9664,10000000,0
0.6,0.0531701,2.57105e-05,0.0392425,1.80053e-05,-0.0390596,1.88874e-05,-0.0288282,1.3227e-05,0.230406,0.000111413,0.170053,7.80238e-05,-1.82712e-10,6.17912e-14,-4.2098e-11,1.45498e-14,0.0347277,0.0239866,0.230767,-0.169525,51.6665,10000000,0
0.65,0.0540593,2.6141e-05,0.0398987,1.83068e-05,-0.0399518,1.93191e-05,-0.0294866,1.35294e-05,0.230406,0.000111415,0.170052,7.80252e-05,-1.8271e-10,6.17916e-14,-4.20976e-11,1.45499e-14,0.025351,0.0166741,0.234626,-0.173397,51.3564,10000000,0
