z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0569645,2.75389e-05,0.0420448,1.92858e-05,-0.00843778,4.07916e-06,-0.00622782,2.85669e-06,0.230407,0.000111388,0.17006,7.80063e-05,-1.82738e-10,6.17856e-14,-4.21041e-11,1.45485e-14,3.30282,2.9533,0.247234,-0.0366212,51.8063,10000000,0
0.15,0.0567791,2.74496e-05,0.0419078,1.92233e-05,-0.00973312,4.70543e-06,-0.00718386,3.29527e-06,0.230407,0.000111389,0.170059,7.80071e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,1.54816,1.39821,0.24643,-0.0422432,51.562,10000000,0
0.2,0.0574988,2.77983e-05,0.0424387,1.94674e-05,-0.0120436,5.82258e-06,-0.00888913,4.07761e-06,0.230406,0.000111392,0.170058,7.80088e-05,-1.82734e-10,6.17864e-14,-4.2103e-11,1.45487e-14,0.85075,0.76141,0.249554,-0.0522712,51.3784,10000000,0
0.25,0.0589941,2.85219e-05,0.0435421,1.99742e-05,-0.0151048,7.30273e-06,-0.0111485,5.11417e-06,0.230406,0.000111395,0.170057,7.80107e-05,-1.82731e-10,6.1787e-14,-4.21023e-11,1.45488e-14,0.507728,0.442563,0.256044,-0.0655573,51.4256,10000000,0
0.3,0.0607999,2.93957e-05,0.0448747,2.05861e-05,-0.0185492,8.96821e-06,-0.0136906,6.28052e-06,0.230406,0.000111397,0.170056,7.80125e-05,-1.82728e-10,6.17875e-14,-4.21016e-11,1.4549e-14,0.318209,0.267941,0.263882,-0.0805065,51.4678,10000000,0
0.35,0.0625559,3.02454e-05,0.0461706,2.11811e-05,-0.0221265,1.0698e-05,-0.0163308,7.49192e-06,0.230406,0.0001114,0.170055,7.80144e-05,-1.82725e-10,6.17881e-14,-4.2101e-11,1.45491e-14,0.205886,0.167441,0.271503,-0.0960325,51.1832,10000000,0
0.4,0.0641069,3.0996e-05,0.0473151,2.17068e-05,-0.0257345,1.24428e-05,-0.0189938,8.71379e-06,0.230406,0.000111403,0.170055,7.80162e-05,-1.82723e-10,6.17887e-14,-4.21004e-11,1.45492e-14,0.137194,0.108199,0.278235,-0.111692,51.6931,10000000,0
0.45,0.0654993,3.167e-05,0.0483427,2.21788e-05,-0.029354,1.41931e-05,-0.0216651,9.93959e-06,0.230406,0.000111405,0.170054,7.80179e-05,-1.8272e-10,6.17892e-14,-4.20998e-11,1.45493e-14,0.0939934,0.0721051,0.284278,-0.127401,51.0689,10000000,0
0.5,0.0668618,3.23294e-05,0.0493481,2.26406e-05,-0.032904,1.59099e-05,-0.0242852,1.11419e-05,0.230406,0.000111407,0.170054,7.80195e-05,-1.82718e-10,6.17897e-14,-4.20993e-11,1.45495e-14,0.0661172,0.0492901,0.290191,-0.142809,51.5611,10000000,0
0.55,0.0683016,3.30262e-05,0.0504107,2.31286e-05,-0.0361469,1.74783e-05,-0.0266786,1.22402e-05,0.230406,0.000111409,0.170053,7.8021e-05,-1.82716e-10,6.17902e-14,-4.20988e-11,1.45496e-14,0.0475691,0.0342715,0.29644,-0.156884,51.1096,10000000,0
0.6,0.0698262,3.3764e-05,0.0515358,2.36453e-05,-0.0387008,1.87135e-05,-0.0285634,1.31053e-05,0.230406,0.000111411,0.170053,7.80224e-05,-1.82714e-10,6.17907e-14,-4.20984e-11,1.45497e-14,0.0347277,0.0239866,0.303057,-0.167968,51.9373,10000000,0
0.65,0.0713371,3.44952e-05,0.0526508,2.41573e-05,-0.0401809,1.94296e-05,-0.0296558,1.36067e-05,0.230406,0.000111413,0.170053,7.80238e-05,-1.82712e-10,6.17912e-14,-4.2098e-11,1.45498e-14,0.025351,0.0166741,0.309615,-0.174392,51.4866,10000000,0
0.7,0.0727331,3.51709e-05,0.053681,2.46305e-05,-0.0402346,1.94559e-05,-0.0296954,1.36252e-05,0.230406,0.000111415,0.170052,7.80253e-05,-1.8271e-10,6.17917e-14,-4.20975e-11,1.45499e-14,0.0182534,0.0113809,0.315674,-0.174625,51.3175,10000000,0
0.75,0.0739065,3.5739e-05,0.0545469,2.50284e-05,-0.0387667,1.87464e-05,-0.0286119,1.31283e-05,0.230406,0.000111417,0.170052,7.80267e-05,-1.82708e-10,6.17922e-14,-4.20971e-11,1.455e-14,0.0126919,0.00750094,0.320767,-0.168254,50.9354,10000000,0
0.8,0.0748024,3.61729e-05,0.055208,2.53323e-05,-0.0359472,1.73833e-05,-0.0265309,1.21737e-05,0.230406,0.00011142,0.170051,7.80283e-05,-1.82706e-10,6.17927e-14,-4.20966e-11,1.45501e-14,0.0082758,0.00465549,0.324655,-0.156017,51.1883,10000000,0
0.1,0.0457906,2.2137e-05,0.0337975,1.55028e-05,-0.0122578,5.92589e-06,-0.00904731,4.14998e-06,0.230407,0.000111388,0.17006,7.80062e-05,-1.82738e-10,6.17856e-14,-4.21042e-11,1.45485e-14,3.30282,2.9533,0.198738,-0.0532006,50.5615,10000000,0
0.15,0.0459661,2.22223e-05,0.0339268,1.55625e-05,-0.014176,6.85337e-06,-0.010463,4.79949e-06,0.230406,0.00011139,0.170059,7.80077e-05,-1.82736e-10,6.1786e-14,-4.21035e-11,1.45486e-14,1.54816,1.39821,0.1995,-0.0615259,50.9413,10000000,0
0.2,0.0468567,2.26535e-05,0.0345838,1.58645e-05,-0.0169659,8.20241e-06,-0.0125222,5.74423e-06,0.230406,0.000111393,0.170058,7.80096e-05,-1.82732e-10,6.17866e-14,-4.21027e-11,1.45488e-14,0.85075,0.76141,0.203365,-0.0736349,50.8427,10000000,0
0.25,0.0483102,2.33568e-05,0.0356564,1.6357e-05,-0.0203042,9.81661e-06,-0.014986,6.87466e-06,0.230406,0.000111396,0.170057,7.80116e-05,-1.82729e-10,6.17872e-14,-4.2102e-11,1.45489e-14,0.507728,0.442563,0.209674,-0.0881237,51.1751,10000000,0
0.3,0.049947,2.41488e-05,0.0368644,1.69116e-05,-0.0238092,1.15115e-05,-0.0175729,8.06159e-06,0.230406,0.000111399,0.170056,7.80135e-05,-1.82727e-10,6.17878e-14,-4.21013e-11,1.4549e-14,0.318209,0.267941,0.216778,-0.103336,51.6621,10000000,0
0.35,0.0514965,2.48986e-05,0.0380079,1.74367e-05,-0.0272473,1.31741e-05,-0.0201104,9.22593e-06,0.230406,0.000111401,0.170055,7.80153e-05,-1.82724e-10,6.17884e-14,-4.21007e-11,1.45492e-14,0.205886,0.167441,0.223503,-0.118258,51.0409,10000000,0
0.4,0.0528553,2.55562e-05,0.0390106,1.78972e-05,-0.0305405,1.47667e-05,-0.0225409,1.03413e-05,0.230406,0.000111404,0.170054,7.80171e-05,-1.82721e-10,6.1789e-14,-4.21001e-11,1.45493e-14,0.137194,0.108199,0.229401,-0.132551,51.0284,10000000,0
