z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0605272,2.92616e-05,0.0446742,2.04922e-05,-0.0141018,6.81742e-06,-0.0104083,4.77432e-06,0.230407,0.000111389,0.17006,7.8007e-05,-1.82737e-10,6.17858e-14,-4.21038e-11,1.45486e-14,1.47833,1.2782,0.262697,-0.0612038,51.0818,10000000,0
0.15,0.0605235,2.92608e-05,0.044671,2.04916e-05,-0.0156866,7.58385e-06,-0.0115779,5.31105e-06,0.230406,0.000111393,0.170058,7.80094e-05,-1.82733e-10,6.17866e-14,-4.21028e-11,1.45487e-14,0.691896,0.606043,0.262681,-0.0680822,51.3853,10000000,0
0.2,0.0613646,2.96684e-05,0.0452916,2.07771e-05,-0.0184693,8.92949e-06,-0.0136317,6.25341e-06,0.230406,0.000111396,0.170056,7.80117e-05,-1.82729e-10,6.17873e-14,-4.21019e-11,1.45489e-14,0.38072,0.329567,0.266333,-0.0801598,51.2538,10000000,0
0.25,0.0628926,3.0408e-05,0.0464191,2.1295e-05,-0.022154,1.07113e-05,-0.0163512,7.5012e-06,0.230406,0.000111399,0.170056,7.80139e-05,-1.82726e-10,6.17879e-14,-4.21012e-11,1.45491e-14,0.228075,0.190763,0.272964,-0.0961521,51.1945,10000000,0
0.3,0.0646623,3.12644e-05,0.047725,2.18948e-05,-0.0262892,1.27109e-05,-0.0194031,8.90156e-06,0.230406,0.000111402,0.170055,7.80159e-05,-1.82723e-10,6.17886e-14,-4.21005e-11,1.45492e-14,0.143623,0.114841,0.280645,-0.114099,51.4592,10000000,0
0.35,0.0663513,3.20819e-05,0.0489715,2.24672e-05,-0.0305458,1.47694e-05,-0.0225447,1.03431e-05,0.230406,0.000111405,0.170054,7.80178e-05,-1.8272e-10,6.17892e-14,-4.20998e-11,1.45493e-14,0.0933524,0.0713397,0.287975,-0.132574,51.3752,10000000,0
0.4,0.0678347,3.27999e-05,0.0500662,2.29701e-05,-0.034771,1.68127e-05,-0.0256631,1.17741e-05,0.230406,0.000111408,0.170054,7.80197e-05,-1.82718e-10,6.17898e-14,-4.20992e-11,1.45495e-14,0.0624491,0.0458467,0.294414,-0.150912,50.8724,10000000,0
0.45,0.0691579,3.34404e-05,0.0510426,2.34186e-05,-0.0389507,1.88341e-05,-0.0287479,1.31897e-05,0.230406,0.00011141,0.170053,7.80214e-05,-1.82715e-10,6.17904e-14,-4.20987e-11,1.45496e-14,0.0429299,0.0303971,0.300157,-0.169053,51.444,10000000,0
0.5,0.0704206,3.40517e-05,0.0519744,2.38467e-05,-0.0430568,2.082e-05,-0.0317784,1.45804e-05,0.230406,0.000111412,0.170053,7.8023e-05,-1.82713e-10,6.17909e-14,-4.20982e-11,1.45497e-14,0.0303006,0.0206656,0.305637,-0.186874,51.6657,10000000,0
0.55,0.0716898,3.46661e-05,0.0529111,2.4277e-05,-0.0469279,2.26923e-05,-0.0346354,1.58916e-05,0.230406,0.000111414,0.170052,7.80245e-05,-1.82711e-10,6.17914e-14,-4.20978e-11,1.45498e-14,0.0218856,0.0142715,0.311146,-0.203675,51.5572,10000000,0
0.6,0.0729482,3.52751e-05,0.0538397,2.47035e-05,-0.0502406,2.42946e-05,-0.0370803,1.70137e-05,0.230406,0.000111416,0.170052,7.80258e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.0160514,0.00990111,0.316607,-0.218053,51.4814,10000000,0
0.65,0.0741071,3.58361e-05,0.0546949,2.50964e-05,-0.0526103,2.54408e-05,-0.0388291,1.78165e-05,0.230406,0.000111418,0.170052,7.8027e-05,-1.82708e-10,6.17923e-14,-4.2097e-11,1.455e-14,0.011777,0.00680865,0.321637,-0.228337,51.635,10000000,0
0.7,0.0750887,3.63113e-05,0.0554193,2.54292e-05,-0.0536487,2.59434e-05,-0.0395955,1.81684e-05,0.230406,0.000111419,0.170051,7.80282e-05,-1.82707e-10,6.17927e-14,-4.20967e-11,1.45501e-14,0.00852425,0.00458907,0.325897,-0.232844,51.115,10000000,0
0.75,0.0758309,3.66707e-05,0.055967,2.56809e-05,-0.0531589,2.57068e-05,-0.0392339,1.80028e-05,0.230406,0.000111421,0.170051,7.80293e-05,-1.82705e-10,6.1793e-14,-4.20964e-11,1.45502e-14,0.00595638,0.002984,0.329119,-0.230718,51.4894,10000000,0
