z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.047594,2.30106e-05,0.0351279,1.61145e-05,-0.0188981,9.13681e-06,-0.0139482,6.39859e-06,0.230406,0.000111396,0.170057,7.80116e-05,-1.82729e-10,6.17872e-14,-4.2102e-11,1.45489e-14,0.558565,0.458728,0.206566,-0.0820211,51.2937,10000000,0
0.15,0.0480686,2.32411e-05,0.0354779,1.62759e-05,-0.0211221,1.02125e-05,-0.0155895,7.1519e-06,0.230406,0.000111401,0.170055,7.80149e-05,-1.82724e-10,6.17883e-14,-4.21008e-11,1.45491e-14,0.260841,0.218012,0.208626,-0.0916734,51.8081,10000000,0
0.2,0.0490468,2.37148e-05,0.0361996,1.66077e-05,-0.0245574,1.18739e-05,-0.018125,8.31539e-06,0.230406,0.000111405,0.170054,7.80177e-05,-1.8272e-10,6.17891e-14,-4.20999e-11,1.45493e-14,0.143809,0.118291,0.212871,-0.106583,51.7929,10000000,0
0.25,0.0503462,2.43439e-05,0.0371586,1.70482e-05,-0.0289126,1.39801e-05,-0.0213393,9.79038e-06,0.230406,0.000111408,0.170054,7.802e-05,-1.82717e-10,6.17899e-14,-4.20991e-11,1.45495e-14,0.0866259,0.0680124,0.218511,-0.125485,52.1051,10000000,0
0.3,0.0516823,2.49906e-05,0.0381446,1.75011e-05,-0.0337164,1.63033e-05,-0.0248846,1.14173e-05,0.230406,0.000111411,0.170053,7.80221e-05,-1.82714e-10,6.17906e-14,-4.20985e-11,1.45497e-14,0.0549248,0.0405664,0.22431,-0.146335,51.3731,10000000,0
0.35,0.052895,2.55776e-05,0.0390395,1.79122e-05,-0.038606,1.86681e-05,-0.0284934,1.30734e-05,0.230406,0.000111414,0.170052,7.8024e-05,-1.82712e-10,6.17912e-14,-4.20979e-11,1.45498e-14,0.0359338,0.0249524,0.229573,-0.167556,51.3752,10000000,0
0.4,0.0539501,2.60883e-05,0.0398181,1.82699e-05,-0.0433942,2.09839e-05,-0.0320273,1.46952e-05,0.230406,0.000111416,0.170052,7.80258e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.0241707,0.0158882,0.234153,-0.188338,51.5702,10000000,0
0.45,0.0548787,2.65379e-05,0.0405034,1.85847e-05,-0.0480731,2.32468e-05,-0.0354805,1.628e-05,0.230406,0.000111418,0.170052,7.80272e-05,-1.82708e-10,6.17923e-14,-4.20969e-11,1.455e-14,0.0166948,0.0104425,0.238183,-0.208645,51.978,10000000,0
0.5,0.0557019,2.69363e-05,0.0411109,1.88638e-05,-0.0526777,2.54739e-05,-0.0388788,1.78396e-05,0.230406,0.00011142,0.170051,7.80284e-05,-1.82706e-10,6.17927e-14,-4.20966e-11,1.45501e-14,0.011839,0.00703242,0.241756,-0.22863,51.812,10000000,0
0.55,0.0563973,2.72729e-05,0.041624,1.90995e-05,-0.057158,2.76408e-05,-0.0421855,1.93571e-05,0.230406,0.000111421,0.170051,7.80293e-05,-1.82705e-10,6.17931e-14,-4.20963e-11,1.45502e-14,0.00859719,0.00479871,0.244774,-0.248075,51.8623,10000000,0
0.6,0.0569101,2.75211e-05,0.0420025,1.92734e-05,-0.0613072,2.96475e-05,-0.0452477,2.07625e-05,0.230406,0.000111422,0.170051,7.803e-05,-1.82704e-10,6.17933e-14,-4.20961e-11,1.45503e-14,0.00634504,0.00327682,0.246999,-0.266083,51.9358,10000000,0
0.65,0.057197,2.766e-05,0.0422142,1.93706e-05,-0.0647965,3.13351e-05,-0.047823,2.19443e-05,0.230406,0.000111423,0.170051,7.80305e-05,-1.82704e-10,6.17935e-14,-4.2096e-11,1.45503e-14,0.00468731,0.00220869,0.248245,-0.281228,51.8775,10000000,0
