z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0766982,3.70841e-05,0.0566083,2.59703e-05,-0.0146504,7.08357e-06,-0.010813,4.96069e-06,0.230406,0.000111403,0.170055,7.80164e-05,-1.82722e-10,6.17888e-14,-4.21003e-11,1.45492e-14,0.130456,0.0967489,0.332883,-0.0635852,52.0597,10000000,0
0.15,0.076835,3.7152e-05,0.0567089,2.60179e-05,-0.0172555,8.34357e-06,-0.0127356,5.84308e-06,0.230406,0.000111408,0.170054,7.80202e-05,-1.82717e-10,6.179e-14,-4.20991e-11,1.45495e-14,0.0606742,0.0462145,0.333477,-0.0748919,51.5027,10000000,0
0.2,0.0773048,3.73805e-05,0.0570554,2.6178e-05,-0.0213442,1.03209e-05,-0.0157532,7.22785e-06,0.230406,0.000111412,0.170053,7.8023e-05,-1.82713e-10,6.17909e-14,-4.20982e-11,1.45497e-14,0.0335712,0.024956,0.335516,-0.0926374,51.6395,10000000,0
0.25,0.0780039,3.77197e-05,0.0575712,2.64155e-05,-0.0267387,1.29298e-05,-0.0197346,9.05487e-06,0.230406,0.000111415,0.170052,7.80253e-05,-1.8271e-10,6.17917e-14,-4.20975e-11,1.45499e-14,0.020425,0.0141409,0.33855,-0.11605,51.5092,10000000,0
0.3,0.0787457,3.80792e-05,0.0581184,2.66673e-05,-0.0330727,1.5993e-05,-0.0244094,1.12001e-05,0.230406,0.000111418,0.170052,7.80271e-05,-1.82708e-10,6.17923e-14,-4.2097e-11,1.455e-14,0.0131095,0.00826185,0.341769,-0.143541,51.8793,10000000,0
0.35,0.0794223,3.84071e-05,0.0586177,2.68969e-05,-0.0400099,1.9348e-05,-0.0295293,1.35496e-05,0.230406,0.00011142,0.170051,7.80286e-05,-1.82706e-10,6.17928e-14,-4.20966e-11,1.45501e-14,0.00867526,0.00496762,0.344706,-0.17365,51.9795,10000000,0
0.4,0.0800092,3.86914e-05,0.0590508,2.7096e-05,-0.0473234,2.2885e-05,-0.034927,1.60266e-05,0.230406,0.000111421,0.170051,7.80296e-05,-1.82705e-10,6.17932e-14,-4.20963e-11,1.45502e-14,0.00589085,0.00309441,0.347253,-0.205391,51.9959,10000000,0
0.45,0.0805268,3.89421e-05,0.0594328,2.72716e-05,-0.0549759,2.65858e-05,-0.0405749,1.86184e-05,0.230406,0.000111422,0.170051,7.80303e-05,-1.82704e-10,6.17934e-14,-4.20961e-11,1.45503e-14,0.00410173,0.00199073,0.3495,-0.238604,52.2398,10000000,0
0.5,0.0809924,3.91674e-05,0.0597763,2.74294e-05,-0.0630437,3.04875e-05,-0.0465293,2.13508e-05,0.230406,0.000111423,0.170051,7.80308e-05,-1.82703e-10,6.17936e-14,-4.20959e-11,1.45503e-14,0.00293177,0.00130887,0.35152,-0.27362,51.6294,10000000,0
0.55,0.0813979,3.93636e-05,0.0600756,2.75668e-05,-0.0715944,3.46227e-05,-0.0528401,2.42467e-05,0.230406,0.000111423,0.170051,7.8031e-05,-1.82703e-10,6.17937e-14,-4.20959e-11,1.45503e-14,0.00214799,0.000865458,0.35328,-0.310731,51.6483,10000000,0
0.6,0.0817137,3.95164e-05,0.0603087,2.76738e-05,-0.0805579,3.89575e-05,-0.0594556,2.72824e-05,0.230406,0.000111423,0.170051,7.80312e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45503e-14,0.0016016,0.000565614,0.354651,-0.349634,52.3153,10000000,0
0.65,0.0819131,3.96129e-05,0.0604558,2.77414e-05,-0.089652,4.33554e-05,-0.0661675,3.03623e-05,0.230406,0.000111424,0.170051,7.80312e-05,-1.82703e-10,6.17937e-14,-4.20958e-11,1.45504e-14,0.0011962,0.000359264,0.355516,-0.389105,51.674,10000000,0
0.7,0.0819857,3.96481e-05,0.0605094,2.7766e-05,-0.098409,4.75903e-05,-0.0726306,3.3328e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000881474,0.000218549,0.355832,-0.427111,51.2829,10000000,0
0.75,0.0819461,3.96289e-05,0.0604802,2.77526e-05,-0.106058,5.12892e-05,-0.0782756,3.59184e-05,0.230406,0.000111424,0.170051,7.80313e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.000626214,0.000125454,0.35566,-0.460308,52.1125,10000000,0
0.8,0.0818242,3.957e-05,0.0603902,2.77113e-05,-0.111542,5.39413e-05,-0.0823232,3.77757e-05,0.230406,0.000111424,0.170051,7.80314e-05,-1.82703e-10,6.17938e-14,-4.20958e-11,1.45504e-14,0.00041592,6.66526e-05,0.355131,-0.48411,51.8354,10000000,0
0.1,0.0694783,3.35935e-05,0.0512795,2.35258e-05,-0.0141898,6.86091e-06,-0.010473,4.80476e-06,0.230406,0.000111404,0.170055,7.80169e-05,-1.82722e-10,6.17889e-14,-4.21001e-11,1.45493e-14,0.130456,0.0967489,0.301547,-0.0615861,52.2389,10000000,0
0.15,0.0696252,3.36661e-05,0.0513875,2.35767e-05,-0.0164998,7.97821e-06,-0.0121779,5.58722e-06,0.230406,0.000111409,0.170053,7.80207e-05,-1.82716e-10,6.17901e-14,-4.20989e-11,1.45495e-14,0.0606742,0.0462145,0.302185,-0.071612,51.5164,10000000,0
0.2,0.0700874,3.38908e-05,0.0517284,2.3734e-05,-0.0203037,9.81786e-06,-0.0149853,6.87554e-06,0.230406,0.000111413,0.170053,7.80235e-05,-1.82713e-10,6.17911e-14,-4.20981e-11,1.45498e-14,0.0335712,0.024956,0.304191,-0.0881214,51.6396,10000000,0
0.25,0.0707647,3.42193e-05,0.0522282,2.39641e-05,-0.025448,1.23057e-05,-0.018782,8.61782e-06,0.230406,0.000111416,0.170052,7.80258e-05,-1.8271e-10,6.17918e-14,-4.20974e-11,1.45499e-14,0.020425,0.0141409,0.307131,-0.110448,51.4282,10000000,0
0.3,0.0714829,3.45673e-05,0.0527581,2.42078e-05,-0.0315806,1.52716e-05,-0.0233081,1.06949e-05,0.230406,0.000111418,0.170052,7.80275e-05,-1.82707e-10,6.17924e-14,-4.20969e-11,1.45501e-14,0.0131095,0.00826185,0.310248,-0.137065,51.7092,10000000,0
0.35,0.0721427,3.48869e-05,0.0532449,2.44317e-05,-0.0383722,1.85561e-05,-0.0283206,1.29951e-05,0.230406,0.00011142,0.170051,7.80289e-05,-1.82706e-10,6.17929e-14,-4.20965e-11,1.45502e-14,0.00867526,0.00496762,0.313111,-0.166542,51.6536,10000000,0
