z2,<dsig|1;0>U,err[1],<dsig|1;0>L,err[2],<dsig|2;0>U,err[3],<dsig|2;0>L,err[4],<ALL|0;0>U,err[5],<ALL|0;0>L,err[6],<ALL|1;0>U,err[7],<ALL|1;0>L,err[8],<dsig|0;1>U,err[9],<dsig|0;1>L,err[10],<dsig|1;-1>U,err[11],<dsig|1;-1>L,err[12],<dsig|1;1>U,err[13],<dsig|1;1>L,err[14],<dsig|2;1>U,err[15],<dsig|2;1>L,err[16],<dsig|2;-1>U,err[17],<dsig|2;-1>L,err[18],<ALL|0;1>U,err[19],<ALL|0;1>L,err[20],<ALL|1;-1>U,err[21],<ALL|1;-1>L,err[22],<ALL|1;1>U,err[23],<ALL|1;1>L,err[24],time[s],neval,fail
,0.1,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00471297,1.75437e-05,-0.00090201,1.75437e-05,-0.0127354,2.2998e-05,0.0024374,2.2998e-05,0.0127354,2.2998e-05,-0.0024374,2.2998e-05,0.00685375,1.3761e-05,-0.00131173,1.3761e-05,0.00685375,1.3761e-05,-0.00131173,1.3761e-05,-0.000304865,4.64251e-07,5.83477e-05,4.64251e-07,0.000117485,1.77676e-07,-2.24853e-05,1.77676e-07,-0.000117485,1.77676e-07,2.24853e-05,1.77676e-07,2.99424,10000000,1
,0.15,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.004603,1.75437e-05,-0.000958257,1.75437e-05,-0.0124382,2.2998e-05,0.00258939,2.2998e-05,0.0124382,2.2998e-05,-0.00258939,2.2998e-05,0.00669383,1.3761e-05,-0.00139353,1.3761e-05,0.00669383,1.3761e-05,-0.00139353,1.3761e-05,-0.000297752,4.64251e-07,6.19861e-05,4.64251e-07,0.000114744,1.77676e-07,-2.38875e-05,1.77676e-07,-0.000114744,1.77676e-07,2.38875e-05,1.77676e-07,3.01273,10000000,1
,0.2,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00459493,1.75437e-05,-0.0011269,1.75437e-05,-0.0124164,2.2998e-05,0.00304511,2.2998e-05,0.0124164,2.2998e-05,-0.00304511,2.2998e-05,0.00668208,1.3761e-05,-0.00163878,1.3761e-05,0.00668208,1.3761e-05,-0.00163878,1.3761e-05,-0.000297229,4.64251e-07,7.28953e-05,4.64251e-07,0.000114542,1.77676e-07,-2.80915e-05,1.77676e-07,-0.000114542,1.77676e-07,2.80915e-05,1.77676e-07,3.0182,10000000,1
,0.25,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00468689,1.75437e-05,-0.00137821,1.75437e-05,-0.0126649,2.2998e-05,0.00372419,2.2998e-05,0.0126649,2.2998e-05,-0.00372419,2.2998e-05,0.00681583,1.3761e-05,-0.00200424,1.3761e-05,0.00681583,1.3761e-05,-0.00200424,1.3761e-05,-0.000303178,4.64251e-07,8.91515e-05,4.64251e-07,0.000116835,1.77676e-07,-3.43561e-05,1.77676e-07,-0.000116835,1.77676e-07,3.43561e-05,1.77676e-07,3.29231,10000000,1
,0.3,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00482943,1.75437e-05,-0.00166867,1.75437e-05,-0.01305,2.2998e-05,0.00450908,2.2998e-05,0.01305,2.2998e-05,-0.00450908,2.2998e-05,0.00702311,1.3761e-05,-0.00242664,1.3761e-05,0.00702311,1.3761e-05,-0.00242664,1.3761e-05,-0.000312398,4.64251e-07,0.00010794,4.64251e-07,0.000120388,1.77676e-07,-4.15968e-05,1.77676e-07,-0.000120388,1.77676e-07,4.15968e-05,1.77676e-07,3.00791,10000000,1
,0.35,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.0049752,1.75437e-05,-0.00196783,1.75437e-05,-0.013444,2.2998e-05,0.00531746,2.2998e-05,0.013444,2.2998e-05,-0.00531746,2.2998e-05,0.0072351,1.3761e-05,-0.00286168,1.3761e-05,0.0072351,1.3761e-05,-0.00286168,1.3761e-05,-0.000321828,4.64251e-07,0.000127292,4.64251e-07,0.000124022,1.77676e-07,-4.90541e-05,1.77676e-07,-0.000124022,1.77676e-07,4.90541e-05,1.77676e-07,3.08501,10000000,1
,0.4,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00510131,1.75437e-05,-0.00226483,1.75437e-05,-0.0137847,2.2998e-05,0.00612002,2.2998e-05,0.0137847,2.2998e-05,-0.00612002,2.2998e-05,0.00741849,1.3761e-05,-0.00329359,1.3761e-05,0.00741849,1.3761e-05,-0.00329359,1.3761e-05,-0.000329985,4.64251e-07,0.000146504,4.64251e-07,0.000127166,1.77676e-07,-5.64579e-05,1.77676e-07,-0.000127166,1.77676e-07,5.64579e-05,1.77676e-07,3.07743,10000000,1
,0.45,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00520613,1.75437e-05,-0.0025623,1.75437e-05,-0.014068,2.2998e-05,0.00692384,2.2998e-05,0.014068,2.2998e-05,-0.00692384,2.2998e-05,0.00757092,1.3761e-05,-0.00372618,1.3761e-05,0.00757092,1.3761e-05,-0.00372618,1.3761e-05,-0.000336766,4.64251e-07,0.000165746,4.64251e-07,0.000129779,1.77676e-07,-6.38732e-05,1.77676e-07,-0.000129779,1.77676e-07,6.38732e-05,1.77676e-07,3.09652,10000000,1
,0.5,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00530226,1.75437e-05,-0.00286231,1.75437e-05,-0.0143277,2.2998e-05,0.00773451,2.2998e-05,0.0143277,2.2998e-05,-0.00773451,2.2998e-05,0.00771072,1.3761e-05,-0.00416246,1.3761e-05,0.00771072,1.3761e-05,-0.00416246,1.3761e-05,-0.000342984,4.64251e-07,0.000185152,4.64251e-07,0.000132175,1.77676e-07,-7.13518e-05,1.77676e-07,-0.000132175,1.77676e-07,7.13518e-05,1.77676e-07,3.11833,10000000,1
,0.55,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00540603,1.75437e-05,-0.00315075,1.75437e-05,-0.0146081,2.2998e-05,0.00851393,2.2998e-05,0.0146081,2.2998e-05,-0.00851393,2.2998e-05,0.00786162,1.3761e-05,-0.00458191,1.3761e-05,0.00786162,1.3761e-05,-0.00458191,1.3761e-05,-0.000349696,4.64251e-07,0.00020381,4.64251e-07,0.000134762,1.77676e-07,-7.85419e-05,1.77676e-07,-0.000134762,1.77676e-07,7.85419e-05,1.77676e-07,3.11393,10000000,1
