z2,<dsig|1;0>U,err[1],<dsig|1;0>L,err[2],<dsig|2;0>U,err[3],<dsig|2;0>L,err[4],<ALL|0;0>U,err[5],<ALL|0;0>L,err[6],<ALL|1;0>U,err[7],<ALL|1;0>L,err[8],<dsig|0;1>U,err[9],<dsig|0;1>L,err[10],<dsig|1;-1>U,err[11],<dsig|1;-1>L,err[12],<dsig|1;1>U,err[13],<dsig|1;1>L,err[14],<dsig|2;1>U,err[15],<dsig|2;1>L,err[16],<dsig|2;-1>U,err[17],<dsig|2;-1>L,err[18],<ALL|0;1>U,err[19],<ALL|0;1>L,err[20],<ALL|1;-1>U,err[21],<ALL|1;-1>L,err[22],<ALL|1;1>U,err[23],<ALL|1;1>L,err[24],time[s],neval,fail
,0.1,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00571518,1.75437e-05,-0.00162616,1.75437e-05,-0.0154435,2.2998e-05,0.00439419,2.2998e-05,0.0154435,2.2998e-05,-0.00439419,2.2998e-05,0.00831119,1.3761e-05,-0.00236481,1.3761e-05,0.00831119,1.3761e-05,-0.00236481,1.3761e-05,-0.000369694,4.64251e-07,0.00010519,4.64251e-07,0.000142468,1.77676e-07,-4.05369e-05,1.77676e-07,-0.000142468,1.77676e-07,4.05369e-05,1.77676e-07,3.06154,10000000,1
,0.15,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.0056965,1.75437e-05,-0.00169524,1.75437e-05,-0.0153931,2.2998e-05,0.00458087,2.2998e-05,0.0153931,2.2998e-05,-0.00458087,2.2998e-05,0.00828403,1.3761e-05,-0.00246527,1.3761e-05,0.00828403,1.3761e-05,-0.00246527,1.3761e-05,-0.000368486,4.64251e-07,0.000109659,4.64251e-07,0.000142003,1.77676e-07,-4.22591e-05,1.77676e-07,-0.000142003,1.77676e-07,4.22591e-05,1.77676e-07,3.08075,10000000,1
,0.2,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00572101,1.75437e-05,-0.00194661,1.75437e-05,-0.0154593,2.2998e-05,0.0052601,2.2998e-05,0.0154593,2.2998e-05,-0.0052601,2.2998e-05,0.00831966,1.3761e-05,-0.00283081,1.3761e-05,0.00831966,1.3761e-05,-0.00283081,1.3761e-05,-0.000370071,4.64251e-07,0.000125919,4.64251e-07,0.000142613,1.77676e-07,-4.85251e-05,1.77676e-07,-0.000142613,1.77676e-07,4.85251e-05,1.77676e-07,3.09741,10000000,1
,0.25,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00578244,1.75437e-05,-0.00235275,1.75437e-05,-0.0156253,2.2998e-05,0.0063576,2.2998e-05,0.0156253,2.2998e-05,-0.0063576,2.2998e-05,0.008409,1.3761e-05,-0.00342145,1.3761e-05,0.008409,1.3761e-05,-0.00342145,1.3761e-05,-0.000374045,4.64251e-07,0.000152191,4.64251e-07,0.000144145,1.77676e-07,-5.86496e-05,1.77676e-07,-0.000144145,1.77676e-07,5.86496e-05,1.77676e-07,3.10417,10000000,1
,0.3,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.0058571,1.75437e-05,-0.00286321,1.75437e-05,-0.015827,2.2998e-05,0.00773696,2.2998e-05,0.015827,2.2998e-05,-0.00773696,2.2998e-05,0.00851758,1.3761e-05,-0.00416378,1.3761e-05,0.00851758,1.3761e-05,-0.00416378,1.3761e-05,-0.000378875,4.64251e-07,0.000185211,4.64251e-07,0.000146006,1.77676e-07,-7.13743e-05,1.77676e-07,-0.000146006,1.77676e-07,7.13743e-05,1.77676e-07,3.05704,10000000,1
,0.35,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00592801,1.75437e-05,-0.00342983,1.75437e-05,-0.0160186,2.2998e-05,0.00926806,2.2998e-05,0.0160186,2.2998e-05,-0.00926806,2.2998e-05,0.0086207,1.3761e-05,-0.00498776,1.3761e-05,0.0086207,1.3761e-05,-0.00498776,1.3761e-05,-0.000383462,4.64251e-07,0.000221863,4.64251e-07,0.000147774,1.77676e-07,-8.54989e-05,1.77676e-07,-0.000147774,1.77676e-07,8.54989e-05,1.77676e-07,3.08942,10000000,1
,0.4,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00599056,1.75437e-05,-0.00402051,1.75437e-05,-0.0161877,2.2998e-05,0.0108642,2.2998e-05,0.0161877,2.2998e-05,-0.0108642,2.2998e-05,0.00871166,1.3761e-05,-0.00584676,1.3761e-05,0.00871166,1.3761e-05,-0.00584676,1.3761e-05,-0.000387508,4.64251e-07,0.000260072,4.64251e-07,0.000149333,1.77676e-07,-0.000100224,1.77676e-07,-0.000149333,1.77676e-07,0.000100224,1.77676e-07,3.05205,10000000,1
,0.45,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00604684,1.75437e-05,-0.0046253,1.75437e-05,-0.0163397,2.2998e-05,0.0124985,2.2998e-05,0.0163397,2.2998e-05,-0.0124985,2.2998e-05,0.00879351,1.3761e-05,-0.00672625,1.3761e-05,0.00879351,1.3761e-05,-0.00672625,1.3761e-05,-0.000391148,4.64251e-07,0.000299194,4.64251e-07,0.000150736,1.77676e-07,-0.0001153,1.77676e-07,-0.000150736,1.77676e-07,0.0001153,1.77676e-07,3.06524,10000000,1
,0.5,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00609969,1.75437e-05,-0.00525525,1.75437e-05,-0.0164825,2.2998e-05,0.0142007,2.2998e-05,0.0164825,2.2998e-05,-0.0142007,2.2998e-05,0.00887036,1.3761e-05,-0.00764236,1.3761e-05,0.00887036,1.3761e-05,-0.00764236,1.3761e-05,-0.000394567,4.64251e-07,0.000339943,4.64251e-07,0.000152053,1.77676e-07,-0.000131003,1.77676e-07,-0.000152053,1.77676e-07,0.000131003,1.77676e-07,3.22661,10000000,1
,0.55,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00614823,1.75437e-05,-0.00592724,1.75437e-05,-0.0166137,2.2998e-05,0.0160165,2.2998e-05,0.0166137,2.2998e-05,-0.0160165,2.2998e-05,0.00894095,1.3761e-05,-0.00861957,1.3761e-05,0.00894095,1.3761e-05,-0.00861957,1.3761e-05,-0.000397707,4.64251e-07,0.000383412,4.64251e-07,0.000153263,1.77676e-07,-0.000147754,1.77676e-07,-0.000153263,1.77676e-07,0.000147754,1.77676e-07,3.24759,10000000,1
