z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
0.1,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00249485,6.20203e-06,-0.00555379,6.11274e-06,0.00555379,6.11274e-06,0.0136625,7.47588e-06,0.0136625,7.47588e-06,-0.000546515,3.04165e-07,0.000451908,1.99431e-07,-0.000451908,1.99431e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,2.99656,10000000,1
0.15,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00251307,6.24733e-06,-0.00559435,6.15739e-06,0.00559435,6.15739e-06,0.0137623,7.53048e-06,0.0137623,7.53048e-06,-0.000550507,3.06386e-07,0.000455208,2.00888e-07,-0.000455208,2.00888e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,2.99824,10000000,1
0.2,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00261272,6.49505e-06,-0.00581618,6.40155e-06,0.00581618,6.40155e-06,0.014308,7.82909e-06,0.014308,7.82909e-06,-0.000572336,3.18535e-07,0.000473259,2.08854e-07,-0.000473259,2.08854e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,3.00341,10000000,1
0.25,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00278028,6.91159e-06,-0.00618919,6.81209e-06,0.00618919,6.81209e-06,0.0152256,8.33118e-06,0.0152256,8.33118e-06,-0.000609041,3.38964e-07,0.00050361,2.22248e-07,-0.00050361,2.22248e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,3.02113,10000000,1
0.3,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00298045,7.40921e-06,-0.00663479,7.30254e-06,0.00663479,7.30254e-06,0.0163218,8.931e-06,0.0163218,8.931e-06,-0.00065289,3.63368e-07,0.000539868,2.38249e-07,-0.000539868,2.38249e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,2.99918,10000000,1
0.35,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00318517,7.91813e-06,-0.00709052,7.80414e-06,0.00709052,7.80414e-06,0.0174429,9.54445e-06,0.0174429,9.54445e-06,-0.000697736,3.88327e-07,0.00057695,2.54614e-07,-0.00057695,2.54614e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,3.03562,10000000,1
0.4,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00338191,8.40721e-06,-0.00752848,8.28618e-06,0.00752848,8.28618e-06,0.0185203,1.0134e-05,0.0185203,1.0134e-05,-0.000740833,4.12313e-07,0.000612587,2.70341e-07,-0.000612587,2.70341e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,3.31592,10000000,1
0.45,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00357113,8.87759e-06,-0.0079497,8.74979e-06,0.0079497,8.74979e-06,0.0195565,1.0701e-05,0.0195565,1.0701e-05,-0.000782283,4.35382e-07,0.000646861,2.85466e-07,-0.000646861,2.85466e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,3.44246,10000000,1
0.5,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00375748,9.34086e-06,-0.00836454,9.20638e-06,0.00836454,9.20638e-06,0.020577,1.12594e-05,0.020577,1.12594e-05,-0.000823105,4.58102e-07,0.000680617,3.00363e-07,-0.000680617,3.00363e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,4.03967,10000000,1
0.55,0.0950428,7.43738e-05,0.148119,8.95096e-05,-0.0300516,1.72746e-05,-0.00614372,2.71189e-06,-0.00393994,9.79444e-06,-0.00877072,9.65344e-06,0.00877072,9.65344e-06,0.0215763,1.18062e-05,0.0215763,1.18062e-05,-0.000863075,4.80347e-07,0.000713667,3.14948e-07,-0.000713667,3.14948e-07,0.000352665,1.18008e-07,1.67591e-05,1.1855e-08,5.22363e-05,2.62858e-08,-1.05981e-05,4.95356e-09,-1.08334e-06,3.11866e-10,-2.76226e-06,6.8043e-09,-6.14907e-06,6.44758e-09,6.14907e-06,6.44758e-09,1.51269e-05,6.54907e-09,1.51269e-05,6.54907e-09,-6.05093e-07,2.69101e-10,5.00345e-07,1.43961e-10,-5.00345e-07,1.43961e-10,4.17409,10000000,1
