z2,<dsig|1;0>U,err[1],<dsig|1;0>L,err[2],<dsig|2;0>U,err[3],<dsig|2;0>L,err[4],<ALL|0;0>U,err[5],<ALL|0;0>L,err[6],<ALL|1;0>U,err[7],<ALL|1;0>L,err[8],<dsig|0;1>U,err[9],<dsig|0;1>L,err[10],<dsig|1;-1>U,err[11],<dsig|1;-1>L,err[12],<dsig|1;1>U,err[13],<dsig|1;1>L,err[14],<dsig|2;1>U,err[15],<dsig|2;1>L,err[16],<dsig|2;-1>U,err[17],<dsig|2;-1>L,err[18],<ALL|0;1>U,err[19],<ALL|0;1>L,err[20],<ALL|1;-1>U,err[21],<ALL|1;-1>L,err[22],<ALL|1;1>U,err[23],<ALL|1;1>L,err[24],time[s],neval,fail
,0.1,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0155561,2.42386e-05,-0.0046242,2.42386e-05,-0.0152089,2.4115e-05,0.004521,2.4115e-05,0.0152089,2.4115e-05,-0.004521,2.4115e-05,0.00442601,7.62736e-06,-0.00131568,7.62736e-06,0.00442601,7.62736e-06,-0.00131568,7.62736e-06,-0.000299724,3.71972e-07,8.90961e-05,3.71972e-07,7.43303e-05,9.33703e-08,-2.20954e-05,9.33703e-08,-7.43303e-05,9.33703e-08,2.20954e-05,9.33703e-08,2.94254,10000000,1
,0.15,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.015126,2.42386e-05,-0.00454415,2.42386e-05,-0.0147885,2.4115e-05,0.00444274,2.4115e-05,0.0147885,2.4115e-05,-0.00444274,2.4115e-05,0.00430366,7.62736e-06,-0.0012929,7.62736e-06,0.00430366,7.62736e-06,-0.0012929,7.62736e-06,-0.000291438,3.71972e-07,8.75537e-05,3.71972e-07,7.22755e-05,9.33703e-08,-2.17129e-05,9.33703e-08,-7.22755e-05,9.33703e-08,2.17129e-05,9.33703e-08,2.94699,10000000,1
,0.2,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0150502,2.42386e-05,-0.0049934,2.42386e-05,-0.0147144,2.4115e-05,0.00488197,2.4115e-05,0.0147144,2.4115e-05,-0.00488197,2.4115e-05,0.00428209,7.62736e-06,-0.00142072,7.62736e-06,0.00428209,7.62736e-06,-0.00142072,7.62736e-06,-0.000289978,3.71972e-07,9.62097e-05,3.71972e-07,7.19133e-05,9.33703e-08,-2.38596e-05,9.33703e-08,-7.19133e-05,9.33703e-08,2.38596e-05,9.33703e-08,2.95723,10000000,1
,0.25,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0153187,2.42386e-05,-0.00584476,2.42386e-05,-0.0149769,2.4115e-05,0.00571433,2.4115e-05,0.0149769,2.4115e-05,-0.00571433,2.4115e-05,0.00435848,7.62736e-06,-0.00166295,7.62736e-06,0.00435848,7.62736e-06,-0.00166295,7.62736e-06,-0.000295151,3.71972e-07,0.000112613,3.71972e-07,7.31962e-05,9.33703e-08,-2.79276e-05,9.33703e-08,-7.31962e-05,9.33703e-08,2.79276e-05,9.33703e-08,2.95916,10000000,1
,0.3,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0157616,2.42386e-05,-0.00690374,2.42386e-05,-0.0154099,2.4115e-05,0.00674967,2.4115e-05,0.0154099,2.4115e-05,-0.00674967,2.4115e-05,0.00448449,7.62736e-06,-0.00196425,7.62736e-06,0.00448449,7.62736e-06,-0.00196425,7.62736e-06,-0.000303684,3.71972e-07,0.000133017,3.71972e-07,7.53124e-05,9.33703e-08,-3.29876e-05,9.33703e-08,-7.53124e-05,9.33703e-08,3.29876e-05,9.33703e-08,2.96408,10000000,1
,0.35,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0162181,2.42386e-05,-0.00801826,2.42386e-05,-0.0158562,2.4115e-05,0.00783932,2.4115e-05,0.0158562,2.4115e-05,-0.00783932,2.4115e-05,0.00461438,7.62736e-06,-0.00228136,7.62736e-06,0.00461438,7.62736e-06,-0.00228136,7.62736e-06,-0.00031248,3.71972e-07,0.000154491,3.71972e-07,7.74937e-05,9.33703e-08,-3.8313e-05,9.33703e-08,-7.74937e-05,9.33703e-08,3.8313e-05,9.33703e-08,3.07953,10000000,1
,0.4,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0166124,2.42386e-05,-0.00911995,2.42386e-05,-0.0162417,2.4115e-05,0.00891642,2.4115e-05,0.0162417,2.4115e-05,-0.00891642,2.4115e-05,0.00472656,7.62736e-06,-0.00259481,7.62736e-06,0.00472656,7.62736e-06,-0.00259481,7.62736e-06,-0.000320077,3.71972e-07,0.000175717,3.71972e-07,7.93778e-05,9.33703e-08,-4.35771e-05,9.33703e-08,-7.93778e-05,9.33703e-08,4.35771e-05,9.33703e-08,3.12652,10000000,1
,0.45,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0169398,2.42386e-05,-0.0102105,2.42386e-05,-0.0165618,2.4115e-05,0.00998267,2.4115e-05,0.0165618,2.4115e-05,-0.00998267,2.4115e-05,0.00481972,7.62736e-06,-0.0029051,7.62736e-06,0.00481972,7.62736e-06,-0.0029051,7.62736e-06,-0.000326386,3.71972e-07,0.00019673,3.71972e-07,8.09422e-05,9.33703e-08,-4.87882e-05,9.33703e-08,-8.09422e-05,9.33703e-08,4.87882e-05,9.33703e-08,3.01821,10000000,1
,0.5,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0172367,2.42386e-05,-0.011318,2.42386e-05,-0.016852,2.4115e-05,0.0110655,2.4115e-05,0.016852,2.4115e-05,-0.0110655,2.4115e-05,0.00490418,7.62736e-06,-0.00322021,7.62736e-06,0.00490418,7.62736e-06,-0.00322021,7.62736e-06,-0.000332105,3.71972e-07,0.000218068,3.71972e-07,8.23607e-05,9.33703e-08,-5.408e-05,9.33703e-08,-8.23607e-05,9.33703e-08,5.408e-05,9.33703e-08,3.09496,10000000,1
,0.55,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0175454,2.42386e-05,-0.0124348,2.42386e-05,-0.0171538,2.4115e-05,0.0121573,2.4115e-05,0.0171538,2.4115e-05,-0.0121573,2.4115e-05,0.00499201,7.62736e-06,-0.00353795,7.62736e-06,0.00499201,7.62736e-06,-0.00353795,7.62736e-06,-0.000338053,3.71972e-07,0.000239586,3.71972e-07,8.38357e-05,9.33703e-08,-5.94163e-05,9.33703e-08,-8.38357e-05,9.33703e-08,5.94163e-05,9.33703e-08,3.00343,10000000,1
,0.6,0.190288,0.000114079,0.190288,0.000114079,0.0863818,6.85544e-05,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,-0.00108953,5.4875e-07,0.0178814,2.42386e-05,-0.0134797,2.42386e-05,-0.0174824,2.4115e-05,0.0131789,2.4115e-05,0.0174824,2.4115e-05,-0.0131789,2.4115e-05,0.00508762,7.62736e-06,-0.00383524,7.62736e-06,0.00508762,7.62736e-06,-0.00383524,7.62736e-06,-0.000344527,3.71972e-07,0.000259718,3.71972e-07,8.54413e-05,9.33703e-08,-6.44089e-05,9.33703e-08,-8.54413e-05,9.33703e-08,6.44089e-05,9.33703e-08,3.01604,10000000,1
