z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
0.1,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00687923,4.41182e-06,-0.00672571,4.38932e-06,0.00672571,4.38932e-06,0.00195728,1.3883e-06,0.00195728,1.3883e-06,-0.000132545,6.7705e-08,3.28705e-05,1.69949e-08,-3.28705e-05,1.69949e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.9781,10000000,1
0.15,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00688246,4.41388e-06,-0.00672887,4.39138e-06,0.00672887,4.39138e-06,0.0019582,1.38895e-06,0.0019582,1.38895e-06,-0.000132607,6.77367e-08,3.28859e-05,1.70029e-08,-3.28859e-05,1.70029e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.98369,10000000,1
0.2,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0070838,4.54301e-06,-0.00692572,4.51984e-06,0.00692572,4.51984e-06,0.00201548,1.42959e-06,0.00201548,1.42959e-06,-0.000136486,6.97183e-08,3.3848e-05,1.75003e-08,-3.3848e-05,1.75003e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.98292,10000000,1
0.25,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00744508,4.77471e-06,-0.00727893,4.75036e-06,0.00727893,4.75036e-06,0.00211827,1.5025e-06,0.00211827,1.5025e-06,-0.000143447,7.3274e-08,3.55742e-05,1.83928e-08,-3.55742e-05,1.83928e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97978,10000000,1
0.3,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00786754,5.04564e-06,-0.00769197,5.01991e-06,0.00769197,5.01991e-06,0.00223847,1.58776e-06,0.00223847,1.58776e-06,-0.000151587,7.74319e-08,3.75929e-05,1.94365e-08,-3.75929e-05,1.94365e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.96893,10000000,1
0.35,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00828221,5.31158e-06,-0.00809739,5.28449e-06,0.00809739,5.28449e-06,0.00235646,1.67144e-06,0.00235646,1.67144e-06,-0.000159576,8.1513e-08,3.95742e-05,2.0461e-08,-3.95742e-05,2.0461e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,3.01881,10000000,1
0.4,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00867608,5.56418e-06,-0.00848246,5.5358e-06,0.00848246,5.5358e-06,0.00246852,1.75093e-06,0.00246852,1.75093e-06,-0.000167165,8.53894e-08,4.14562e-05,2.1434e-08,-4.14562e-05,2.1434e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,3.01318,10000000,1
0.45,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00906583,5.81413e-06,-0.00886352,5.78448e-06,0.00886352,5.78448e-06,0.00257941,1.82958e-06,0.00257941,1.82958e-06,-0.000174675,8.92253e-08,4.33185e-05,2.23969e-08,-4.33185e-05,2.23969e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97572,10000000,1
0.5,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00946087,6.06748e-06,-0.00924974,6.03654e-06,0.00924974,6.03654e-06,0.00269181,1.90931e-06,0.00269181,1.90931e-06,-0.000182286,9.31133e-08,4.52061e-05,2.33728e-08,-4.52061e-05,2.33728e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.9802,10000000,1
0.55,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00983451,6.30711e-06,-0.00961504,6.27494e-06,0.00961504,6.27494e-06,0.00279811,1.98471e-06,0.00279811,1.98471e-06,-0.000189485,9.67906e-08,4.69915e-05,2.42959e-08,-4.69915e-05,2.42959e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.96627,10000000,1
