z2,<dsig|1;0>,err[1],<dsig|2;0>,err[2],<ALL|0;0>,err[3],<ALL|1;0>,err[4],<dsig|0;1>,err[5],<dsig|1;-1>,err[6],<dsig|1;1>,err[7],<dsig|2;1>,err[8],<dsig|2;-1>,err[9],<ALL|0;1>,err[10],<ALL|1;-1>,err[11],<ALL|1;1>,err[12],AUzi,err[13],AUcfqzi,err[14],AUc2fqzi,err[15],ALzi,err[16],ALcfqzi,err[17],BUcf12zi,err[18],BUcfqmf12zi,err[19],BUcfqpf12zi,err[20],BUc2fqmf12zi,err[21],BUc2fqpf12zi,err[22],BLcf12zi,err[23],BLcfqmf12zi,err[24],BLcfqpf12zi,err[25],time[s],neval,fail
0.1,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00742418,4.76131e-06,-0.0072585,4.73702e-06,0.0072585,4.73702e-06,0.00211233,1.49828e-06,0.00211233,1.49828e-06,-0.000143044,7.30683e-08,3.54744e-05,1.83412e-08,-3.54744e-05,1.83412e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97626,10000000,1
0.15,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00735024,4.71388e-06,-0.00718621,4.68985e-06,0.00718621,4.68985e-06,0.00209129,1.48336e-06,0.00209129,1.48336e-06,-0.00014162,7.23406e-08,3.51211e-05,1.81585e-08,-3.51211e-05,1.81585e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.95871,10000000,1
0.2,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00753061,4.82956e-06,-0.00736256,4.80493e-06,0.00736256,4.80493e-06,0.00214261,1.51976e-06,0.00214261,1.51976e-06,-0.000145095,7.41158e-08,3.59829e-05,1.86042e-08,-3.59829e-05,1.86042e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97584,10000000,1
0.25,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00792057,5.07965e-06,-0.00774381,5.05375e-06,0.00774381,5.05375e-06,0.00225356,1.59846e-06,0.00225356,1.59846e-06,-0.000152608,7.79537e-08,3.78462e-05,1.95675e-08,-3.78462e-05,1.95675e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.95946,10000000,1
0.3,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00839889,5.38641e-06,-0.00821146,5.35894e-06,0.00821146,5.35894e-06,0.00238965,1.69499e-06,0.00238965,1.69499e-06,-0.000161824,8.26614e-08,4.01318e-05,2.07492e-08,-4.01318e-05,2.07492e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.96983,10000000,1
0.35,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00887455,5.69146e-06,-0.0086765,5.66244e-06,0.0086765,5.66244e-06,0.00252499,1.79098e-06,0.00252499,1.79098e-06,-0.000170989,8.73428e-08,4.24046e-05,2.19243e-08,-4.24046e-05,2.19243e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.9746,10000000,1
0.4,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.00932118,5.9779e-06,-0.00911317,5.94741e-06,0.00911317,5.94741e-06,0.00265206,1.88112e-06,0.00265206,1.88112e-06,-0.000179595,9.17385e-08,4.45387e-05,2.30277e-08,-4.45387e-05,2.30277e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.96864,10000000,1
0.45,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0097522,6.25432e-06,-0.00953457,6.22243e-06,0.00953457,6.22243e-06,0.0027747,1.9681e-06,0.0027747,1.9681e-06,-0.000187899,9.59806e-08,4.65982e-05,2.40925e-08,-4.65982e-05,2.40925e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97061,10000000,1
0.5,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0101828,6.53047e-06,-0.00995556,6.49717e-06,0.00995556,6.49717e-06,0.00289721,2.055e-06,0.00289721,2.055e-06,-0.000196196,1.00218e-07,4.86557e-05,2.51563e-08,-4.86557e-05,2.51563e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97373,10000000,1
0.55,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0105967,6.79591e-06,-0.0103602,6.76126e-06,0.0103602,6.76126e-06,0.00301497,2.13853e-06,0.00301497,2.13853e-06,-0.00020417,1.04292e-07,5.06334e-05,2.61788e-08,-5.06334e-05,2.61788e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.9587,10000000,1
0.6,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0109361,7.01356e-06,-0.010692,6.9778e-06,0.010692,6.9778e-06,0.00311153,2.20702e-06,0.00311153,2.20702e-06,-0.000210709,1.07632e-07,5.2255e-05,2.70172e-08,-5.2255e-05,2.70172e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97006,10000000,1
0.65,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0111294,7.13753e-06,-0.010881,7.10113e-06,0.010881,7.10113e-06,0.00316653,2.24603e-06,0.00316653,2.24603e-06,-0.000214433,1.09534e-07,5.31786e-05,2.74948e-08,-5.31786e-05,2.74948e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.96229,10000000,1
0.7,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0111147,7.1281e-06,-0.0108666,7.09175e-06,0.0108666,7.09175e-06,0.00316235,2.24306e-06,0.00316235,2.24306e-06,-0.00021415,1.0939e-07,5.31083e-05,2.74584e-08,-5.31083e-05,2.74584e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97524,10000000,1
0.75,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0108752,6.97452e-06,-0.0106325,6.93896e-06,0.0106325,6.93896e-06,0.00309421,2.19473e-06,0.00309421,2.19473e-06,-0.000209536,1.07033e-07,5.19641e-05,2.68668e-08,-5.19641e-05,2.68668e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97117,10000000,1
0.8,0.190288,0.000114079,0.0863818,6.85544e-05,-0.0145862,8.36258e-06,-0.00108953,5.4875e-07,0.0104506,6.70223e-06,-0.0102174,6.66805e-06,0.0102174,6.66805e-06,0.00297341,2.10905e-06,0.00297341,2.10905e-06,-0.000201356,1.02854e-07,4.99353e-05,2.58179e-08,-4.99353e-05,2.58179e-08,0.0192585,7.70677e-06,0.00183233,8.17946e-07,0.00166358,1.14012e-06,-0.000280907,1.15329e-07,-1.04913e-05,3.20854e-09,0.00115206,5.77361e-07,-0.00112635,5.80666e-07,0.00112635,5.80666e-07,0.000327785,1.91963e-07,0.000327785,1.91963e-07,-2.21972e-05,7.04687e-09,5.50481e-06,1.80215e-09,-5.50481e-06,1.80215e-09,2.97113,10000000,1
