z2,<dsig|1;0>U,err[1],<dsig|1;0>L,err[2],<dsig|2;0>U,err[3],<dsig|2;0>L,err[4],<ALL|0;0>U,err[5],<ALL|0;0>L,err[6],<ALL|1;0>U,err[7],<ALL|1;0>L,err[8],<dsig|0;1>U,err[9],<dsig|0;1>L,err[10],<dsig|1;-1>U,err[11],<dsig|1;-1>L,err[12],<dsig|1;1>U,err[13],<dsig|1;1>L,err[14],<dsig|2;1>U,err[15],<dsig|2;1>L,err[16],<dsig|2;-1>U,err[17],<dsig|2;-1>L,err[18],<ALL|0;1>U,err[19],<ALL|0;1>L,err[20],<ALL|1;-1>U,err[21],<ALL|1;-1>L,err[22],<ALL|1;1>U,err[23],<ALL|1;1>L,err[24],time[s],neval,fail
,0.1,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00107919,1.06263e-05,0.00019554,1.06263e-05,-0.00138707,1.18625e-05,0.000251326,1.18625e-05,0.00138707,1.18625e-05,-0.000251326,1.18625e-05,0.0110195,1.44695e-05,-0.00199664,1.44695e-05,0.0110195,1.44695e-05,-0.00199664,1.44695e-05,-0.000481823,8.2711e-07,8.73027e-05,8.2711e-07,0.000570323,6.23273e-07,-0.000103338,6.23273e-07,-0.000570323,6.23273e-07,0.000103338,6.23273e-07,3.04972,10000000,1
,0.15,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00106903,1.06263e-05,0.000219452,1.06263e-05,-0.00137401,1.18625e-05,0.000282059,1.18625e-05,0.00137401,1.18625e-05,-0.000282059,1.18625e-05,0.0109157,1.44695e-05,-0.0022408,1.44695e-05,0.0109157,1.44695e-05,-0.0022408,1.44695e-05,-0.000477286,8.2711e-07,9.79785e-05,8.2711e-07,0.000564954,6.23273e-07,-0.000115975,6.23273e-07,-0.000564954,6.23273e-07,0.000115975,6.23273e-07,2.97325,10000000,1
,0.2,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00107797,1.06263e-05,0.000264879,1.06263e-05,-0.0013855,1.18625e-05,0.000340446,1.18625e-05,0.0013855,1.18625e-05,-0.000340446,1.18625e-05,0.011007,1.44695e-05,-0.00270465,1.44695e-05,0.011007,1.44695e-05,-0.00270465,1.44695e-05,-0.00048128,8.2711e-07,0.00011826,8.2711e-07,0.000569681,6.23273e-07,-0.000139982,6.23273e-07,-0.000569681,6.23273e-07,0.000139982,6.23273e-07,2.99635,10000000,1
,0.25,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00110457,1.06263e-05,0.000325872,1.06263e-05,-0.00141969,1.18625e-05,0.00041884,1.18625e-05,0.00141969,1.18625e-05,-0.00041884,1.18625e-05,0.0112786,1.44695e-05,-0.00332745,1.44695e-05,0.0112786,1.44695e-05,-0.00332745,1.44695e-05,-0.000493155,8.2711e-07,0.000145492,8.2711e-07,0.000583737,6.23273e-07,-0.000172216,6.23273e-07,-0.000583737,6.23273e-07,0.000172216,6.23273e-07,3.07677,10000000,1
,0.3,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00113913,1.06263e-05,0.000394143,1.06263e-05,-0.00146412,1.18625e-05,0.000506588,1.18625e-05,0.00146412,1.18625e-05,-0.000506588,1.18625e-05,0.0116316,1.44695e-05,-0.00402456,1.44695e-05,0.0116316,1.44695e-05,-0.00402456,1.44695e-05,-0.000508587,8.2711e-07,0.000175973,8.2711e-07,0.000602004,6.23273e-07,-0.000208295,6.23273e-07,-0.000602004,6.23273e-07,0.000208295,6.23273e-07,3.22119,10000000,1
,0.35,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00117327,1.06263e-05,0.00046396,1.06263e-05,-0.001508,1.18625e-05,0.000596323,1.18625e-05,0.001508,1.18625e-05,-0.000596323,1.18625e-05,0.0119802,1.44695e-05,-0.00473745,1.44695e-05,0.0119802,1.44695e-05,-0.00473745,1.44695e-05,-0.00052383,8.2711e-07,0.000207144,8.2711e-07,0.000620046,6.23273e-07,-0.000245192,6.23273e-07,-0.000620046,6.23273e-07,0.000245192,6.23273e-07,2.96611,10000000,1
,0.4,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00120308,1.06263e-05,0.000533239,1.06263e-05,-0.00154631,1.18625e-05,0.000685367,1.18625e-05,0.00154631,1.18625e-05,-0.000685367,1.18625e-05,0.0122845,1.44695e-05,-0.00544486,1.44695e-05,0.0122845,1.44695e-05,-0.00544486,1.44695e-05,-0.000537138,8.2711e-07,0.000238075,8.2711e-07,0.000635798,6.23273e-07,-0.000281804,6.23273e-07,-0.000635798,6.23273e-07,0.000281804,6.23273e-07,3.07638,10000000,1
,0.45,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00122918,1.06263e-05,0.000602042,1.06263e-05,-0.00157985,1.18625e-05,0.000773798,1.18625e-05,0.00157985,1.18625e-05,-0.000773798,1.18625e-05,0.0125511,1.44695e-05,-0.00614739,1.44695e-05,0.0125511,1.44695e-05,-0.00614739,1.44695e-05,-0.000548791,8.2711e-07,0.000268793,8.2711e-07,0.000649592,6.23273e-07,-0.000318164,6.23273e-07,-0.000649592,6.23273e-07,0.000318164,6.23273e-07,2.98536,10000000,1
,0.5,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00125413,1.06263e-05,0.000669644,1.06263e-05,-0.00161192,1.18625e-05,0.000860686,1.18625e-05,0.00161192,1.18625e-05,-0.000860686,1.18625e-05,0.0128058,1.44695e-05,-0.00683767,1.44695e-05,0.0128058,1.44695e-05,-0.00683767,1.44695e-05,-0.00055993,8.2711e-07,0.000298975,8.2711e-07,0.000662777,6.23273e-07,-0.00035389,6.23273e-07,-0.000662777,6.23273e-07,0.00035389,6.23273e-07,2.96265,10000000,1
,0.55,0.046725,7.29912e-05,0.046725,7.29912e-05,0.134824,7.17439e-05,0.134824,7.17439e-05,-0.0406747,2.48104e-05,-0.0406747,2.48104e-05,-0.0106998,4.47186e-06,-0.0106998,4.47186e-06,-0.00128054,1.06263e-05,0.000732159,1.06263e-05,-0.00164586,1.18625e-05,0.000941036,1.18625e-05,0.00164586,1.18625e-05,-0.000941036,1.18625e-05,0.0130754,1.44695e-05,-0.00747601,1.44695e-05,0.0130754,1.44695e-05,-0.00747601,1.44695e-05,-0.000571719,8.2711e-07,0.000326886,8.2711e-07,0.000676732,6.23273e-07,-0.000386928,6.23273e-07,-0.000676732,6.23273e-07,0.000386928,6.23273e-07,3.0025,10000000,1
