z2,<dsig|1;0>U,err[1],<dsig|1;0>L,err[2],<dsig|2;0>U,err[3],<dsig|2;0>L,err[4],<ALL|0;0>U,err[5],<ALL|0;0>L,err[6],<ALL|1;0>U,err[7],<ALL|1;0>L,err[8],<dsig|0;1>U,err[9],<dsig|0;1>L,err[10],<dsig|1;-1>U,err[11],<dsig|1;-1>L,err[12],<dsig|1;1>U,err[13],<dsig|1;1>L,err[14],<dsig|2;1>U,err[15],<dsig|2;1>L,err[16],<dsig|2;-1>U,err[17],<dsig|2;-1>L,err[18],<ALL|0;1>U,err[19],<ALL|0;1>L,err[20],<ALL|1;-1>U,err[21],<ALL|1;-1>L,err[22],<ALL|1;1>U,err[23],<ALL|1;1>L,err[24],time[s],neval,fail
,0.1,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00490263,1.75437e-05,-0.00138653,1.75437e-05,-0.0132479,2.2998e-05,0.00374668,2.2998e-05,0.0132479,2.2998e-05,-0.00374668,2.2998e-05,0.00712956,1.3761e-05,-0.00201634,1.3761e-05,0.00712956,1.3761e-05,-0.00201634,1.3761e-05,-0.000317133,4.64251e-07,8.96898e-05,4.64251e-07,0.000122213,1.77676e-07,-3.45636e-05,1.77676e-07,-0.000122213,1.77676e-07,3.45636e-05,1.77676e-07,3.00091,10000000,1
,0.15,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00481436,1.75437e-05,-0.00142006,1.75437e-05,-0.0130093,2.2998e-05,0.00383729,2.2998e-05,0.0130093,2.2998e-05,-0.00383729,2.2998e-05,0.00700119,1.3761e-05,-0.0020651,1.3761e-05,0.00700119,1.3761e-05,-0.0020651,1.3761e-05,-0.000311424,4.64251e-07,9.18589e-05,4.64251e-07,0.000120013,1.77676e-07,-3.53994e-05,1.77676e-07,-0.000120013,1.77676e-07,3.53994e-05,1.77676e-07,3.07021,10000000,1
,0.2,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00482288,1.75437e-05,-0.00159454,1.75437e-05,-0.0130323,2.2998e-05,0.00430874,2.2998e-05,0.0130323,2.2998e-05,-0.00430874,2.2998e-05,0.00701358,1.3761e-05,-0.00231882,1.3761e-05,0.00701358,1.3761e-05,-0.00231882,1.3761e-05,-0.000311975,4.64251e-07,0.000103145,4.64251e-07,0.000120225,1.77676e-07,-3.97486e-05,1.77676e-07,-0.000120225,1.77676e-07,3.97486e-05,1.77676e-07,3.02009,10000000,1
,0.25,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00492377,1.75437e-05,-0.00187908,1.75437e-05,-0.013305,2.2998e-05,0.00507763,2.2998e-05,0.013305,2.2998e-05,-0.00507763,2.2998e-05,0.0071603,1.3761e-05,-0.00273261,1.3761e-05,0.0071603,1.3761e-05,-0.00273261,1.3761e-05,-0.000318501,4.64251e-07,0.000121551,4.64251e-07,0.00012274,1.77676e-07,-4.68417e-05,1.77676e-07,-0.00012274,1.77676e-07,4.68417e-05,1.77676e-07,3.08808,10000000,1
,0.3,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.0050689,1.75437e-05,-0.00222091,1.75437e-05,-0.0136972,2.2998e-05,0.00600132,2.2998e-05,0.0136972,2.2998e-05,-0.00600132,2.2998e-05,0.00737136,1.3761e-05,-0.00322971,1.3761e-05,0.00737136,1.3761e-05,-0.00322971,1.3761e-05,-0.000327889,4.64251e-07,0.000143662,4.64251e-07,0.000126358,1.77676e-07,-5.53629e-05,1.77676e-07,-0.000126358,1.77676e-07,5.53629e-05,1.77676e-07,3.01718,10000000,1
,0.35,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00521481,1.75437e-05,-0.00257857,1.75437e-05,-0.0140914,2.2998e-05,0.00696779,2.2998e-05,0.0140914,2.2998e-05,-0.00696779,2.2998e-05,0.00758354,1.3761e-05,-0.00374984,1.3761e-05,0.00758354,1.3761e-05,-0.00374984,1.3761e-05,-0.000337327,4.64251e-07,0.000166798,4.64251e-07,0.000129995,1.77676e-07,-6.42787e-05,1.77676e-07,-0.000129995,1.77676e-07,6.42787e-05,1.77676e-07,3.17818,10000000,1
,0.4,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00534224,1.75437e-05,-0.00293332,1.75437e-05,-0.0144358,2.2998e-05,0.0079264,2.2998e-05,0.0144358,2.2998e-05,-0.0079264,2.2998e-05,0.00776885,1.3761e-05,-0.00426573,1.3761e-05,0.00776885,1.3761e-05,-0.00426573,1.3761e-05,-0.00034557,4.64251e-07,0.000189746,4.64251e-07,0.000133172,1.77676e-07,-7.3122e-05,1.77676e-07,-0.000133172,1.77676e-07,7.3122e-05,1.77676e-07,3.0152,10000000,1
,0.45,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00545107,1.75437e-05,-0.00328523,1.75437e-05,-0.0147298,2.2998e-05,0.00887732,2.2998e-05,0.0147298,2.2998e-05,-0.00887732,2.2998e-05,0.00792711,1.3761e-05,-0.00477748,1.3761e-05,0.00792711,1.3761e-05,-0.00477748,1.3761e-05,-0.00035261,4.64251e-07,0.000212509,4.64251e-07,0.000135884,1.77676e-07,-8.18943e-05,1.77676e-07,-0.000135884,1.77676e-07,8.18943e-05,1.77676e-07,3.02368,10000000,1
,0.5,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00555189,1.75437e-05,-0.00363998,1.75437e-05,-0.0150023,2.2998e-05,0.00983594,2.2998e-05,0.0150023,2.2998e-05,-0.00983594,2.2998e-05,0.00807374,1.3761e-05,-0.00529338,1.3761e-05,0.00807374,1.3761e-05,-0.00529338,1.3761e-05,-0.000359132,4.64251e-07,0.000235457,4.64251e-07,0.000138398,1.77676e-07,-9.07376e-05,1.77676e-07,-0.000138398,1.77676e-07,9.07376e-05,1.77676e-07,3.23075,10000000,1
,0.55,0.190923,0.000131186,0.190923,0.000131186,0.130186,0.000111629,0.130186,0.000111629,-0.0170175,1.09821e-05,-0.0170175,1.09821e-05,-0.00189569,1.1049e-06,-0.00189569,1.1049e-06,0.00565587,1.75437e-05,-0.00399078,1.75437e-05,-0.0152833,2.2998e-05,0.0107839,2.2998e-05,0.0152833,2.2998e-05,-0.0107839,2.2998e-05,0.00822494,1.3761e-05,-0.00580352,1.3761e-05,0.00822494,1.3761e-05,-0.00580352,1.3761e-05,-0.000365858,4.64251e-07,0.000258149,4.64251e-07,0.00014099,1.77676e-07,-9.94823e-05,1.77676e-07,-0.00014099,1.77676e-07,9.94823e-05,1.77676e-07,3.0581,10000000,1
