z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0462709,3.25549e-05,-0,-nan,-0.00756281,5.32098e-06,0,-nan,0.17407,0.000122471,-0,-nan,3.62675,3.22789,0.265818,-0.043447,249.976,20000000,0
0.15,0.0459926,3.23275e-05,-0,-nan,-0.00865908,6.08633e-06,0,-nan,0.174072,0.000122352,-0,-nan,1.74467,1.57498,0.264216,-0.0497443,249.279,20000000,0
0.2,0.0464741,3.2646e-05,-0,-nan,-0.010558,7.41651e-06,0,-nan,0.174068,0.000122275,-0,-nan,0.97784,0.877926,0.266987,-0.0606541,251.465,20000000,0
0.25,0.0476349,3.34434e-05,-0,-nan,-0.013023,9.14313e-06,0,-nan,0.174068,0.000122209,-0,-nan,0.592957,0.519743,0.273657,-0.0748155,248.628,20000000,0
0.3,0.0490816,3.44398e-05,-0,-nan,-0.0157386,1.10435e-05,0,-nan,0.174068,0.000122141,-0,-nan,0.376567,0.319296,0.281968,-0.0904161,249.113,20000000,0
0.35,0.0504925,3.54131e-05,-0,-nan,-0.0184933,1.29703e-05,0,-nan,0.174068,0.000122084,-0,-nan,0.246268,0.201892,0.290072,-0.106241,250.744,20000000,0
0.4,0.0517267,3.62649e-05,-0,-nan,-0.0212082,1.48688e-05,0,-nan,0.174069,0.000122037,-0,-nan,0.16548,0.131701,0.297163,-0.121838,247.408,20000000,0
0.45,0.0528105,3.7013e-05,-0,-nan,-0.0238811,1.67374e-05,0,-nan,0.174069,0.000121999,-0,-nan,0.114159,0.0885279,0.303388,-0.137193,248.275,20000000,0
0.5,0.0538592,3.77345e-05,-0,-nan,-0.026472,1.85466e-05,0,-nan,0.174069,0.000121955,-0,-nan,0.0808133,0.0610326,0.309414,-0.152078,250.709,20000000,0
0.55,0.0549738,3.85017e-05,-0,-nan,-0.0288293,2.01911e-05,0,-nan,0.174069,0.000121912,-0,-nan,0.058587,0.0428626,0.315816,-0.16562,249.884,20000000,0
0.6,0.0561837,3.93296e-05,-0,-nan,-0.03068,2.14766e-05,0,-nan,0.17407,0.000121852,-0,-nan,0.0431724,0.0303378,0.322765,-0.176251,248.996,20000000,0
0.65,0.0574136,4.01654e-05,-0,-nan,-0.0317544,2.22147e-05,0,-nan,0.174071,0.000121777,-0,-nan,0.0319105,0.0213772,0.329828,-0.182422,250.994,20000000,0
0.7,0.0585804,4.09497e-05,-0,-nan,-0.0318019,2.22306e-05,0,-nan,0.174073,0.000121683,-0,-nan,0.0233391,0.0148254,0.336528,-0.182693,248.464,20000000,0
0.75,0.0595896,4.16151e-05,-0,-nan,-0.0307483,2.14734e-05,0,-nan,0.174075,0.000121567,-0,-nan,0.0165489,0.00995835,0.342321,-0.176638,248.821,20000000,0
0.8,0.0603815,4.21198e-05,-0,-nan,-0.02874,2.00479e-05,0,-nan,0.174078,0.00012143,-0,-nan,0.0110551,0.0063264,0.346864,-0.165098,249.975,20000000,0
0.1,0.0419048,2.94786e-05,-0,-nan,-0.00699963,4.924e-06,0,-nan,0.174073,0.000122455,-0,-nan,3.62675,3.22789,0.24073,-0.0402108,248.944,20000000,0
0.15,0.0416563,2.92775e-05,-0,-nan,-0.00797587,5.60572e-06,0,-nan,0.174072,0.000122344,-0,-nan,1.74467,1.57498,0.239306,-0.0458194,252.161,20000000,0
0.2,0.042106,2.95753e-05,-0,-nan,-0.00973289,6.83641e-06,0,-nan,0.174069,0.000122267,-0,-nan,0.97784,0.877926,0.241892,-0.0559139,249.684,20000000,0
