z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0542313,3.85992e-05,-0,-nan,-0.0149402,1.06337e-05,0,-nan,0.174014,0.000123854,-0,-nan,0.639293,0.521164,0.31165,-0.0858566,250.633,20000000,0
0.15,0.0541695,3.85064e-05,-0,-nan,-0.0160889,1.14368e-05,0,-nan,0.174015,0.000123698,-0,-nan,0.306018,0.255764,0.311293,-0.092457,252.677,20000000,0
0.2,0.0547446,3.88797e-05,-0,-nan,-0.0184755,1.31214e-05,0,-nan,0.174015,0.000123586,-0,-nan,0.171886,0.142301,0.314597,-0.106172,249.338,20000000,0
0.25,0.0558451,3.96315e-05,-0,-nan,-0.0218868,1.55324e-05,0,-nan,0.174015,0.000123493,-0,-nan,0.105129,0.0834488,0.320921,-0.125775,252.808,20000000,0
0.3,0.05713,4.05185e-05,-0,-nan,-0.0258928,1.83641e-05,0,-nan,0.174016,0.000123418,-0,-nan,0.0675204,0.0505596,0.328304,-0.148796,253.238,20000000,0
0.35,0.0583522,4.13661e-05,-0,-nan,-0.0301311,2.136e-05,0,-nan,0.174016,0.00012336,-0,-nan,0.0446406,0.0314971,0.335327,-0.173151,251.434,20000000,0
0.4,0.0594241,4.21104e-05,-0,-nan,-0.0344044,2.43804e-05,0,-nan,0.174016,0.000123315,-0,-nan,0.0302721,0.0202664,0.341486,-0.197708,249.353,20000000,0
0.45,0.060373,4.27706e-05,-0,-nan,-0.03869,2.74095e-05,0,-nan,0.174016,0.00012328,-0,-nan,0.0210458,0.0134531,0.346938,-0.222335,248.648,20000000,0
0.5,0.0612638,4.3389e-05,-0,-nan,-0.043031,3.0476e-05,0,-nan,0.174017,0.000123244,-0,-nan,0.0150119,0.00915223,0.352057,-0.247281,249.816,20000000,0
0.55,0.0621274,4.39872e-05,-0,-nan,-0.0473889,3.35521e-05,0,-nan,0.174017,0.000123207,-0,-nan,0.0109791,0.0063208,0.357019,-0.272323,253.409,20000000,0
0.6,0.0629394,4.45471e-05,-0,-nan,-0.0515577,3.64914e-05,0,-nan,0.174018,0.000123166,-0,-nan,0.00817665,0.00437414,0.361683,-0.296278,252.097,20000000,0
0.65,0.0636324,4.50209e-05,-0,-nan,-0.055185,3.90442e-05,0,-nan,0.17402,0.000123121,-0,-nan,0.00611605,0.00299495,0.365663,-0.317119,251.636,20000000,0
0.7,0.0641537,4.53713e-05,-0,-nan,-0.0578366,4.09037e-05,0,-nan,0.174021,0.000123073,-0,-nan,0.0045292,0.0020061,0.368655,-0.332354,252.428,20000000,0
0.75,0.064477,4.55781e-05,-0,-nan,-0.0591139,4.1787e-05,0,-nan,0.174022,0.000123015,-0,-nan,0.00324985,0.0012963,0.37051,-0.339691,252.917,20000000,0
