z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0500536,3.65242e-05,-0,-nan,-0.0112741,8.22674e-06,0,-nan,0.173995,0.000126964,-0,-nan,0.159396,0.116304,0.287674,-0.0647957,253.222,20000000,0
0.15,0.0501623,3.64706e-05,-0,-nan,-0.0132316,9.62008e-06,0,-nan,0.173997,0.000126505,-0,-nan,0.075876,0.0575463,0.288295,-0.0760453,250.985,20000000,0
0.2,0.0505096,3.66345e-05,-0,-nan,-0.0162407,1.17793e-05,0,-nan,0.174008,0.000126207,-0,-nan,0.0427249,0.0319367,0.290272,-0.0933331,250.782,20000000,0
0.25,0.0510168,3.69375e-05,-0,-nan,-0.0201564,1.45937e-05,0,-nan,0.174011,0.000125988,-0,-nan,0.0263869,0.0184807,0.293182,-0.115834,251.131,20000000,0
0.3,0.0515511,3.72786e-05,-0,-nan,-0.0246961,1.78587e-05,0,-nan,0.174013,0.000125836,-0,-nan,0.0171611,0.0109744,0.296248,-0.141921,250.918,20000000,0
0.35,0.052035,3.75977e-05,-0,-nan,-0.0295987,2.13864e-05,0,-nan,0.174015,0.000125734,-0,-nan,0.0114812,0.0066856,0.299026,-0.170093,249.819,20000000,0
0.4,0.0524538,3.78767e-05,-0,-nan,-0.0346924,2.50513e-05,0,-nan,0.174016,0.000125657,-0,-nan,0.00786201,0.00421073,0.30143,-0.199363,249.695,20000000,0
0.45,0.0528218,3.81235e-05,-0,-nan,-0.0399398,2.88261e-05,0,-nan,0.174018,0.000125595,-0,-nan,0.00551021,0.00273922,0.303543,-0.229516,250.286,20000000,0
0.5,0.0531495,3.83449e-05,-0,-nan,-0.045402,3.27554e-05,0,-nan,0.174019,0.000125546,-0,-nan,0.00396131,0.00182265,0.305424,-0.260903,250.55,20000000,0
0.55,0.0534271,3.85355e-05,-0,-nan,-0.0511349,3.68822e-05,0,-nan,0.174019,0.000125515,-0,-nan,0.00292304,0.0012227,0.307018,-0.293846,251.655,20000000,0
0.6,0.053629,3.868e-05,-0,-nan,-0.0571084,4.11895e-05,0,-nan,0.17402,0.000125512,-0,-nan,0.00220007,0.000811839,0.308178,-0.328172,251.782,20000000,0
0.65,0.0537335,3.87593e-05,-0,-nan,-0.0631393,4.55439e-05,0,-nan,0.174012,0.000125519,-0,-nan,0.0016649,0.000525113,0.308792,-0.362845,252.915,20000000,0
0.7,0.0537402,3.87983e-05,-0,-nan,-0.0689321,4.97663e-05,0,-nan,0.174014,0.000125631,-0,-nan,0.00124772,0.000325965,0.308827,-0.39613,250.266,20000000,0
0.75,0.0536612,3.88043e-05,-0,-nan,-0.0739862,5.3502e-05,0,-nan,0.174016,0.000125837,-0,-nan,0.000905338,0.000191333,0.308369,-0.425169,252.934,20000000,0
0.8,0.0535247,3.88034e-05,-0,-nan,-0.077619,5.62709e-05,0,-nan,0.174018,0.000126157,-0,-nan,0.000617041,0.000104352,0.307581,-0.44604,251.325,20000000,0
0.1,0.0516653,3.77152e-05,-0,-nan,-0.0113965,8.31934e-06,0,-nan,0.173995,0.000127015,-0,-nan,0.159396,0.116304,0.296935,-0.065499,251.416,20000000,0
0.15,0.0517513,3.76452e-05,-0,-nan,-0.0131036,9.53188e-06,0,-nan,0.173997,0.00012657,-0,-nan,0.075876,0.0575463,0.297425,-0.0753091,251.883,20000000,0
0.2,0.0520951,3.78011e-05,-0,-nan,-0.0159755,1.15921e-05,0,-nan,0.174007,0.000126263,-0,-nan,0.0427249,0.0319367,0.299384,-0.0918094,248.411,20000000,0
0.25,0.0526196,3.81116e-05,-0,-nan,-0.0198842,1.44018e-05,0,-nan,0.174011,0.000126033,-0,-nan,0.0263869,0.0184807,0.302393,-0.11427,250.482,20000000,0
0.3,0.0531837,3.84698e-05,-0,-nan,-0.0245393,1.77502e-05,0,-nan,0.174013,0.00012587,-0,-nan,0.0171611,0.0109744,0.30563,-0.14102,251.775,20000000,0
0.35,0.0537028,3.88107e-05,-0,-nan,-0.0296638,2.14378e-05,0,-nan,0.174015,0.00012576,-0,-nan,0.0114812,0.0066856,0.30861,-0.170467,254.92,20000000,0
0.4,0.0541586,3.91136e-05,-0,-nan,-0.0350717,2.53289e-05,0,-nan,0.174016,0.000125676,-0,-nan,0.00786201,0.00421073,0.311227,-0.201542,254.932,20000000,0
0.45,0.0545649,3.93855e-05,-0,-nan,-0.0407226,2.9394e-05,0,-nan,0.174018,0.000125608,-0,-nan,0.00551021,0.00273922,0.31356,-0.234014,254.068,20000000,0
0.5,0.0549319,3.96333e-05,-0,-nan,-0.0466858,3.36838e-05,0,-nan,0.174019,0.000125554,-0,-nan,0.00396131,0.00182265,0.315667,-0.26828,246.623,20000000,0
0.55,0.0552469,3.98492e-05,-0,-nan,-0.0530254,3.82469e-05,0,-nan,0.17402,0.000125519,-0,-nan,0.00292304,0.0012227,0.317475,-0.304709,254.364,20000000,0
0.6,0.0554792,4.00144e-05,-0,-nan,-0.0597089,4.3065e-05,0,-nan,0.17402,0.000125512,-0,-nan,0.00220007,0.000811839,0.318809,-0.343115,253.392,20000000,0
0.65,0.0556021,4.01056e-05,-0,-nan,-0.0665268,4.79855e-05,0,-nan,0.174012,0.000125514,-0,-nan,0.0016649,0.000525113,0.31953,-0.382311,251.961,20000000,0
0.7,0.0556128,4.01469e-05,-0,-nan,-0.0731354,5.27964e-05,0,-nan,0.174014,0.000125621,-0,-nan,0.00124772,0.000325965,0.319588,-0.420284,252.568,20000000,0
0.75,0.0555236,4.01454e-05,-0,-nan,-0.0789478,5.70818e-05,0,-nan,0.174016,0.00012582,-0,-nan,0.000905338,0.000191333,0.319071,-0.45368,249.149,20000000,0
0.8,0.0553664,4.01294e-05,-0,-nan,-0.0831556,6.0271e-05,0,-nan,0.174019,0.000126128,-0,-nan,0.000617041,0.000104352,0.318163,-0.477854,251.736,20000000,0
0.1,0.0450867,3.28808e-05,-0,-nan,-0.011287,8.23139e-06,0,-nan,0.173994,0.00012689,-0,-nan,0.159396,0.116304,0.259128,-0.0648703,250.134,20000000,0
0.15,0.0452464,3.2876e-05,-0,-nan,-0.0135191,9.82298e-06,0,-nan,0.173996,0.000126425,-0,-nan,0.075876,0.0575463,0.260043,-0.0776979,254.211,20000000,0
0.2,0.0456083,3.30636e-05,-0,-nan,-0.0166466,1.20679e-05,0,-nan,0.174008,0.000126146,-0,-nan,0.0427249,0.0319367,0.262105,-0.0956658,253.391,20000000,0
0.25,0.0460917,3.33579e-05,-0,-nan,-0.0205181,1.48495e-05,0,-nan,0.174011,0.000125937,-0,-nan,0.0263869,0.0184807,0.264878,-0.117912,251.695,20000000,0
0.3,0.0465809,3.36759e-05,-0,-nan,-0.0248696,1.79796e-05,0,-nan,0.174013,0.000125804,-0,-nan,0.0171611,0.0109744,0.267686,-0.142917,254.379,20000000,0
0.35,0.0470142,3.39638e-05,-0,-nan,-0.0294653,2.12862e-05,0,-nan,0.174015,0.000125711,-0,-nan,0.0114812,0.0066856,0.270173,-0.169326,249.018,20000000,0
0.4,0.0473841,3.4212e-05,-0,-nan,-0.0341544,2.466e-05,0,-nan,0.174016,0.000125642,-0,-nan,0.00786201,0.00421073,0.272297,-0.196271,253.599,20000000,0
