z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0436401,3.07986e-05,-0,-nan,-0.00367815,2.59582e-06,0,-nan,0.174068,0.000122847,-0,-nan,8.95724,8.28946,0.250708,-0.0211306,248.036,20000000,0
0.15,0.0432365,3.04922e-05,-0,-nan,-0.00471496,3.32519e-06,0,-nan,0.174059,0.000122753,-0,-nan,4.31886,4.03474,0.248402,-0.0270883,249.441,20000000,0
0.2,0.0436344,3.07586e-05,-0,-nan,-0.00639569,4.50843e-06,0,-nan,0.174057,0.000122696,-0,-nan,2.41801,2.25071,0.25069,-0.0367448,250.638,20000000,0
0.25,0.0447662,3.154e-05,-0,-nan,-0.00848465,5.97786e-06,0,-nan,0.17404,0.00012262,-0,-nan,1.46021,1.33762,0.257218,-0.0487512,246.703,20000000,0
0.3,0.0462355,3.25642e-05,-0,-nan,-0.0107223,7.55186e-06,0,-nan,0.174038,0.000122577,-0,-nan,0.922251,0.826366,0.265664,-0.0616093,253.31,20000000,0
0.35,0.0476896,3.35768e-05,-0,-nan,-0.0129572,9.12278e-06,0,-nan,0.174037,0.000122534,-0,-nan,0.599894,0.525605,0.274019,-0.0744507,251.97,20000000,0
0.4,0.0489626,3.44632e-05,-0,-nan,-0.0151502,1.06637e-05,0,-nan,0.174037,0.000122499,-0,-nan,0.401251,0.344705,0.281334,-0.0870513,251.716,20000000,0
0.45,0.0500779,3.5239e-05,-0,-nan,-0.0173036,1.21763e-05,0,-nan,0.174037,0.000122467,-0,-nan,0.275726,0.232819,0.287742,-0.0994248,249.936,20000000,0
0.5,0.0511762,3.6001e-05,-0,-nan,-0.0193552,1.36159e-05,0,-nan,0.174038,0.000122431,-0,-nan,0.194425,0.161313,0.294053,-0.111213,251.048,20000000,0
0.55,0.0523967,3.68455e-05,-0,-nan,-0.0211311,1.48594e-05,0,-nan,0.174038,0.000122384,-0,-nan,0.140309,0.113989,0.301065,-0.121417,250.824,20000000,0
0.6,0.0538037,3.78158e-05,-0,-nan,-0.0223602,1.57159e-05,0,-nan,0.174039,0.000122323,-0,-nan,0.102816,0.0813338,0.309147,-0.128478,252.812,20000000,0
0.65,0.0553246,3.88591e-05,-0,-nan,-0.0228197,1.60282e-05,0,-nan,0.17404,0.000122243,-0,-nan,0.0755118,0.0578831,0.317884,-0.131117,250.132,20000000,0
0.7,0.056865,3.99078e-05,-0,-nan,-0.0223291,1.56705e-05,0,-nan,0.174043,0.000122143,-0,-nan,0.0548546,0.0406076,0.326731,-0.128297,251.993,20000000,0
0.75,0.0582927,4.08664e-05,-0,-nan,-0.0208982,1.46508e-05,0,-nan,0.174045,0.000122016,-0,-nan,0.0386389,0.0276118,0.334928,-0.120073,253.443,20000000,0
0.8,0.0595009,4.16595e-05,-0,-nan,-0.0187303,1.3114e-05,0,-nan,0.174049,0.00012186,-0,-nan,0.02566,0.0177494,0.341862,-0.107615,253.25,20000000,0
0.1,0.039521,2.78883e-05,-0,-nan,-0.00326241,2.30214e-06,0,-nan,0.17407,0.000122833,-0,-nan,8.95724,8.28946,0.227041,-0.018742,250.587,20000000,0
0.15,0.0391548,2.76095e-05,-0,-nan,-0.00419231,2.95615e-06,0,-nan,0.174062,0.000122738,-0,-nan,4.31886,4.03474,0.224947,-0.0240851,250.342,20000000,0
0.2,0.0395183,2.78546e-05,-0,-nan,-0.00574567,4.04985e-06,0,-nan,0.174057,0.000122685,-0,-nan,2.41801,2.25071,0.227042,-0.0330102,248.529,20000000,0
0.25,0.0405543,2.85771e-05,-0,-nan,-0.00771058,5.43335e-06,0,-nan,0.17405,0.000122646,-0,-nan,1.46021,1.33762,0.233004,-0.044301,250.571,20000000,0
0.3,0.041895,2.95053e-05,-0,-nan,-0.00984409,6.93289e-06,0,-nan,0.174038,0.00012257,-0,-nan,0.922251,0.826366,0.240723,-0.0565629,251.246,20000000,0
0.35,0.0432266,3.0433e-05,-0,-nan,-0.0120034,8.4508e-06,0,-nan,0.174038,0.000122529,-0,-nan,0.599894,0.525605,0.248375,-0.06897,251.557,20000000,0
0.4,0.0443962,3.12478e-05,-0,-nan,-0.0141489,9.95859e-06,0,-nan,0.174037,0.000122495,-0,-nan,0.401251,0.344705,0.255095,-0.0812982,253.064,20000000,0
