z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0391793,2.75691e-05,-0,-nan,-0.00788088,5.5455e-06,0,-nan,0.174072,0.000122489,-0,-nan,3.62675,3.22789,0.225075,-0.0452736,250.023,20000000,0
0.15,0.0390188,2.74298e-05,-0,-nan,-0.00898954,6.31954e-06,0,-nan,0.174069,0.000122369,-0,-nan,1.74467,1.57498,0.224157,-0.0516435,251.494,20000000,0
0.2,0.0395144,2.77618e-05,-0,-nan,-0.0108648,7.63335e-06,0,-nan,0.174068,0.000122296,-0,-nan,0.97784,0.877926,0.227006,-0.0624172,250.966,20000000,0
0.25,0.0405825,2.84937e-05,-0,-nan,-0.0132776,9.32243e-06,0,-nan,0.174068,0.000122216,-0,-nan,0.592957,0.519743,0.233142,-0.0762785,251.154,20000000,0
0.3,0.0418844,2.93906e-05,-0,-nan,-0.0159243,1.11742e-05,0,-nan,0.174068,0.000122145,-0,-nan,0.376567,0.319296,0.240621,-0.0914833,247.714,20000000,0
0.35,0.0431496,3.02638e-05,-0,-nan,-0.0186027,1.30474e-05,0,-nan,0.174068,0.000122086,-0,-nan,0.246268,0.201892,0.247889,-0.10687,248.959,20000000,0
0.4,0.0442631,3.10327e-05,-0,-nan,-0.0212385,1.48903e-05,0,-nan,0.174069,0.000122039,-0,-nan,0.16548,0.131701,0.254285,-0.122012,252.41,20000000,0
0.45,0.0452474,3.17119e-05,-0,-nan,-0.0238294,1.6701e-05,0,-nan,0.174068,0.000121997,-0,-nan,0.114159,0.0885279,0.259941,-0.136897,251.492,20000000,0
0.5,0.046193,3.23634e-05,-0,-nan,-0.0263351,1.84507e-05,0,-nan,0.174068,0.000121955,-0,-nan,0.0808133,0.0610326,0.265373,-0.151292,254.214,20000000,0
0.55,0.0471709,3.30366e-05,-0,-nan,-0.0286055,2.00341e-05,0,-nan,0.174069,0.000121911,-0,-nan,0.058587,0.0428626,0.27099,-0.164334,252.241,20000000,0
0.6,0.0481914,3.37345e-05,-0,-nan,-0.0303743,2.12623e-05,0,-nan,0.17407,0.000121851,-0,-nan,0.0431724,0.0303378,0.276851,-0.174495,250.63,20000000,0
0.65,0.049186,3.44091e-05,-0,-nan,-0.0313809,2.19532e-05,0,-nan,0.174071,0.000121775,-0,-nan,0.0319105,0.0213772,0.282563,-0.180276,249.163,20000000,0
0.7,0.0500849,3.50107e-05,-0,-nan,-0.0313853,2.19392e-05,0,-nan,0.174073,0.000121682,-0,-nan,0.0233391,0.0148254,0.287724,-0.1803,249.267,20000000,0
0.75,0.0508195,3.54902e-05,-0,-nan,-0.0303201,2.11743e-05,0,-nan,0.174075,0.000121567,-0,-nan,0.0165489,0.00995835,0.29194,-0.174178,249.871,20000000,0
0.8,0.0513559,3.58239e-05,-0,-nan,-0.0283326,1.97638e-05,0,-nan,0.174078,0.00012143,-0,-nan,0.0110551,0.0063264,0.295016,-0.162758,248.74,20000000,0
0.1,0.0379133,2.66816e-05,-0,-nan,-0.00782088,5.50396e-06,0,-nan,0.174072,0.000122503,-0,-nan,3.62675,3.22789,0.217803,-0.0449291,251.261,20000000,0
0.15,0.0377709,2.65559e-05,-0,-nan,-0.00894969,6.29235e-06,0,-nan,0.174068,0.000122384,-0,-nan,1.74467,1.57498,0.216989,-0.0514149,252.758,20000000,0
0.2,0.0382549,2.68797e-05,-0,-nan,-0.0107812,7.57541e-06,0,-nan,0.174067,0.000122308,-0,-nan,0.97784,0.877926,0.219772,-0.0619374,250.384,20000000,0
0.25,0.0392833,2.75839e-05,-0,-nan,-0.0130891,9.19084e-06,0,-nan,0.174067,0.000122226,-0,-nan,0.592957,0.519743,0.225679,-0.0751956,251.342,20000000,0
0.3,0.0405304,2.84426e-05,-0,-nan,-0.0155837,1.0936e-05,0,-nan,0.174067,0.000122154,-0,-nan,0.376567,0.319296,0.232843,-0.089527,254.013,20000000,0
0.35,0.0417371,2.92751e-05,-0,-nan,-0.0180768,1.26793e-05,0,-nan,0.174068,0.000122094,-0,-nan,0.246268,0.201892,0.239775,-0.103849,251.471,20000000,0
0.4,0.0427936,3.00037e-05,-0,-nan,-0.0205016,1.43742e-05,0,-nan,0.174067,0.000122043,-0,-nan,0.16548,0.131701,0.245845,-0.117779,250.77,20000000,0
0.45,0.0437228,3.06464e-05,-0,-nan,-0.0228596,1.60229e-05,0,-nan,0.174068,0.000122009,-0,-nan,0.114159,0.0885279,0.251183,-0.131326,249.736,20000000,0
0.5,0.0446128,3.12593e-05,-0,-nan,-0.0251179,1.75996e-05,0,-nan,0.174068,0.000121966,-0,-nan,0.0808133,0.0610326,0.256295,-0.144299,249.909,20000000,0
0.55,0.0455348,3.18924e-05,-0,-nan,-0.0271459,1.90129e-05,0,-nan,0.174069,0.000121917,-0,-nan,0.058587,0.0428626,0.261591,-0.15595,251.228,20000000,0
0.6,0.0465029,3.25542e-05,-0,-nan,-0.0287103,2.00986e-05,0,-nan,0.17407,0.000121857,-0,-nan,0.0431724,0.0303378,0.267151,-0.164936,252.422,20000000,0
0.65,0.0474541,3.31993e-05,-0,-nan,-0.0295857,2.06984e-05,0,-nan,0.174071,0.000121781,-0,-nan,0.0319105,0.0213772,0.272614,-0.169963,251.177,20000000,0
0.7,0.0483238,3.37815e-05,-0,-nan,-0.0295671,2.06693e-05,0,-nan,0.174073,0.000121688,-0,-nan,0.0233391,0.0148254,0.277607,-0.169855,250.747,20000000,0
0.75,0.0490455,3.42534e-05,-0,-nan,-0.0286045,1.99774e-05,0,-nan,0.174075,0.000121574,-0,-nan,0.0165489,0.00995835,0.28175,-0.164323,250.859,20000000,0
