z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0369287,2.60707e-05,-0,-nan,-0.00412415,2.91154e-06,0,-nan,0.174062,0.000122883,-0,-nan,8.95724,8.28946,0.212158,-0.0236936,251.201,20000000,0
0.15,0.036638,2.5844e-05,-0,-nan,-0.00517556,3.65077e-06,0,-nan,0.174057,0.000122778,-0,-nan,4.31886,4.03474,0.210494,-0.0297348,249.206,20000000,0
0.2,0.0370319,2.61097e-05,-0,-nan,-0.00683397,4.81836e-06,0,-nan,0.174054,0.000122718,-0,-nan,2.41801,2.25071,0.212761,-0.0392635,250.722,20000000,0
0.25,0.0380467,2.68097e-05,-0,-nan,-0.00887275,6.25222e-06,0,-nan,0.174038,0.000122637,-0,-nan,1.46021,1.33762,0.218611,-0.0509816,250.431,20000000,0
0.3,0.0393423,2.77116e-05,-0,-nan,-0.0110451,7.77985e-06,0,-nan,0.174037,0.000122587,-0,-nan,0.922251,0.826366,0.226057,-0.0634639,249.891,20000000,0
0.35,0.0406211,2.86016e-05,-0,-nan,-0.0132089,9.30047e-06,0,-nan,0.174037,0.000122541,-0,-nan,0.599894,0.525605,0.233405,-0.075897,251.306,20000000,0
0.4,0.0417455,2.93842e-05,-0,-nan,-0.0153296,1.07903e-05,0,-nan,0.174037,0.000122503,-0,-nan,0.401251,0.344705,0.239865,-0.0880823,251.331,20000000,0
0.45,0.0427356,3.00727e-05,-0,-nan,-0.0174094,1.22509e-05,0,-nan,0.174037,0.000122469,-0,-nan,0.275726,0.232819,0.245554,-0.100033,249.009,20000000,0
0.5,0.0437053,3.07455e-05,-0,-nan,-0.0193851,1.36369e-05,0,-nan,0.174038,0.000122431,-0,-nan,0.194425,0.161313,0.251126,-0.111385,250.627,20000000,0
0.55,0.0447632,3.14773e-05,-0,-nan,-0.0210843,1.48264e-05,0,-nan,0.174038,0.000122383,-0,-nan,0.140309,0.113989,0.257204,-0.121148,252.257,20000000,0
0.6,0.0459536,3.22979e-05,-0,-nan,-0.0222422,1.56326e-05,0,-nan,0.174039,0.000122321,-0,-nan,0.102816,0.0813338,0.264042,-0.1278,250.035,20000000,0
0.65,0.0472113,3.31599e-05,-0,-nan,-0.0226438,1.59044e-05,0,-nan,0.174041,0.000122241,-0,-nan,0.0755118,0.0578831,0.271266,-0.130107,250.354,20000000,0
0.7,0.048456,3.40059e-05,-0,-nan,-0.0221177,1.55219e-05,0,-nan,0.174043,0.000122141,-0,-nan,0.0548546,0.0406076,0.278415,-0.127082,251.768,20000000,0
