z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0360913,2.59062e-05,-0,-nan,-0.000808487,5.80328e-07,0,-nan,0.174055,0.000124936,-0,-nan,27.9005,26.1577,0.207356,-0.00464501,172.384,20000000,0
0.15,0.0356793,2.54452e-05,-0,-nan,-0.00189066,1.34835e-06,0,-nan,0.173987,0.000124081,-0,-nan,13.4601,12.7186,0.205069,-0.0108667,171.605,20000000,0
0.2,0.0359547,2.56704e-05,-0,-nan,-0.00345935,2.46986e-06,0,-nan,0.173974,0.000124211,-0,-nan,7.5318,7.0952,0.206667,-0.0198843,172.807,20000000,0
0.25,0.0368672,2.63298e-05,-0,-nan,-0.00529556,3.78199e-06,0,-nan,0.173972,0.000124248,-0,-nan,4.54132,4.2214,0.211914,-0.0304391,172.35,20000000,0
0.3,0.0380752,2.71883e-05,-0,-nan,-0.00720164,5.14247e-06,0,-nan,0.173973,0.000124229,-0,-nan,2.86252,2.61228,0.218857,-0.0413951,172.044,20000000,0
0.35,0.0392762,2.80438e-05,-0,-nan,-0.00908507,6.48688e-06,0,-nan,0.173969,0.000124217,-0,-nan,1.85835,1.66446,0.225765,-0.0522222,172.526,20000000,0
0.4,0.0403245,2.87889e-05,-0,-nan,-0.0109402,7.81054e-06,0,-nan,0.173968,0.000124201,-0,-nan,1.24093,1.09334,0.231792,-0.0628861,172.731,20000000,0
0.45,0.0412388,2.94346e-05,-0,-nan,-0.0127692,9.11413e-06,0,-nan,0.173968,0.000124171,-0,-nan,0.851501,0.739513,0.237048,-0.0733997,172.248,20000000,0
0.5,0.0421478,3.00756e-05,-0,-nan,-0.0144874,1.03379e-05,0,-nan,0.173969,0.00012414,-0,-nan,0.599567,0.513144,0.242272,-0.0832759,172.407,20000000,0
0.55,0.0431856,3.08046e-05,-0,-nan,-0.0158991,1.1341e-05,0,-nan,0.173969,0.000124094,-0,-nan,0.431962,0.363263,0.248237,-0.0913903,172.519,20000000,0
0.6,0.0444237,3.16705e-05,-0,-nan,-0.0167296,1.19269e-05,0,-nan,0.17397,0.000124027,-0,-nan,0.315884,0.259811,0.255352,-0.0961636,172.356,20000000,0
0.65,0.045806,3.26312e-05,-0,-nan,-0.0167816,1.19548e-05,0,-nan,0.173972,0.000123934,-0,-nan,0.231447,0.185432,0.263296,-0.0964614,172.517,20000000,0
0.7,0.0472512,3.36269e-05,-0,-nan,-0.015911,1.13233e-05,0,-nan,0.173974,0.000123811,-0,-nan,0.167703,0.130513,0.271599,-0.0914564,172.134,20000000,0
0.75,0.048633,3.4564e-05,-0,-nan,-0.014171,1.00715e-05,0,-nan,0.173977,0.000123647,-0,-nan,0.117831,0.0890438,0.279537,-0.0814532,172.625,20000000,0
0.8,0.0498402,3.53599e-05,-0,-nan,-0.0117955,8.3685e-06,0,-nan,0.173982,0.000123434,-0,-nan,0.0780711,0.0574188,0.286468,-0.0677972,172.242,20000000,0
0.1,0.0349059,2.49408e-05,-0,-nan,-0.00109237,7.80513e-07,0,-nan,0.174029,0.000124346,-0,-nan,27.9005,26.1577,0.200575,-0.00627694,172.561,20000000,0
0.15,0.0345212,2.46301e-05,-0,-nan,-0.0021849,1.55887e-06,0,-nan,0.173984,0.000124133,-0,-nan,13.4601,12.7186,0.198417,-0.0125581,172.267,20000000,0
0.2,0.0347959,2.48492e-05,-0,-nan,-0.00371858,2.65559e-06,0,-nan,0.173973,0.000124241,-0,-nan,7.5318,7.0952,0.200007,-0.0213744,172.678,20000000,0
0.25,0.0356838,2.54868e-05,-0,-nan,-0.00547708,3.91195e-06,0,-nan,0.173973,0.000124259,-0,-nan,4.54132,4.2214,0.205111,-0.0314824,172.449,20000000,0
0.3,0.0368546,2.63174e-05,-0,-nan,-0.00727176,5.19267e-06,0,-nan,0.173973,0.000124232,-0,-nan,2.86252,2.61228,0.211841,-0.0417982,172.571,20000000,0
0.35,0.0380169,2.71442e-05,-0,-nan,-0.00901834,6.43913e-06,0,-nan,0.17397,0.000124215,-0,-nan,1.85835,1.66446,0.218526,-0.0518386,172.907,20000000,0
0.4,0.0390303,2.78638e-05,-0,-nan,-0.0107152,7.64961e-06,0,-nan,0.173969,0.000124196,-0,-nan,1.24093,1.09334,0.224353,-0.0615929,172.761,20000000,0
0.45,0.0399133,2.84867e-05,-0,-nan,-0.0123678,8.82709e-06,0,-nan,0.173969,0.000124164,-0,-nan,0.851501,0.739513,0.229428,-0.0710921,172.044,20000000,0
0.5,0.0407898,2.91045e-05,-0,-nan,-0.0139008,9.9186e-06,0,-nan,0.173969,0.000124131,-0,-nan,0.599567,0.513144,0.234465,-0.0799041,172.348,20000000,0
