z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0420686,2.95284e-05,-0,-nan,-0.0116412,8.17106e-06,0,-nan,0.174083,0.00012219,-0,-nan,1.65212,1.42016,0.241659,-0.0668715,250.536,20000000,0
0.15,0.0420384,2.9477e-05,-0,-nan,-0.0128689,9.0236e-06,0,-nan,0.174082,0.000122065,-0,-nan,0.793168,0.694488,0.241486,-0.0739244,249.954,20000000,0
0.2,0.0426262,2.98641e-05,-0,-nan,-0.0149945,1.05052e-05,0,-nan,0.174083,0.000121963,-0,-nan,0.444944,0.386846,0.244861,-0.0861343,248.502,20000000,0
0.25,0.0437269,3.06128e-05,-0,-nan,-0.0177814,1.24486e-05,0,-nan,0.174084,0.000121874,-0,-nan,0.270759,0.228186,0.251183,-0.102143,251.037,20000000,0
0.3,0.0450125,3.14936e-05,-0,-nan,-0.020872,1.46034e-05,0,-nan,0.174085,0.000121801,-0,-nan,0.172748,0.139444,0.258566,-0.119896,249.166,20000000,0
0.35,0.0462382,3.2335e-05,-0,-nan,-0.0240055,1.67874e-05,0,-nan,0.174086,0.000121741,-0,-nan,0.113483,0.0876768,0.265606,-0.137894,250.97,20000000,0
0.4,0.0473107,3.30715e-05,-0,-nan,-0.0270672,1.89208e-05,0,-nan,0.174087,0.000121692,-0,-nan,0.0765458,0.0569011,0.271765,-0.155481,251.912,20000000,0
0.45,0.0482548,3.37201e-05,-0,-nan,-0.0300527,2.10006e-05,0,-nan,0.174085,0.000121649,-0,-nan,0.0529773,0.0380705,0.277191,-0.172633,252.751,20000000,0
0.5,0.0491437,3.4329e-05,-0,-nan,-0.0329605,2.30243e-05,0,-nan,0.174085,0.000121606,-0,-nan,0.0376223,0.0261181,0.282296,-0.189335,249.98,20000000,0
0.55,0.0500219,3.49279e-05,-0,-nan,-0.0356945,2.49238e-05,0,-nan,0.174086,0.000121556,-0,-nan,0.027376,0.0182308,0.28734,-0.205039,247.233,20000000,0
0.6,0.0508797,3.5509e-05,-0,-nan,-0.0380331,2.65434e-05,0,-nan,0.174087,0.000121496,-0,-nan,0.020264,0.0127992,0.292266,-0.218472,250.558,20000000,0
0.65,0.0516533,3.60261e-05,-0,-nan,-0.039711,2.76969e-05,0,-nan,0.174087,0.000121419,-0,-nan,0.0150542,0.00892748,0.296709,-0.22811,247.726,20000000,0
0.7,0.052288,3.64411e-05,-0,-nan,-0.0404558,2.81949e-05,0,-nan,0.174089,0.000121328,-0,-nan,0.0110694,0.00611706,0.300352,-0.232386,249.444,20000000,0
0.75,0.0527443,3.67253e-05,-0,-nan,-0.0401198,2.7935e-05,0,-nan,0.174091,0.000121218,-0,-nan,0.00788929,0.00405528,0.302969,-0.230452,248.446,20000000,0
0.8,0.0530189,3.6875e-05,-0,-nan,-0.0387563,2.69553e-05,0,-nan,0.174094,0.000121084,-0,-nan,0.00529414,0.00254296,0.304541,-0.222616,250.605,20000000,0
0.1,0.043368,3.04349e-05,-0,-nan,-0.0111557,7.82889e-06,0,-nan,0.174084,0.00012217,-0,-nan,1.65212,1.42016,0.24912,-0.0640821,249.823,20000000,0
0.15,0.0432737,3.03376e-05,-0,-nan,-0.0122241,8.56988e-06,0,-nan,0.174084,0.000122044,-0,-nan,0.793168,0.694488,0.24858,-0.0702197,249.156,20000000,0
