z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0394455,2.78304e-05,-0,-nan,-0.00277179,1.95561e-06,0,-nan,0.174078,0.00012282,-0,-nan,8.95724,8.28946,0.226596,-0.0159226,251.677,20000000,0
0.15,0.0390593,2.75342e-05,-0,-nan,-0.00361504,2.54836e-06,0,-nan,0.174066,0.000122705,-0,-nan,4.31886,4.03474,0.224393,-0.0207682,252.673,20000000,0
0.2,0.0394033,2.77676e-05,-0,-nan,-0.00509464,3.5902e-06,0,-nan,0.174059,0.00012266,-0,-nan,2.41801,2.25071,0.226379,-0.0292696,252.224,20000000,0
0.25,0.0404235,2.84806e-05,-0,-nan,-0.0070142,4.94189e-06,0,-nan,0.174051,0.000122628,-0,-nan,1.46021,1.33762,0.232251,-0.0402997,252.864,20000000,0
0.3,0.041753,2.9402e-05,-0,-nan,-0.0091379,6.43482e-06,0,-nan,0.174039,0.000122556,-0,-nan,0.922251,0.826366,0.239907,-0.0525051,248.877,20000000,0
0.35,0.0430776,3.03257e-05,-0,-nan,-0.0113228,7.971e-06,0,-nan,0.174038,0.000122519,-0,-nan,0.599894,0.525605,0.247518,-0.0650593,251.778,20000000,0
0.4,0.0442431,3.11383e-05,-0,-nan,-0.0135268,9.52018e-06,0,-nan,0.174038,0.000122488,-0,-nan,0.401251,0.344705,0.254216,-0.0777235,249.771,20000000,0
0.45,0.0452701,3.18536e-05,-0,-nan,-0.0157465,1.10798e-05,0,-nan,0.174037,0.000122459,-0,-nan,0.275726,0.232819,0.260117,-0.0904775,250.196,20000000,0
0.5,0.0462855,3.25587e-05,-0,-nan,-0.017911,1.25991e-05,0,-nan,0.174038,0.000122424,-0,-nan,0.194425,0.161313,0.265951,-0.102914,250.739,20000000,0
0.55,0.0474136,3.33398e-05,-0,-nan,-0.0198309,1.39445e-05,0,-nan,0.174038,0.000122378,-0,-nan,0.140309,0.113989,0.272433,-0.113946,252.743,20000000,0
0.6,0.0487095,3.4234e-05,-0,-nan,-0.0212092,1.49062e-05,0,-nan,0.174039,0.000122318,-0,-nan,0.102816,0.0813338,0.279877,-0.121865,251.127,20000000,0
0.65,0.0501036,3.51906e-05,-0,-nan,-0.02179,1.53043e-05,0,-nan,0.17404,0.000122238,-0,-nan,0.0755118,0.0578831,0.287885,-0.125201,252.751,20000000,0
0.7,0.0515069,3.61459e-05,-0,-nan,-0.0213567,1.49875e-05,0,-nan,0.174042,0.000122137,-0,-nan,0.0548546,0.0406076,0.295945,-0.12271,251.179,20000000,0
0.75,0.0527979,3.70122e-05,-0,-nan,-0.0198933,1.39455e-05,0,-nan,0.174045,0.000122009,-0,-nan,0.0386389,0.0276118,0.303357,-0.1143,250.15,20000000,0
0.8,0.0538805,3.77216e-05,-0,-nan,-0.0175973,1.23198e-05,0,-nan,0.174049,0.000121851,-0,-nan,0.02566,0.0177494,0.309571,-0.101105,250.056,20000000,0
0.1,0.0353647,2.49662e-05,-0,-nan,-0.00404093,2.85275e-06,0,-nan,0.174062,0.000122882,-0,-nan,8.95724,8.28946,0.203173,-0.0232154,251.055,20000000,0
0.15,0.0350923,2.47527e-05,-0,-nan,-0.00506511,3.57273e-06,0,-nan,0.174058,0.000122774,-0,-nan,4.31886,4.03474,0.201613,-0.0291001,251.764,20000000,0
0.2,0.0354781,2.50141e-05,-0,-nan,-0.00669144,4.71784e-06,0,-nan,0.174053,0.000122717,-0,-nan,2.41801,2.25071,0.203835,-0.0384448,250.217,20000000,0
0.25,0.0364606,2.56919e-05,-0,-nan,-0.00869982,6.1303e-06,0,-nan,0.174038,0.000122635,-0,-nan,1.46021,1.33762,0.209498,-0.049988,248.516,20000000,0
0.3,0.0377129,2.65636e-05,-0,-nan,-0.0108482,7.64109e-06,0,-nan,0.174037,0.000122586,-0,-nan,0.922251,0.826366,0.216694,-0.0623328,249.049,20000000,0
0.35,0.0389494,2.74242e-05,-0,-nan,-0.0129966,9.15087e-06,0,-nan,0.174037,0.000122539,-0,-nan,0.599894,0.525605,0.223799,-0.0746771,252.217,20000000,0
0.4,0.0400386,2.81824e-05,-0,-nan,-0.0151103,1.06359e-05,0,-nan,0.174037,0.000122501,-0,-nan,0.401251,0.344705,0.230058,-0.0868225,252.044,20000000,0
0.45,0.0409997,2.88509e-05,-0,-nan,-0.0171907,1.20968e-05,0,-nan,0.174037,0.000122467,-0,-nan,0.275726,0.232819,0.23558,-0.0987758,250.228,20000000,0
0.5,0.0419408,2.95038e-05,-0,-nan,-0.0191727,1.34873e-05,0,-nan,0.174038,0.000122429,-0,-nan,0.194425,0.161313,0.240987,-0.110164,251.92,20000000,0
0.55,0.0429636,3.02114e-05,-0,-nan,-0.0208818,1.46838e-05,0,-nan,0.174038,0.000122381,-0,-nan,0.140309,0.113989,0.246863,-0.119984,252.306,20000000,0
0.6,0.044108,3.10004e-05,-0,-nan,-0.0220503,1.54976e-05,0,-nan,0.174039,0.00012232,-0,-nan,0.102816,0.0813338,0.253437,-0.126697,253.221,20000000,0
0.65,0.0453101,3.18242e-05,-0,-nan,-0.0224596,1.57748e-05,0,-nan,0.174041,0.00012224,-0,-nan,0.0755118,0.0578831,0.260342,-0.129048,248.433,20000000,0
0.7,0.0464923,3.26274e-05,-0,-nan,-0.0219345,1.53932e-05,0,-nan,0.174043,0.00012214,-0,-nan,0.0548546,0.0406076,0.267132,-0.12603,253.645,20000000,0
0.75,0.0475555,3.33383e-05,-0,-nan,-0.0204872,1.43623e-05,0,-nan,0.174045,0.000122013,-0,-nan,0.0386389,0.0276118,0.273236,-0.117712,249.053,20000000,0
0.8,0.0484261,3.3905e-05,-0,-nan,-0.0183203,1.28267e-05,0,-nan,0.174049,0.000121858,-0,-nan,0.02566,0.0177494,0.278232,-0.105259,249.411,20000000,0
0.1,0.0425315,3.00168e-05,-0,-nan,-0.0037204,2.6257e-06,0,-nan,0.174067,0.000122849,-0,-nan,8.95724,8.28946,0.24434,-0.0213734,249.293,20000000,0
0.15,0.0421448,2.97236e-05,-0,-nan,-0.00475485,3.35348e-06,0,-nan,0.174059,0.000122759,-0,-nan,4.31886,4.03474,0.24213,-0.0273176,250.409,20000000,0
0.2,0.0425408,2.99882e-05,-0,-nan,-0.00643187,4.534e-06,0,-nan,0.174057,0.000122697,-0,-nan,2.41801,2.25071,0.244408,-0.0369528,252.577,20000000,0
0.25,0.0436529,3.0756e-05,-0,-nan,-0.00851779,6.00128e-06,0,-nan,0.174039,0.000122621,-0,-nan,1.46021,1.33762,0.250822,-0.0489417,251.184,20000000,0
0.3,0.0450938,3.17602e-05,-0,-nan,-0.0107547,7.57471e-06,0,-nan,0.174038,0.000122577,-0,-nan,0.922251,0.826366,0.259104,-0.0617954,250.208,20000000,0
0.35,0.0465197,3.27531e-05,-0,-nan,-0.0129919,9.14723e-06,0,-nan,0.174037,0.000122535,-0,-nan,0.599894,0.525605,0.267297,-0.0746502,250.57,20000000,0
0.4,0.0477691,3.36232e-05,-0,-nan,-0.0151905,1.06921e-05,0,-nan,0.174037,0.000122499,-0,-nan,0.401251,0.344705,0.274476,-0.087283,249.591,20000000,0
0.45,0.0488651,3.43855e-05,-0,-nan,-0.0173524,1.22106e-05,0,-nan,0.174037,0.000122467,-0,-nan,0.275726,0.232819,0.280773,-0.099705,249.789,20000000,0
0.5,0.0499437,3.51339e-05,-0,-nan,-0.019414,1.36571e-05,0,-nan,0.174038,0.00012243,-0,-nan,0.194425,0.161313,0.286971,-0.11155,253.975,20000000,0
0.55,0.0511391,3.5961e-05,-0,-nan,-0.0211993,1.49073e-05,0,-nan,0.174038,0.000122383,-0,-nan,0.140309,0.113989,0.293839,-0.121808,251.683,20000000,0
0.6,0.052512,3.69078e-05,-0,-nan,-0.0224345,1.5768e-05,0,-nan,0.174039,0.000122322,-0,-nan,0.102816,0.0813338,0.301726,-0.128905,252.073,20000000,0
0.65,0.0539909,3.79221e-05,-0,-nan,-0.0228944,1.60806e-05,0,-nan,0.17404,0.000122243,-0,-nan,0.0755118,0.0578831,0.31022,-0.131546,253.738,20000000,0
0.7,0.0554834,3.8938e-05,-0,-nan,-0.0223966,1.57178e-05,0,-nan,0.174043,0.000122142,-0,-nan,0.0548546,0.0406076,0.318792,-0.128685,252.293,20000000,0
0.75,0.0568616,3.98629e-05,-0,-nan,-0.0209502,1.46872e-05,0,-nan,0.174045,0.000122015,-0,-nan,0.0386389,0.0276118,0.326705,-0.120372,252.577,20000000,0
0.8,0.0580234,4.06248e-05,-0,-nan,-0.0187601,1.31348e-05,0,-nan,0.174049,0.00012186,-0,-nan,0.02566,0.0177494,0.333373,-0.107786,250.679,20000000,0
0.1,0.0395254,2.78873e-05,-0,-nan,-0.00291638,2.05766e-06,0,-nan,0.174076,0.00012282,-0,-nan,8.95724,8.28946,0.227058,-0.0167535,248.65,20000000,0
0.15,0.0391443,2.75979e-05,-0,-nan,-0.00378603,2.66926e-06,0,-nan,0.174065,0.000122721,-0,-nan,4.31886,4.03474,0.224883,-0.0217506,252.692,20000000,0
0.2,0.0394949,2.78336e-05,-0,-nan,-0.00529276,3.73001e-06,0,-nan,0.174059,0.000122666,-0,-nan,2.41801,2.25071,0.226906,-0.0304079,247.863,20000000,0
0.25,0.040522,2.85511e-05,-0,-nan,-0.00723525,5.09783e-06,0,-nan,0.174051,0.000122633,-0,-nan,1.46021,1.33762,0.232817,-0.0415698,249.982,20000000,0
0.3,0.0418579,2.94767e-05,-0,-nan,-0.00937456,6.60165e-06,0,-nan,0.174038,0.00012256,-0,-nan,0.922251,0.826366,0.240509,-0.0538649,251.316,20000000,0
0.35,0.0431878,3.04039e-05,-0,-nan,-0.0115669,8.14301e-06,0,-nan,0.174038,0.000122521,-0,-nan,0.599894,0.525605,0.248152,-0.066462,253.409,20000000,0
0.4,0.0443578,3.12195e-05,-0,-nan,-0.0137706,9.69188e-06,0,-nan,0.174038,0.000122489,-0,-nan,0.401251,0.344705,0.254875,-0.0791242,251.628,20000000,0
0.45,0.0453884,3.19371e-05,-0,-nan,-0.0159827,1.1246e-05,0,-nan,0.174037,0.00012246,-0,-nan,0.275726,0.232819,0.260797,-0.0918346,250.313,20000000,0
0.5,0.0464066,3.26441e-05,-0,-nan,-0.0181329,1.27554e-05,0,-nan,0.174038,0.000122424,-0,-nan,0.194425,0.161313,0.266647,-0.10419,253.227,20000000,0
0.55,0.0475363,3.34262e-05,-0,-nan,-0.0200335,1.4087e-05,0,-nan,0.174038,0.000122379,-0,-nan,0.140309,0.113989,0.273137,-0.11511,253.049,20000000,0
0.6,0.0488323,3.43204e-05,-0,-nan,-0.0213901,1.50335e-05,0,-nan,0.174039,0.000122318,-0,-nan,0.102816,0.0813338,0.280582,-0.122904,251.687,20000000,0
0.65,0.050225,3.52759e-05,-0,-nan,-0.0219512,1.54176e-05,0,-nan,0.17404,0.000122239,-0,-nan,0.0755118,0.0578831,0.288582,-0.126127,250.67,20000000,0
0.7,0.0516256,3.62292e-05,-0,-nan,-0.0215051,1.50916e-05,0,-nan,0.174042,0.000122138,-0,-nan,0.0548546,0.0406076,0.296627,-0.123563,252.02,20000000,0
0.75,0.0529131,3.70932e-05,-0,-nan,-0.0200397,1.40482e-05,0,-nan,0.174045,0.000122009,-0,-nan,0.0386389,0.0276118,0.304019,-0.115141,251.582,20000000,0
0.8,0.0539922,3.78e-05,-0,-nan,-0.0177542,1.24297e-05,0,-nan,0.174049,0.000121852,-0,-nan,0.02566,0.0177494,0.310213,-0.102007,247.274,20000000,0
0.1,0.0427826,3.01891e-05,-0,-nan,-0.00334492,2.36031e-06,0,-nan,0.174071,0.000122831,-0,-nan,8.95724,8.28946,0.245777,-0.0192159,251.517,20000000,0
0.15,0.0423769,2.9882e-05,-0,-nan,-0.00431877,3.04537e-06,0,-nan,0.174062,0.000122739,-0,-nan,4.31886,4.03474,0.243459,-0.0248117,250.535,20000000,0
0.2,0.0427588,3.01379e-05,-0,-nan,-0.00594235,4.18838e-06,0,-nan,0.174058,0.000122682,-0,-nan,2.41801,2.25071,0.245658,-0.03414,252.544,20000000,0
0.25,0.0438667,3.09106e-05,-0,-nan,-0.00799135,5.6311e-06,0,-nan,0.17405,0.000122644,-0,-nan,1.46021,1.33762,0.252035,-0.045914,247.262,20000000,0
0.3,0.0453041,3.19061e-05,-0,-nan,-0.0102104,7.19083e-06,0,-nan,0.174038,0.000122569,-0,-nan,0.922251,0.826366,0.260311,-0.0586677,253.368,20000000,0
0.35,0.0467316,3.29007e-05,-0,-nan,-0.0124498,8.76509e-06,0,-nan,0.174038,0.000122529,-0,-nan,0.599894,0.525605,0.268515,-0.0715351,250.944,20000000,0
0.4,0.0479832,3.37726e-05,-0,-nan,-0.0146682,1.03241e-05,0,-nan,0.174037,0.000122495,-0,-nan,0.401251,0.344705,0.275706,-0.0842817,251.405,20000000,0
0.45,0.0490817,3.45371e-05,-0,-nan,-0.0168656,1.18678e-05,0,-nan,0.174037,0.000122464,-0,-nan,0.275726,0.232819,0.282018,-0.0969081,251.388,20000000,0
0.5,0.0501651,3.5289e-05,-0,-nan,-0.0189761,1.33489e-05,0,-nan,0.174038,0.000122428,-0,-nan,0.194425,0.161313,0.288243,-0.109035,252.497,20000000,0
0.55,0.0513697,3.61226e-05,-0,-nan,-0.0208187,1.46395e-05,0,-nan,0.174038,0.000122382,-0,-nan,0.140309,0.113989,0.295163,-0.119622,252.149,20000000,0
0.6,0.0527578,3.70801e-05,-0,-nan,-0.0221109,1.55404e-05,0,-nan,0.174039,0.000122321,-0,-nan,0.102816,0.0813338,0.303138,-0.127046,255.299,20000000,0
0.65,0.0542571,3.81087e-05,-0,-nan,-0.0226163,1.58851e-05,0,-nan,0.17404,0.000122241,-0,-nan,0.0755118,0.0578831,0.31175,-0.129949,247.579,20000000,0
0.7,0.0557737,3.91412e-05,-0,-nan,-0.0221407,1.5538e-05,0,-nan,0.174042,0.000122141,-0,-nan,0.0548546,0.0406076,0.32046,-0.127214,255.096,20000000,0
0.75,0.0571769,4.00833e-05,-0,-nan,-0.0206853,1.45012e-05,0,-nan,0.174045,0.000122013,-0,-nan,0.0386389,0.0276118,0.328518,-0.11885,253.066,20000000,0
0.8,0.058362,4.08609e-05,-0,-nan,-0.0184536,1.29199e-05,0,-nan,0.174049,0.000121857,-0,-nan,0.02566,0.0177494,0.335319,-0.106025,252.158,20000000,0
0.1,0.0391857,2.76481e-05,-0,-nan,-0.00296502,2.09202e-06,0,-nan,0.174075,0.000122821,-0,-nan,8.95724,8.28946,0.225108,-0.017033,251.937,20000000,0
0.15,0.0388108,2.73636e-05,-0,-nan,-0.00384034,2.70764e-06,0,-nan,0.174064,0.000122724,-0,-nan,4.31886,4.03474,0.222968,-0.0220627,251.648,20000000,0
0.2,0.0391603,2.75991e-05,-0,-nan,-0.00533914,3.76288e-06,0,-nan,0.174058,0.000122671,-0,-nan,2.41801,2.25071,0.224984,-0.0306745,250.054,20000000,0
0.25,0.0401791,2.83105e-05,-0,-nan,-0.00725923,5.11491e-06,0,-nan,0.17405,0.000122637,-0,-nan,1.46021,1.33762,0.230848,-0.0417076,253.635,20000000,0
