z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.036904,2.63691e-05,-0,-nan,-0.00113981,8.14432e-07,0,-nan,0.174029,0.00012435,-0,-nan,27.9005,26.1577,0.212056,-0.00654953,251.634,20000000,0
0.15,0.0364961,2.6039e-05,-0,-nan,-0.00228442,1.62987e-06,0,-nan,0.173984,0.000124133,-0,-nan,13.4601,12.7186,0.209767,-0.0131301,250.061,20000000,0
0.2,0.036785,2.62697e-05,-0,-nan,-0.00388907,2.77734e-06,0,-nan,0.173974,0.000124242,-0,-nan,7.5318,7.0952,0.21144,-0.0223544,251.188,20000000,0
0.25,0.0377217,2.69428e-05,-0,-nan,-0.00572678,4.09036e-06,0,-nan,0.173972,0.00012426,-0,-nan,4.54132,4.2214,0.216826,-0.0329177,252.53,20000000,0
0.3,0.038958,2.78191e-05,-0,-nan,-0.0076001,5.42707e-06,0,-nan,0.173974,0.000124231,-0,-nan,2.86252,2.61228,0.22393,-0.0436854,250.378,20000000,0
0.35,0.040185,2.86919e-05,-0,-nan,-0.00942083,6.72643e-06,0,-nan,0.17397,0.000124214,-0,-nan,1.85835,1.66446,0.230988,-0.0541521,254.778,20000000,0
0.4,0.0412545,2.94513e-05,-0,-nan,-0.0111875,7.98669e-06,0,-nan,0.173969,0.000124195,-0,-nan,1.24093,1.09334,0.237137,-0.0643075,250.854,20000000,0
0.45,0.042186,3.01086e-05,-0,-nan,-0.012906,9.21117e-06,0,-nan,0.173969,0.000124163,-0,-nan,0.851501,0.739513,0.242492,-0.0741859,253.117,20000000,0
0.5,0.0431109,3.07606e-05,-0,-nan,-0.0144987,1.03451e-05,0,-nan,0.173969,0.000124131,-0,-nan,0.599567,0.513144,0.247808,-0.0833406,250.593,20000000,0
0.55,0.0441664,3.15017e-05,-0,-nan,-0.015784,1.12579e-05,0,-nan,0.17397,0.000124084,-0,-nan,0.431962,0.363263,0.253874,-0.0907282,251.623,20000000,0
0.6,0.0454259,3.23821e-05,-0,-nan,-0.0165089,1.17685e-05,0,-nan,0.173971,0.000124016,-0,-nan,0.315884,0.259811,0.261112,-0.0948946,253.067,20000000,0
0.65,0.0468327,3.33592e-05,-0,-nan,-0.0164982,1.17517e-05,0,-nan,0.173972,0.000123921,-0,-nan,0.231447,0.185432,0.269196,-0.0948321,248.151,20000000,0
0.7,0.0483048,3.43728e-05,-0,-nan,-0.0156286,1.1121e-05,0,-nan,0.173975,0.000123797,-0,-nan,0.167703,0.130513,0.277655,-0.0898325,248.707,20000000,0
0.75,0.0497139,3.53278e-05,-0,-nan,-0.0139616,9.9214e-06,0,-nan,0.173978,0.000123633,-0,-nan,0.117831,0.0890438,0.285748,-0.0802491,252.133,20000000,0
0.8,0.0509463,3.614e-05,-0,-nan,-0.0117238,8.3166e-06,0,-nan,0.173982,0.000123419,-0,-nan,0.0780711,0.0574188,0.292825,-0.0673852,250.635,20000000,0
0.1,0.0381216,2.83128e-05,-0,-nan,-0.000421874,3.13324e-07,0,-nan,0.174139,0.000129332,-0,-nan,27.9005,26.1577,0.218915,-0.00242263,251.981,20000000,0
0.15,0.0376539,2.68424e-05,-0,-nan,-0.00144468,1.02987e-06,0,-nan,0.173994,0.000124035,-0,-nan,13.4601,12.7186,0.216409,-0.00830306,250.536,20000000,0
0.2,0.037926,2.70642e-05,-0,-nan,-0.00296912,2.11878e-06,0,-nan,0.173975,0.000124149,-0,-nan,7.5318,7.0952,0.217998,-0.0170664,249.268,20000000,0
0.25,0.038873,2.77546e-05,-0,-nan,-0.00478106,3.41359e-06,0,-nan,0.173972,0.000124213,-0,-nan,4.54132,4.2214,0.223444,-0.0274819,252.285,20000000,0
0.3,0.0401346,2.86567e-05,-0,-nan,-0.00668211,4.77112e-06,0,-nan,0.173973,0.00012422,-0,-nan,2.86252,2.61228,0.230694,-0.0384088,255.199,20000000,0
0.35,0.04139,2.95528e-05,-0,-nan,-0.00857593,6.12328e-06,0,-nan,0.173969,0.000124216,-0,-nan,1.85835,1.66446,0.237916,-0.0492956,252.833,20000000,0
0.4,0.0424849,3.0332e-05,-0,-nan,-0.0104534,7.46318e-06,0,-nan,0.173968,0.000124204,-0,-nan,1.24093,1.09334,0.244211,-0.060088,254.056,20000000,0
