z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0411352,2.90304e-05,-0,-nan,-0.00348618,2.46031e-06,0,-nan,0.174068,0.000122845,-0,-nan,8.95724,8.28946,0.236317,-0.0200277,250.07,20000000,0
0.15,0.0407564,2.87416e-05,-0,-nan,-0.00446784,3.15074e-06,0,-nan,0.174059,0.000122748,-0,-nan,4.31886,4.03474,0.234152,-0.0256684,253.104,20000000,0
0.2,0.0411342,2.89959e-05,-0,-nan,-0.00606949,4.27844e-06,0,-nan,0.174057,0.000122694,-0,-nan,2.41801,2.25071,0.236327,-0.0348708,250.432,20000000,0
0.25,0.0422054,2.97356e-05,-0,-nan,-0.00806806,5.68432e-06,0,-nan,0.17404,0.000122619,-0,-nan,1.46021,1.33762,0.242504,-0.0463576,253.778,20000000,0
0.3,0.0435955,3.07045e-05,-0,-nan,-0.010216,7.1952e-06,0,-nan,0.174038,0.000122576,-0,-nan,0.922251,0.826366,0.250494,-0.0587001,251.467,20000000,0
0.35,0.0449717,3.16629e-05,-0,-nan,-0.0123682,8.70797e-06,0,-nan,0.174037,0.000122533,-0,-nan,0.599894,0.525605,0.258402,-0.0710661,252.837,20000000,0
0.4,0.0461776,3.25027e-05,-0,-nan,-0.0144866,1.01965e-05,0,-nan,0.174037,0.000122498,-0,-nan,0.401251,0.344705,0.265331,-0.0832382,254.194,20000000,0
0.45,0.0472353,3.32384e-05,-0,-nan,-0.0165727,1.16619e-05,0,-nan,0.174037,0.000122466,-0,-nan,0.275726,0.232819,0.271409,-0.095225,251.822,20000000,0
0.5,0.0482769,3.39612e-05,-0,-nan,-0.018565,1.30599e-05,0,-nan,0.174038,0.00012243,-0,-nan,0.194425,0.161313,0.277393,-0.106673,252.66,20000000,0
0.55,0.0494326,3.47609e-05,-0,-nan,-0.0202935,1.42703e-05,0,-nan,0.174038,0.000122383,-0,-nan,0.140309,0.113989,0.284033,-0.116604,253.528,20000000,0
0.6,0.0507618,3.56776e-05,-0,-nan,-0.0214933,1.51064e-05,0,-nan,0.174039,0.000122322,-0,-nan,0.102816,0.0813338,0.291669,-0.123497,254.392,20000000,0
0.65,0.0521954,3.6661e-05,-0,-nan,-0.0219455,1.54141e-05,0,-nan,0.17404,0.000122242,-0,-nan,0.0755118,0.0578831,0.299904,-0.126094,253.468,20000000,0
0.7,0.0536437,3.76468e-05,-0,-nan,-0.0214725,1.50693e-05,0,-nan,0.174043,0.000122142,-0,-nan,0.0548546,0.0406076,0.308222,-0.123375,253.023,20000000,0
0.75,0.0549826,3.85456e-05,-0,-nan,-0.0200815,1.40782e-05,0,-nan,0.174045,0.000122014,-0,-nan,0.0386389,0.0276118,0.31591,-0.115381,253.066,20000000,0
0.8,0.0561125,3.92867e-05,-0,-nan,-0.017969,1.25808e-05,0,-nan,0.174049,0.000121859,-0,-nan,0.02566,0.0177494,0.322395,-0.103241,252.91,20000000,0
0.1,0.0367519,2.59524e-05,-0,-nan,-0.00464456,3.27976e-06,0,-nan,0.174058,0.000122911,-0,-nan,8.95724,8.28946,0.211148,-0.026684,255.396,20000000,0
0.15,0.0364893,2.57447e-05,-0,-nan,-0.00577628,4.07539e-06,0,-nan,0.174055,0.000122803,-0,-nan,4.31886,4.03474,0.209642,-0.0331865,252.705,20000000,0
0.2,0.0369048,2.60244e-05,-0,-nan,-0.00749645,5.28632e-06,0,-nan,0.174052,0.000122738,-0,-nan,2.41801,2.25071,0.212033,-0.0430701,252.242,20000000,0
0.25,0.0379316,2.6732e-05,-0,-nan,-0.00956888,6.7436e-06,0,-nan,0.174037,0.000122652,-0,-nan,1.46021,1.33762,0.217951,-0.0549817,251.465,20000000,0
