z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0382098,2.72181e-05,-0,-nan,-0.0148472,1.05762e-05,0,-nan,0.174009,0.000123953,-0,-nan,0.639293,0.521164,0.219585,-0.0853244,248.975,20000000,0
0.15,0.0384442,2.73479e-05,-0,-nan,-0.0162815,1.15821e-05,0,-nan,0.174011,0.000123785,-0,-nan,0.306018,0.255764,0.22093,-0.0935661,251.301,20000000,0
0.2,0.0391289,2.78072e-05,-0,-nan,-0.0187463,1.33222e-05,0,-nan,0.174011,0.000123663,-0,-nan,0.171886,0.142301,0.224864,-0.10773,252.029,20000000,0
0.25,0.0401353,2.84989e-05,-0,-nan,-0.0220201,1.56359e-05,0,-nan,0.174012,0.000123561,-0,-nan,0.105129,0.0834488,0.230646,-0.126544,253.2,20000000,0
0.3,0.0412144,2.92459e-05,-0,-nan,-0.0257119,1.82452e-05,0,-nan,0.174013,0.00012348,-0,-nan,0.0675204,0.0505596,0.236847,-0.147759,252.549,20000000,0
0.35,0.0422106,2.99377e-05,-0,-nan,-0.0295067,2.09275e-05,0,-nan,0.174014,0.000123419,-0,-nan,0.0446406,0.0314971,0.242571,-0.169566,252.27,20000000,0
0.4,0.0430833,3.05446e-05,-0,-nan,-0.0332412,2.35669e-05,0,-nan,0.174014,0.00012337,-0,-nan,0.0302721,0.0202664,0.247585,-0.191026,250.399,20000000,0
0.45,0.043856,3.10823e-05,-0,-nan,-0.0369018,2.61536e-05,0,-nan,0.174015,0.00012333,-0,-nan,0.0210458,0.0134531,0.252025,-0.212061,250.732,20000000,0
0.5,0.0445547,3.15679e-05,-0,-nan,-0.0405291,2.87157e-05,0,-nan,0.174015,0.000123294,-0,-nan,0.0150119,0.00915223,0.256039,-0.232905,253.115,20000000,0
0.55,0.045168,3.19922e-05,-0,-nan,-0.0440958,3.12328e-05,0,-nan,0.174016,0.000123255,-0,-nan,0.0109791,0.0063208,0.259562,-0.253401,250.042,20000000,0
0.6,0.0456505,3.23233e-05,-0,-nan,-0.0474426,3.35921e-05,0,-nan,0.174017,0.000123215,-0,-nan,0.00817665,0.00437414,0.262333,-0.272631,248.497,20000000,0
0.65,0.0459567,3.25276e-05,-0,-nan,-0.0502996,3.56014e-05,0,-nan,0.174018,0.000123168,-0,-nan,0.00611605,0.00299495,0.264091,-0.289048,252.799,20000000,0
0.7,0.0460644,3.25911e-05,-0,-nan,-0.0523429,3.70332e-05,0,-nan,0.17402,0.000123121,-0,-nan,0.0045292,0.0020061,0.264708,-0.300787,253.117,20000000,0
0.75,0.0459903,3.25244e-05,-0,-nan,-0.0532859,3.76838e-05,0,-nan,0.174021,0.000123068,-0,-nan,0.00324985,0.0012963,0.26428,-0.306204,249.268,20000000,0
0.8,0.0457827,3.23599e-05,-0,-nan,-0.0529989,3.74604e-05,0,-nan,0.174023,0.000123002,-0,-nan,0.00219369,0.00079168,0.263084,-0.304551,252.915,20000000,0
0.1,0.0571232,4.0626e-05,-0,-nan,-0.0138655,9.86116e-06,0,-nan,0.174017,0.000123761,-0,-nan,0.639293,0.521164,0.328261,-0.079679,250.159,20000000,0
0.15,0.0569348,4.04434e-05,-0,-nan,-0.014618,1.03839e-05,0,-nan,0.174018,0.000123613,-0,-nan,0.306018,0.255764,0.327177,-0.0840029,251.847,20000000,0
0.2,0.0574215,4.07549e-05,-0,-nan,-0.0166342,1.18061e-05,0,-nan,0.174018,0.000123509,-0,-nan,0.171886,0.142301,0.329974,-0.095589,251.641,20000000,0
0.25,0.0584903,4.14854e-05,-0,-nan,-0.0197532,1.40103e-05,0,-nan,0.174018,0.000123426,-0,-nan,0.105129,0.0834488,0.336116,-0.113512,249.252,20000000,0
0.3,0.0597862,4.23819e-05,-0,-nan,-0.023573,1.67107e-05,0,-nan,0.174018,0.00012336,-0,-nan,0.0675204,0.0505596,0.343562,-0.135463,249.288,20000000,0
